txName: TChiWISRll
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > l, nu, MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],2.003383e-06],
[[20.0,1.0,1.0],2.877749e-06],
[[20.0,15.0,15.0],3.098907e-06],
[[20.0,17.0,17.0],7.540138e-06],
[[20.0,19.0,19.0],9.992675e-06],
[[30.0,1.0,1.0],1.183629e-06],
[[30.0,20.0,20.0],3.360774e-06],
[[30.0,25.0,25.0],3.970628e-06],
[[30.0,27.0,27.0],4.90232e-06],
[[30.0,29.0,29.0],8.049948e-06],
[[40.0,1.0,1.0],1.822899e-06],
[[40.0,20.0,20.0],2.334789e-06],
[[40.0,30.0,30.0],3.685835e-06],
[[40.0,35.0,35.0],4.558783e-06],
[[40.0,37.0,37.0],6.779745e-06],
[[40.0,39.0,39.0],8.834795e-06],
[[50.0,1.0,1.0],1.620835e-06],
[[50.0,20.0,20.0],1.582108e-06],
[[50.0,30.0,30.0],2.469119e-06],
[[50.0,40.0,40.0],1.207338e-05],
[[50.0,45.0,45.0],2.01889e-05],
[[50.0,47.0,47.0],2.067202e-05],
[[50.0,49.0,49.0],2.987943e-05],
[[60.0,1.0,1.0],1.094755e-06],
[[60.0,20.0,20.0],1.397099e-06],
[[60.0,30.0,30.0],4.953441e-06],
[[60.0,40.0,40.0],1.017604e-05],
[[60.0,50.0,50.0],2.200911e-05],
[[60.0,55.0,55.0],3.836641e-05],
[[60.0,57.0,57.0],4.403297e-05],
[[60.0,59.0,59.0],4.777466e-05],
[[62.0,22.0,22.0],2.991449e-06],
[[62.0,42.0,42.0],1.458584e-05],
[[63.0,62.0,62.0],5.551145e-05],
[[67.0,62.0,62.0],4.596076e-05],
[[72.0,62.0,62.0],4.742106e-05],
[[82.0,22.0,22.0],1.117974e-05],
[[82.0,42.0,42.0],1.486349e-05],
[[82.0,62.0,62.0],3.161293e-05],
[[83.0,82.0,82.0],0.0001333037],
[[87.0,82.0,82.0],9.009821e-05],
[[92.0,82.0,82.0],7.428461e-05],
[[102.0,22.0,22.0],1.383618e-05],
[[102.0,42.0,42.0],1.868273e-05],
[[102.0,62.0,62.0],4.052037e-05],
[[102.0,82.0,82.0],6.874362e-05],
[[103.0,102.0,102.0],0.00017187],
[[107.0,102.0,102.0],0.0001412158],
[[112.0,102.0,102.0],0.0001121401],
[[122.0,42.0,42.0],2.528467e-05],
[[122.0,62.0,62.0],3.438788e-05],
[[122.0,82.0,82.0],6.896569e-05],
[[122.0,102.0,102.0],9.657642e-05],
[[142.0,62.0,62.0],5.566736e-05],
[[142.0,82.0,82.0],4.761013e-05],
[[142.0,102.0,102.0],8.464573e-05],
[[143.0,142.0,142.0],0.0002502383],
[[147.0,142.0,142.0],0.0002578928],
[[152.0,142.0,142.0],0.0002146451],
[[162.0,82.0,82.0],5.262931e-05],
[[162.0,102.0,102.0],6.876173e-05],
[[162.0,142.0,142.0],0.0001588823],
[[182.0,102.0,102.0],8.586655e-05],
[[182.0,142.0,142.0],0.0001410306],
[[183.0,182.0,182.0],0.0003601026],
[[187.0,182.0,182.0],0.0003343245],
[[192.0,182.0,182.0],0.0002793376],
[[202.0,142.0,142.0],0.0001081827],
[[202.0,182.0,182.0],0.0002394284],
[[222.0,142.0,142.0],0.0001117103],
[[222.0,182.0,182.0],0.000163704],
[[223.0,222.0,222.0],0.0004521212],
[[227.0,222.0,222.0],0.0004269054],
[[232.0,222.0,222.0],0.0003860414],
[[242.0,182.0,182.0],0.0001555411],
[[242.0,222.0,222.0],0.0003009749],
[[262.0,182.0,182.0],0.0001372547],
[[262.0,222.0,222.0],0.0002101944],
[[263.0,262.0,262.0],0.0005015187],
[[267.0,262.0,262.0],0.0005165839],
[[272.0,262.0,262.0],0.0004812922],
[[282.0,222.0,222.0],0.0001817459],
[[282.0,262.0,262.0],0.0003571527],
[[302.0,222.0,222.0],0.0001726137],
[[302.0,262.0,262.0],0.0002483849],
[[303.0,302.0,302.0],0.0005620857],
[[307.0,302.0,302.0],0.0006113934],
[[312.0,302.0,302.0],0.0005544379],
[[322.0,262.0,262.0],0.0002190664],
[[322.0,302.0,302.0],0.0004350451],
[[342.0,262.0,262.0],0.0001843836],
[[342.0,302.0,302.0],0.0002925008],
[[343.0,342.0,342.0],0.0006713882],
[[347.0,342.0,342.0],0.0006633077],
[[352.0,342.0,342.0],0.0005584853],
[[362.0,302.0,302.0],0.0002358208],
[[362.0,342.0,342.0],0.0004495139],
[[382.0,302.0,302.0],0.0002211447],
[[382.0,342.0,342.0],0.0003042092],
[[383.0,382.0,382.0],0.0007493545],
[[387.0,382.0,382.0],0.0006735791],
[[392.0,382.0,382.0],0.0006616271],
[[402.0,342.0,342.0],0.0002446815],
[[402.0,382.0,382.0],0.000496605],
[[403.0,402.0,402.0],0.0007425237],
[[407.0,402.0,402.0],0.0007536756],
[[412.0,402.0,402.0],0.0006967602],
[[422.0,342.0,342.0],0.0002276556],
[[422.0,382.0,382.0],0.0003431663],
[[422.0,402.0,402.0],0.0005250859],
[[442.0,382.0,382.0],0.000296817],
[[442.0,402.0,402.0],0.0003582247],
[[462.0,382.0,382.0],0.0002349004],
[[462.0,402.0,402.0],0.0003231988],
[[482.0,402.0,402.0],0.0002400084],
[[603.0,602.0,602.0],0.0009383849],
[[607.0,602.0,602.0],0.0009530111],
[[612.0,602.0,602.0],0.0008674347],
[[622.0,602.0,602.0],0.0006704386],
[[642.0,602.0,602.0],0.0004578065],
[[662.0,602.0,602.0],0.0003591321],
[[682.0,602.0,602.0],0.0003328973],
[[803.0,802.0,802.0],0.001042372],
[[807.0,802.0,802.0],0.00104071],
[[812.0,802.0,802.0],0.0009940227],
[[822.0,802.0,802.0],0.0007760821],
[[842.0,802.0,802.0],0.0004674658],
[[862.0,802.0,802.0],0.0004350827],
[[882.0,802.0,802.0],0.0003533946],
[[1003.0,1002.0,1002.0],0.001125286],
[[1007.0,1002.0,1002.0],0.001082938],
[[1012.0,1002.0,1002.0],0.001082549],
[[1022.0,1002.0,1002.0],0.0008648264],
[[1042.0,1002.0,1002.0],0.0005446643],
[[1062.0,1002.0,1002.0],0.0004669919],
[[1082.0,1002.0,1002.0],0.0004021861],
[[1203.0,1202.0,1202.0],0.00117981],
[[1207.0,1202.0,1202.0],0.001216281],
[[1212.0,1202.0,1202.0],0.001115065],
[[1222.0,1202.0,1202.0],0.0008598872],
[[1242.0,1202.0,1202.0],0.000581084],
[[1262.0,1202.0,1202.0],0.0004897184],
[[1282.0,1202.0,1202.0],0.0004129223],
[[1403.0,1402.0,1402.0],0.001247906],
[[1407.0,1402.0,1402.0],0.001313914],
[[1412.0,1402.0,1402.0],0.001208378],
[[1422.0,1402.0,1402.0],0.0009672932],
[[1442.0,1402.0,1402.0],0.0006094644],
[[1462.0,1402.0,1402.0],0.0005233158],
[[1482.0,1402.0,1402.0],0.0004172973],
[[1603.0,1602.0,1602.0],0.001306509],
[[1607.0,1602.0,1602.0],0.001251496],
[[1612.0,1602.0,1602.0],0.001208511],
[[1622.0,1602.0,1602.0],0.001047687],
[[1642.0,1602.0,1602.0],0.0006585778],
[[1662.0,1602.0,1602.0],0.0005042437],
[[1682.0,1602.0,1602.0],0.0004144509],
[[1803.0,1802.0,1802.0],0.001195957],
[[1807.0,1802.0,1802.0],0.001293522],
[[1812.0,1802.0,1802.0],0.001178979],
[[1822.0,1802.0,1802.0],0.0009516233],
[[1842.0,1802.0,1802.0],0.000606779],
[[1862.0,1802.0,1802.0],0.0005131304],
[[1882.0,1802.0,1802.0],0.0004326355],
[[2003.0,2002.0,2002.0],0.001344429],
[[2007.0,2002.0,2002.0],0.001275477],
[[2012.0,2002.0,2002.0],0.001170399],
[[2022.0,2002.0,2002.0],0.0009230806],
[[2042.0,2002.0,2002.0],0.0006394978],
[[2062.0,2002.0,2002.0],0.0005230568],
[[2082.0,2002.0,2002.0],0.0004268027]]
