txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],1.180729e-08],
[[20.0,1.0,1.0],1.194104e-08],
[[20.0,15.0,15.0],3.08215e-08],
[[20.0,17.0,17.0],3.91441e-08],
[[20.0,19.0,19.0],8.03001e-07],
[[30.0,1.0,1.0],2.713762e-09],
[[30.0,20.0,20.0],6.443105e-08],
[[30.0,25.0,25.0],6.951851e-08],
[[30.0,27.0,27.0],2.061556e-07],
[[30.0,29.0,29.0],3.348979e-07],
[[40.0,1.0,1.0],2.118764e-09],
[[40.0,20.0,20.0],1.299087e-08],
[[40.0,30.0,30.0],2.356282e-08],
[[40.0,35.0,35.0],9.523524e-08],
[[40.0,37.0,37.0],1.039686e-07],
[[40.0,39.0,39.0],2.009323e-07],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],2.16257e-09],
[[50.0,30.0,30.0],1.587633e-08],
[[50.0,40.0,40.0],9.231167e-08],
[[50.0,45.0,45.0],5.056913e-07],
[[50.0,47.0,47.0],9.323264e-07],
[[50.0,49.0,49.0],1.343424e-06],
[[60.0,1.0,1.0],0.0],
[[60.0,20.0,20.0],4.122292e-09],
[[60.0,30.0,30.0],1.268141e-07],
[[60.0,40.0,40.0],4.186083e-07],
[[60.0,50.0,50.0],2.0137e-06],
[[60.0,55.0,55.0],1.629679e-06],
[[60.0,57.0,57.0],2.615267e-06],
[[60.0,59.0,59.0],3.37854e-06],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],1.872954e-06],
[[62.0,52.0,52.0],9.577069e-07],
[[63.0,62.0,62.0],2.995315e-06],
[[65.0,62.0,62.0],2.560445e-06],
[[67.0,42.0,42.0],6.385448e-07],
[[67.0,52.0,52.0],1.086026e-06],
[[67.0,62.0,62.0],2.277302e-06],
[[72.0,12.0,12.0],2.235108e-09],
[[72.0,22.0,22.0],1.013178e-07],
[[72.0,52.0,52.0],7.963995e-07],
[[72.0,62.0,62.0],1.873883e-06],
[[73.0,72.0,72.0],4.388584e-06],
[[75.0,72.0,72.0],3.782292e-06],
[[77.0,52.0,52.0],9.840485e-07],
[[77.0,62.0,62.0],1.596454e-06],
[[77.0,72.0,72.0],3.344404e-06],
[[82.0,12.0,12.0],1.489809e-07],
[[82.0,22.0,22.0],3.762534e-07],
[[82.0,32.0,32.0],4.306815e-07],
[[82.0,62.0,62.0],1.879345e-06],
[[82.0,72.0,72.0],2.773682e-06],
[[83.0,82.0,82.0],5.90904e-06],
[[85.0,82.0,82.0],5.807819e-06],
[[87.0,62.0,62.0],2.655654e-06],
[[87.0,72.0,72.0],2.721612e-06],
[[87.0,82.0,82.0],5.513977e-06],
[[92.0,12.0,12.0],2.719211e-07],
[[92.0,22.0,22.0],5.17463e-07],
[[92.0,32.0,32.0],1.13593e-06],
[[92.0,42.0,42.0],9.091149e-07],
[[92.0,72.0,72.0],2.890022e-06],
[[92.0,82.0,82.0],3.912928e-06],
[[93.0,92.0,92.0],8.240624e-06],
[[97.0,72.0,72.0],2.781471e-06],
[[97.0,82.0,82.0],3.83497e-06],
[[97.0,92.0,92.0],8.010578e-06],
[[102.0,22.0,22.0],2.36553e-06],
[[102.0,32.0,32.0],1.007077e-06],
[[102.0,42.0,42.0],1.465971e-06],
[[102.0,52.0,52.0],1.971426e-06],
[[102.0,82.0,82.0],4.178761e-06],
[[102.0,92.0,92.0],6.714296e-06],
[[105.0,102.0,102.0],1.066486e-05],
[[107.0,82.0,82.0],4.625961e-06],
[[107.0,92.0,92.0],6.051097e-06],
[[107.0,102.0,102.0],9.625474e-06],
[[112.0,32.0,32.0],1.130673e-06],
[[112.0,42.0,42.0],1.673382e-06],
[[112.0,52.0,52.0],1.767272e-06],
[[112.0,62.0,62.0],2.419171e-06],
[[112.0,92.0,92.0],5.135303e-06],
[[112.0,102.0,102.0],7.385229e-06],
[[117.0,92.0,92.0],5.914453e-06],
[[117.0,102.0,102.0],6.381656e-06],
[[122.0,42.0,42.0],3.515977e-06],
[[122.0,52.0,52.0],2.293345e-06],
[[122.0,62.0,62.0],5.591118e-06],
[[122.0,72.0,72.0],3.992018e-06],
[[122.0,102.0,102.0],6.746627e-06],
[[123.0,122.0,122.0],1.538583e-05],
[[127.0,102.0,102.0],5.966684e-06],
[[127.0,122.0,122.0],1.510635e-05],
[[132.0,52.0,52.0],3.328331e-06],
[[132.0,62.0,62.0],9.429452e-06],
[[132.0,72.0,72.0],4.153031e-06],
[[132.0,82.0,82.0],5.731455e-06],
[[132.0,122.0,122.0],1.202208e-05],
[[142.0,62.0,62.0],6.691505e-06],
[[142.0,72.0,72.0],5.186807e-06],
[[142.0,82.0,82.0],4.931617e-06],
[[142.0,92.0,92.0],6.284658e-06],
[[142.0,122.0,122.0],9.522963e-06],
[[143.0,142.0,142.0],2.294606e-05],
[[145.0,142.0,142.0],2.347912e-05],
[[147.0,122.0,122.0],8.599411e-06],
[[147.0,142.0,142.0],2.100656e-05],
[[152.0,72.0,72.0],1.089219e-05],
[[152.0,82.0,82.0],6.857504e-06],
[[152.0,92.0,92.0],7.670485e-06],
[[152.0,102.0,102.0],8.446316e-06],
[[152.0,142.0,142.0],1.910508e-05],
[[157.0,142.0,142.0],1.617519e-05],
[[162.0,82.0,82.0],9.950585e-06],
[[162.0,102.0,102.0],9.382338e-06],
[[162.0,142.0,142.0],1.500064e-05],
[[163.0,162.0,162.0],2.978765e-05],
[[165.0,162.0,162.0],2.888495e-05],
[[167.0,142.0,142.0],1.528642e-05],
[[167.0,162.0,162.0],2.743409e-05],
[[172.0,92.0,92.0],9.021477e-06],
[[172.0,122.0,122.0],1.133167e-05],
[[172.0,162.0,162.0],2.071754e-05],
[[177.0,162.0,162.0],2.039725e-05],
[[182.0,102.0,102.0],1.123563e-05],
[[182.0,162.0,162.0],1.996848e-05],
[[183.0,182.0,182.0],3.682379e-05],
[[187.0,162.0,162.0],1.938177e-05],
[[187.0,182.0,182.0],3.379368e-05],
[[192.0,122.0,122.0],1.510402e-05],
[[192.0,142.0,142.0],1.441885e-05],
[[192.0,182.0,182.0],3.172269e-05],
[[197.0,182.0,182.0],2.992263e-05],
[[202.0,122.0,122.0],1.40042e-05],
[[202.0,142.0,142.0],1.613393e-05],
[[202.0,182.0,182.0],2.541109e-05],
[[203.0,202.0,202.0],4.231035e-05],
[[207.0,182.0,182.0],2.543165e-05],
[[207.0,202.0,202.0],4.259556e-05],
[[212.0,142.0,142.0],2.055691e-05],
[[212.0,162.0,162.0],1.930822e-05],
[[212.0,202.0,202.0],3.660583e-05],
[[217.0,202.0,202.0],2.964766e-05],
[[222.0,142.0,142.0],2.315908e-05],
[[222.0,162.0,162.0],1.9884e-05],
[[222.0,202.0,202.0],3.066015e-05],
[[223.0,222.0,222.0],5.237305e-05],
[[227.0,202.0,202.0],2.889711e-05],
[[227.0,222.0,222.0],4.581127e-05],
[[232.0,162.0,162.0],2.884242e-05],
[[232.0,182.0,182.0],2.418072e-05],
[[232.0,222.0,222.0],4.523734e-05],
[[237.0,222.0,222.0],3.932757e-05],
[[242.0,162.0,162.0],2.346654e-05],
[[242.0,182.0,182.0],2.740456e-05],
[[242.0,222.0,222.0],3.89118e-05],
[[243.0,242.0,242.0],5.617031e-05],
[[247.0,222.0,222.0],3.58166e-05],
[[247.0,242.0,242.0],5.602635e-05],
[[252.0,202.0,202.0],2.664111e-05],
[[252.0,242.0,242.0],4.980571e-05],
[[257.0,242.0,242.0],4.583795e-05],
[[262.0,182.0,182.0],3.072629e-05],
[[262.0,202.0,202.0],2.976412e-05],
[[262.0,242.0,242.0],4.550757e-05],
[[263.0,262.0,262.0],6.057717e-05],
[[265.0,262.0,262.0],5.909434e-05],
[[267.0,242.0,242.0],4.274583e-05],
[[267.0,262.0,262.0],6.269304e-05],
[[272.0,222.0,222.0],3.533396e-05],
[[272.0,262.0,262.0],6.487215e-05],
[[277.0,262.0,262.0],5.243797e-05],
[[282.0,202.0,202.0],3.257241e-05],
[[282.0,222.0,222.0],3.811473e-05],
[[282.0,262.0,262.0],4.863098e-05],
[[283.0,282.0,282.0],6.865239e-05],
[[285.0,282.0,282.0],7.012458e-05],
[[287.0,262.0,262.0],5.325112e-05],
[[287.0,282.0,282.0],6.875157e-05],
[[292.0,242.0,242.0],4.471409e-05],
[[292.0,282.0,282.0],6.026141e-05],
[[297.0,282.0,282.0],5.562982e-05],
[[302.0,222.0,222.0],3.739428e-05],
[[302.0,242.0,242.0],4.165181e-05],
[[302.0,282.0,282.0],5.546392e-05],
[[303.0,302.0,302.0],8.04412e-05],
[[307.0,282.0,282.0],6.427451e-05],
[[307.0,302.0,302.0],7.578011e-05],
[[312.0,262.0,262.0],4.508269e-05],
[[322.0,242.0,242.0],4.325203e-05],
[[322.0,262.0,262.0],4.446894e-05],
[[327.0,302.0,302.0],5.837468e-05],
[[332.0,262.0,262.0],5.396273e-05],
[[332.0,282.0,282.0],5.301733e-05],
[[332.0,322.0,322.0],7.717153e-05],
[[342.0,262.0,262.0],5.06223e-05],
[[342.0,282.0,282.0],5.042147e-05],
[[347.0,322.0,322.0],6.902219e-05],
[[352.0,282.0,282.0],5.328904e-05],
[[352.0,302.0,302.0],5.930008e-05],
[[352.0,342.0,342.0],7.782751e-05],
[[362.0,282.0,282.0],5.188581e-05],
[[363.0,362.0,362.0],9.72948e-05],
[[367.0,342.0,342.0],7.717269e-05],
[[367.0,362.0,362.0],9.129856e-05],
[[372.0,322.0,322.0],6.37052e-05],
[[382.0,302.0,302.0],5.784208e-05],
[[383.0,382.0,382.0],0.0001146213],
[[387.0,362.0,362.0],7.707825e-05],
[[387.0,382.0,382.0],0.0001041745],
[[392.0,342.0,342.0],6.554459e-05],
[[403.0,402.0,402.0],0.0001121838],
[[407.0,402.0,402.0],0.0001126945],
[[412.0,362.0,362.0],7.439357e-05],
[[427.0,402.0,402.0],8.867564e-05],
[[432.0,362.0,362.0],7.950116e-05],
[[432.0,382.0,382.0],7.828675e-05],
[[442.0,362.0,362.0],7.02431e-05],
[[452.0,402.0,402.0],7.910072e-05],
[[462.0,382.0,382.0],7.44767e-05],
