txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],1.167881e-09],
[[20.0,1.0,1.0],0.0],
[[20.0,15.0,15.0],0.0],
[[20.0,17.0,17.0],1.07655e-09],
[[20.0,19.0,19.0],1.699852e-08],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],0.0],
[[30.0,25.0,25.0],0.0],
[[30.0,27.0,27.0],6.976459e-09],
[[30.0,29.0,29.0],4.297283e-09],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],0.0],
[[40.0,30.0,30.0],9.960698e-10],
[[40.0,35.0,35.0],2.269093e-09],
[[40.0,37.0,37.0],5.35497e-09],
[[40.0,39.0,39.0],5.519324e-09],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],0.0],
[[50.0,30.0,30.0],0.0],
[[50.0,40.0,40.0],2.363061e-08],
[[50.0,45.0,45.0],3.437586e-08],
[[50.0,47.0,47.0],7.717429e-08],
[[50.0,49.0,49.0],4.105044e-07],
[[60.0,1.0,1.0],0.0],
[[60.0,20.0,20.0],0.0],
[[60.0,30.0,30.0],3.592866e-09],
[[60.0,40.0,40.0],5.635325e-08],
[[60.0,50.0,50.0],4.173271e-08],
[[60.0,55.0,55.0],3.822991e-07],
[[60.0,57.0,57.0],8.605683e-07],
[[60.0,59.0,59.0],3.485504e-07],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],2.064497e-08],
[[62.0,52.0,52.0],3.677416e-08],
[[63.0,62.0,62.0],2.380464e-07],
[[65.0,62.0,62.0],1.415509e-07],
[[67.0,42.0,42.0],2.322952e-08],
[[67.0,52.0,52.0],2.847441e-08],
[[67.0,62.0,62.0],1.208431e-07],
[[72.0,12.0,12.0],1.044085e-09],
[[72.0,22.0,22.0],1.359814e-08],
[[72.0,52.0,52.0],5.854038e-08],
[[72.0,62.0,62.0],8.985984e-08],
[[73.0,72.0,72.0],4.795817e-07],
[[75.0,72.0,72.0],3.056717e-07],
[[77.0,52.0,52.0],7.067492e-08],
[[77.0,62.0,62.0],1.143328e-07],
[[77.0,72.0,72.0],2.157416e-07],
[[82.0,12.0,12.0],2.852793e-08],
[[82.0,22.0,22.0],1.952052e-08],
[[82.0,32.0,32.0],2.600786e-07],
[[82.0,62.0,62.0],1.122281e-07],
[[82.0,72.0,72.0],2.350163e-07],
[[83.0,82.0,82.0],5.250435e-07],
[[85.0,82.0,82.0],4.026397e-07],
[[87.0,62.0,62.0],7.097115e-08],
[[87.0,72.0,72.0],1.78438e-07],
[[87.0,82.0,82.0],3.598843e-07],
[[92.0,12.0,12.0],2.170416e-08],
[[92.0,22.0,22.0],4.103651e-08],
[[92.0,32.0,32.0],3.578089e-08],
[[92.0,42.0,42.0],7.580381e-08],
[[92.0,72.0,72.0],2.141058e-07],
[[92.0,82.0,82.0],2.588393e-07],
[[93.0,92.0,92.0],7.375093e-07],
[[97.0,72.0,72.0],1.315716e-07],
[[97.0,82.0,82.0],7.658929e-07],
[[97.0,92.0,92.0],4.9101e-07],
[[102.0,22.0,22.0],4.595727e-08],
[[102.0,32.0,32.0],2.787878e-08],
[[102.0,42.0,42.0],7.022448e-08],
[[102.0,52.0,52.0],8.601072e-08],
[[102.0,82.0,82.0],3.608364e-07],
[[102.0,92.0,92.0],4.766387e-07],
[[105.0,102.0,102.0],7.130883e-07],
[[107.0,82.0,82.0],2.261473e-07],
[[107.0,92.0,92.0],2.730141e-07],
[[107.0,102.0,102.0],7.982053e-07],
[[112.0,32.0,32.0],8.817749e-07],
[[112.0,42.0,42.0],1.168288e-07],
[[112.0,52.0,52.0],2.612273e-07],
[[112.0,62.0,62.0],1.561136e-07],
[[112.0,92.0,92.0],4.010995e-07],
[[112.0,102.0,102.0],5.481392e-07],
[[117.0,92.0,92.0],2.973588e-07],
[[117.0,102.0,102.0],5.507731e-07],
[[122.0,42.0,42.0],1.540063e-07],
[[122.0,52.0,52.0],1.47277e-07],
[[122.0,62.0,62.0],2.333979e-07],
[[122.0,72.0,72.0],2.34058e-07],
[[122.0,102.0,102.0],4.577123e-07],
[[123.0,122.0,122.0],1.941689e-06],
[[127.0,102.0,102.0],6.077709e-07],
[[127.0,122.0,122.0],1.075062e-06],
[[132.0,52.0,52.0],1.914036e-07],
[[132.0,62.0,62.0],2.043026e-07],
[[132.0,72.0,72.0],2.698144e-07],
[[132.0,82.0,82.0],3.888932e-07],
[[132.0,122.0,122.0],9.154312e-07],
[[142.0,62.0,62.0],2.742343e-07],
[[142.0,72.0,72.0],3.243817e-07],
[[142.0,82.0,82.0],4.090087e-07],
[[142.0,92.0,92.0],4.504894e-07],
[[142.0,122.0,122.0],1.038897e-06],
[[143.0,142.0,142.0],2.558259e-06],
[[145.0,142.0,142.0],2.194684e-06],
[[147.0,122.0,122.0],9.632616e-07],
[[147.0,142.0,142.0],1.62814e-06],
[[152.0,72.0,72.0],9.758313e-07],
[[152.0,82.0,82.0],4.89241e-07],
[[152.0,92.0,92.0],6.871674e-07],
[[152.0,102.0,102.0],6.039635e-07],
[[152.0,142.0,142.0],1.543363e-06],
[[157.0,142.0,142.0],1.378791e-06],
[[162.0,82.0,82.0],4.640968e-07],
[[162.0,102.0,102.0],6.273459e-07],
[[162.0,142.0,142.0],1.39736e-06],
[[163.0,162.0,162.0],3.627689e-06],
[[165.0,162.0,162.0],3.134587e-06],
[[167.0,142.0,142.0],1.173257e-06],
[[167.0,162.0,162.0],2.799467e-06],
[[172.0,92.0,92.0],6.182442e-07],
[[172.0,122.0,122.0],8.22827e-07],
[[172.0,162.0,162.0],2.178121e-06],
[[177.0,162.0,162.0],1.982326e-06],
[[182.0,102.0,102.0],7.651198e-07],
[[182.0,162.0,162.0],1.838321e-06],
[[183.0,182.0,182.0],4.1302e-06],
[[187.0,162.0,162.0],1.724687e-06],
[[187.0,182.0,182.0],4.023126e-06],
[[192.0,122.0,122.0],7.981944e-07],
[[192.0,142.0,142.0],1.205423e-06],
[[192.0,182.0,182.0],3.29892e-06],
[[197.0,182.0,182.0],2.728508e-06],
[[202.0,122.0,122.0],1.140796e-06],
[[202.0,142.0,142.0],1.258288e-06],
[[202.0,182.0,182.0],3.276299e-06],
[[203.0,202.0,202.0],5.318091e-06],
[[207.0,182.0,182.0],2.260543e-06],
[[207.0,202.0,202.0],4.832845e-06],
[[212.0,142.0,142.0],1.289136e-06],
[[212.0,162.0,162.0],1.739839e-06],
[[212.0,202.0,202.0],4.143798e-06],
[[217.0,202.0,202.0],3.722631e-06],
[[222.0,142.0,142.0],1.419025e-06],
[[222.0,162.0,162.0],2.04679e-06],
[[222.0,202.0,202.0],2.861682e-06],
[[223.0,222.0,222.0],7.036359e-06],
[[227.0,202.0,202.0],3.22873e-06],
[[227.0,222.0,222.0],6.068129e-06],
[[232.0,162.0,162.0],1.913409e-06],
[[232.0,182.0,182.0],2.199274e-06],
[[232.0,222.0,222.0],4.526462e-06],
[[237.0,222.0,222.0],4.424465e-06],
[[242.0,162.0,162.0],1.932303e-06],
[[242.0,182.0,182.0],2.849023e-06],
[[242.0,222.0,222.0],4.661436e-06],
[[243.0,242.0,242.0],7.94309e-06],
[[247.0,222.0,222.0],3.601181e-06],
[[247.0,242.0,242.0],7.223042e-06],
[[252.0,202.0,202.0],3.004589e-06],
[[252.0,242.0,242.0],5.833241e-06],
[[257.0,242.0,242.0],6.717767e-06],
[[262.0,182.0,182.0],2.367731e-06],
[[262.0,202.0,202.0],3.043386e-06],
[[262.0,242.0,242.0],4.707318e-06],
[[263.0,262.0,262.0],9.842366e-06],
[[265.0,262.0,262.0],8.052216e-06],
[[267.0,242.0,242.0],6.003895e-06],
[[267.0,262.0,262.0],8.787078e-06],
[[272.0,222.0,222.0],4.168447e-06],
[[272.0,262.0,262.0],7.1265e-06],
[[277.0,262.0,262.0],6.570016e-06],
[[282.0,202.0,202.0],3.245681e-06],
[[282.0,222.0,222.0],3.782326e-06],
[[282.0,262.0,262.0],5.548107e-06],
[[283.0,282.0,282.0],1.080029e-05],
[[285.0,282.0,282.0],1.14236e-05],
[[287.0,262.0,262.0],6.106526e-06],
[[287.0,282.0,282.0],1.078016e-05],
[[292.0,242.0,242.0],4.762611e-06],
[[292.0,282.0,282.0],8.969959e-06],
[[297.0,282.0,282.0],7.460988e-06],
[[302.0,222.0,222.0],3.807974e-06],
[[302.0,242.0,242.0],4.204376e-06],
[[302.0,282.0,282.0],7.046942e-06],
[[303.0,302.0,302.0],1.228187e-05],
[[307.0,282.0,282.0],6.854098e-06],
[[307.0,302.0,302.0],1.187687e-05],
[[312.0,262.0,262.0],5.515441e-06],
[[322.0,242.0,242.0],4.572984e-06],
[[322.0,262.0,262.0],6.291874e-06],
[[327.0,302.0,302.0],1.024152e-05],
[[332.0,262.0,262.0],5.473288e-06],
[[332.0,282.0,282.0],7.673588e-06],
[[332.0,322.0,322.0],1.024897e-05],
[[342.0,262.0,262.0],5.862216e-06],
[[342.0,282.0,282.0],6.835688e-06],
[[347.0,322.0,322.0],8.3715e-06],
[[352.0,282.0,282.0],5.679752e-06],
[[352.0,302.0,302.0],7.714547e-06],
[[352.0,342.0,342.0],1.442144e-05],
[[362.0,282.0,282.0],6.605593e-06],
[[363.0,362.0,362.0],1.604661e-05],
[[367.0,342.0,342.0],9.20155e-06],
[[367.0,362.0,362.0],1.603767e-05],
[[372.0,322.0,322.0],9.550093e-06],
[[382.0,302.0,302.0],6.36917e-06],
[[383.0,382.0,382.0],1.733055e-05],
[[387.0,362.0,362.0],1.119302e-05],
[[387.0,382.0,382.0],1.718922e-05],
[[392.0,342.0,342.0],8.602265e-06],
[[403.0,402.0,402.0],1.994644e-05],
[[407.0,402.0,402.0],1.832584e-05],
[[412.0,362.0,362.0],9.813879e-06],
[[427.0,402.0,402.0],1.424532e-05],
[[432.0,362.0,362.0],9.800672e-06],
[[432.0,382.0,382.0],1.031203e-05],
[[442.0,362.0,362.0],9.590096e-06],
[[452.0,402.0,402.0],1.185984e-05],
[[462.0,382.0,382.0],1.161485e-05],
[[482.0,402.0,402.0],1.161028e-05],
