txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],4.534389e-06],
[[20.0,1.0,1.0],3.516667e-06],
[[20.0,15.0,15.0],5.088806e-06],
[[20.0,17.0,17.0],8.794932e-06],
[[20.0,19.0,19.0],1.810338e-05],
[[30.0,1.0,1.0],1.436263e-06],
[[30.0,20.0,20.0],8.738543e-06],
[[30.0,25.0,25.0],6.59973e-06],
[[30.0,27.0,27.0],1.14761e-05],
[[30.0,29.0,29.0],1.493919e-05],
[[40.0,1.0,1.0],1.144104e-06],
[[40.0,20.0,20.0],2.273077e-06],
[[40.0,30.0,30.0],5.316036e-06],
[[40.0,35.0,35.0],1.028106e-05],
[[40.0,37.0,37.0],1.403126e-05],
[[40.0,39.0,39.0],1.662099e-05],
[[50.0,1.0,1.0],8.091445e-07],
[[50.0,20.0,20.0],2.425222e-06],
[[50.0,30.0,30.0],3.035733e-06],
[[50.0,40.0,40.0],1.352601e-05],
[[50.0,45.0,45.0],3.276773e-05],
[[50.0,47.0,47.0],4.143738e-05],
[[50.0,49.0,49.0],5.224564e-05],
[[60.0,1.0,1.0],4.830934e-07],
[[60.0,20.0,20.0],9.337496e-07],
[[60.0,30.0,30.0],6.397128e-06],
[[60.0,40.0,40.0],2.541379e-05],
[[60.0,50.0,50.0],4.74619e-05],
[[60.0,55.0,55.0],6.919004e-05],
[[60.0,57.0,57.0],8.486362e-05],
[[60.0,59.0,59.0],9.121189e-05],
[[62.0,12.0,12.0],6.842281e-07],
[[62.0,42.0,42.0],2.300136e-05],
[[62.0,52.0,52.0],4.132786e-05],
[[63.0,62.0,62.0],9.053414e-05],
[[65.0,62.0,62.0],7.841657e-05],
[[67.0,42.0,42.0],2.766104e-05],
[[67.0,52.0,52.0],4.197445e-05],
[[67.0,62.0,62.0],7.73487e-05],
[[72.0,12.0,12.0],8.958721e-07],
[[72.0,22.0,22.0],1.514133e-05],
[[72.0,52.0,52.0],4.841225e-05],
[[72.0,62.0,62.0],7.386765e-05],
[[73.0,72.0,72.0],0.0001147061],
[[75.0,72.0,72.0],0.000122109],
[[77.0,52.0,52.0],5.578734e-05],
[[77.0,62.0,62.0],6.39204e-05],
[[77.0,72.0,72.0],0.0001088459],
[[82.0,12.0,12.0],2.770502e-05],
[[82.0,22.0,22.0],3.733829e-05],
[[82.0,32.0,32.0],4.501633e-05],
[[82.0,62.0,62.0],6.499898e-05],
[[82.0,72.0,72.0],0.0001150416],
[[83.0,82.0,82.0],0.000147006],
[[85.0,82.0,82.0],0.0001436873],
[[87.0,62.0,62.0],8.247755e-05],
[[87.0,72.0,72.0],9.737407e-05],
[[87.0,82.0,82.0],0.0001352991],
[[92.0,12.0,12.0],3.428415e-05],
[[92.0,22.0,22.0],5.509579e-05],
[[92.0,32.0,32.0],5.988328e-05],
[[92.0,42.0,42.0],5.97264e-05],
[[92.0,72.0,72.0],0.0001049016],
[[92.0,82.0,82.0],0.0001359404],
[[93.0,92.0,92.0],0.0001830413],
[[97.0,72.0,72.0],9.977635e-05],
[[97.0,82.0,82.0],0.000133361],
[[97.0,92.0,92.0],0.0001928031],
[[102.0,22.0,22.0],6.645493e-05],
[[102.0,32.0,32.0],8.672008e-05],
[[102.0,42.0,42.0],8.57419e-05],
[[102.0,52.0,52.0],8.936521e-05],
[[102.0,82.0,82.0],0.0001418797],
[[102.0,92.0,92.0],0.0001546868],
[[105.0,102.0,102.0],0.0002071456],
[[107.0,82.0,82.0],0.000128545],
[[107.0,92.0,92.0],0.000164464],
[[107.0,102.0,102.0],0.0002113804],
[[112.0,32.0,32.0],0.0001385234],
[[112.0,42.0,42.0],0.000126639],
[[112.0,52.0,52.0],0.0001238054],
[[112.0,62.0,62.0],0.0001404235],
[[112.0,92.0,92.0],0.000156907],
[[112.0,102.0,102.0],0.0002078175],
[[117.0,92.0,92.0],0.000152526],
[[117.0,102.0,102.0],0.0001945085],
[[122.0,42.0,42.0],0.0001621352],
[[122.0,52.0,52.0],0.0001774305],
[[122.0,62.0,62.0],0.000145236],
[[122.0,72.0,72.0],0.0001625443],
[[122.0,102.0,102.0],0.0001939349],
[[123.0,122.0,122.0],0.0002730036],
[[127.0,102.0,102.0],0.0001973136],
[[127.0,122.0,122.0],0.0002679686],
[[132.0,52.0,52.0],0.000182371],
[[132.0,62.0,62.0],0.0001884031],
[[132.0,72.0,72.0],0.0001669984],
[[132.0,82.0,82.0],0.000180386],
[[132.0,122.0,122.0],0.0002546882],
[[142.0,62.0,62.0],0.0002315697],
[[142.0,72.0,72.0],0.0002435007],
[[142.0,82.0,82.0],0.0002576871],
[[142.0,92.0,92.0],0.0002140273],
[[142.0,122.0,122.0],0.0002322132],
[[143.0,142.0,142.0],0.0003306064],
[[145.0,142.0,142.0],0.000320634],
[[147.0,122.0,122.0],0.0002374966],
[[147.0,142.0,142.0],0.0003182966],
[[152.0,72.0,72.0],0.0002943867],
[[152.0,82.0,82.0],0.0002775391],
[[152.0,92.0,92.0],0.0002587202],
[[152.0,102.0,102.0],0.0002781683],
[[152.0,142.0,142.0],0.000322062],
[[157.0,142.0,142.0],0.0002928112],
[[162.0,82.0,82.0],0.0003261604],
[[162.0,102.0,102.0],0.0002739828],
[[162.0,142.0,142.0],0.0002995334],
[[163.0,162.0,162.0],0.0003758237],
[[165.0,162.0,162.0],0.0004131408],
[[167.0,142.0,142.0],0.0002939151],
[[167.0,162.0,162.0],0.0003792029],
[[172.0,92.0,92.0],0.0003719594],
[[172.0,122.0,122.0],0.0003142476],
[[172.0,162.0,162.0],0.0003720872],
[[177.0,162.0,162.0],0.0003299795],
[[182.0,102.0,102.0],0.0003925744],
[[182.0,162.0,162.0],0.0003302286],
[[183.0,182.0,182.0],0.0004437601],
[[187.0,162.0,162.0],0.0003367679],
[[187.0,182.0,182.0],0.0004237171],
[[192.0,122.0,122.0],0.0004122477],
[[192.0,142.0,142.0],0.0003447074],
[[192.0,182.0,182.0],0.0004224483],
[[197.0,182.0,182.0],0.0004090387],
[[202.0,122.0,122.0],0.0004436932],
[[202.0,142.0,142.0],0.0003941194],
[[202.0,182.0,182.0],0.0003729385],
[[203.0,202.0,202.0],0.0004884288],
[[207.0,182.0,182.0],0.0003884767],
[[207.0,202.0,202.0],0.0004570738],
[[212.0,142.0,142.0],0.000453705],
[[212.0,162.0,162.0],0.0004105714],
[[212.0,202.0,202.0],0.0004674908],
[[217.0,202.0,202.0],0.000440051],
[[222.0,142.0,142.0],0.0005258338],
[[222.0,162.0,162.0],0.0004461688],
[[222.0,202.0,202.0],0.0004327057],
[[223.0,222.0,222.0],0.0005429444],
[[227.0,202.0,202.0],0.0004427843],
[[227.0,222.0,222.0],0.0005072082],
[[232.0,162.0,162.0],0.0004637528],
[[232.0,182.0,182.0],0.0004434794],
[[232.0,222.0,222.0],0.00048083],
[[237.0,222.0,222.0],0.0004907651],
[[242.0,162.0,162.0],0.000597988],
[[242.0,182.0,182.0],0.0004927536],
[[242.0,222.0,222.0],0.0004874268],
[[243.0,242.0,242.0],0.0005703158],
[[247.0,222.0,222.0],0.000487971],
[[247.0,242.0,242.0],0.0005284388],
[[252.0,202.0,202.0],0.0004704922],
[[252.0,242.0,242.0],0.0005388238],
[[257.0,242.0,242.0],0.0005171285],
[[262.0,182.0,182.0],0.0006469272],
[[262.0,202.0,202.0],0.0005423473],
[[262.0,242.0,242.0],0.0005060129],
[[263.0,262.0,262.0],0.0005983324],
[[265.0,262.0,262.0],0.0005590197],
[[267.0,242.0,242.0],0.0005048489],
[[267.0,262.0,262.0],0.0006060366],
[[272.0,222.0,222.0],0.0005528761],
[[272.0,262.0,262.0],0.000589686],
[[277.0,262.0,262.0],0.0006089825],
[[282.0,202.0,202.0],0.0007171589],
[[282.0,222.0,222.0],0.0005602304],
[[282.0,262.0,262.0],0.0005671953],
[[283.0,282.0,282.0],0.0006448308],
[[285.0,282.0,282.0],0.0006176178],
[[287.0,262.0,262.0],0.0005469024],
[[287.0,282.0,282.0],0.0006311713],
[[292.0,242.0,242.0],0.0005711514],
[[292.0,282.0,282.0],0.0006683561],
[[297.0,282.0,282.0],0.0005806356],
[[302.0,222.0,222.0],0.00070211],
[[302.0,242.0,242.0],0.0006282913],
[[302.0,282.0,282.0],0.0005630478],
[[303.0,302.0,302.0],0.0006592684],
[[307.0,282.0,282.0],0.0005853218],
[[307.0,302.0,302.0],0.0006521519],
[[312.0,262.0,262.0],0.0006004291],
[[322.0,242.0,242.0],0.000760298],
[[322.0,262.0,262.0],0.0006347076],
[[327.0,302.0,302.0],0.0006455217],
[[332.0,262.0,262.0],0.0007117545],
[[332.0,282.0,282.0],0.0006218407],
[[332.0,322.0,322.0],0.0006953459],
[[342.0,262.0,262.0],0.0007935525],
[[342.0,282.0,282.0],0.0006940299],
[[347.0,322.0,322.0],0.000646796],
[[352.0,282.0,282.0],0.0007248776],
[[352.0,302.0,302.0],0.000636007],
[[352.0,342.0,342.0],0.0007041922],
[[362.0,282.0,282.0],0.0007980171],
[[363.0,362.0,362.0],0.000749036],
[[367.0,342.0,342.0],0.0006622942],
[[367.0,362.0,362.0],0.0007645336],
[[372.0,322.0,322.0],0.0006812707],
[[382.0,302.0,302.0],0.0008278108],
[[383.0,382.0,382.0],0.0007567397],
[[387.0,362.0,362.0],0.0006974988],
[[387.0,382.0,382.0],0.0007845593],
[[392.0,342.0,342.0],0.0007051918],
[[403.0,402.0,402.0],0.0008204424],
[[407.0,402.0,402.0],0.0007820691],
[[412.0,362.0,362.0],0.0006931932],
[[427.0,402.0,402.0],0.0007951287],
[[432.0,362.0,362.0],0.0008019258],
[[432.0,382.0,382.0],0.0007203969],
[[442.0,362.0,362.0],0.0009195383],
[[452.0,402.0,402.0],0.0007279073],
[[462.0,382.0,382.0],0.0009070036],
[[482.0,402.0,402.0],0.000936636],
[[503.0,502.0,502.0],0.0008576226],
[[507.0,502.0,502.0],0.0008822703],
[[527.0,502.0,502.0],0.0008270902],
[[582.0,502.0,502.0],0.001051172],
[[703.0,702.0,702.0],0.0009450473],
[[707.0,702.0,702.0],0.0009467028],
[[727.0,702.0,702.0],0.0008985094],
