txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],1.702641e-09],
[[20.0,1.0,1.0],1.242739e-09],
[[20.0,15.0,15.0],0.0],
[[20.0,17.0,17.0],1.209845e-07],
[[20.0,19.0,19.0],4.776353e-08],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],1.589071e-09],
[[30.0,25.0,25.0],4.639796e-08],
[[30.0,27.0,27.0],1.499153e-08],
[[30.0,29.0,29.0],3.937826e-08],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],0.0],
[[40.0,30.0,30.0],4.58905e-09],
[[40.0,35.0,35.0],1.378483e-07],
[[40.0,37.0,37.0],1.90145e-08],
[[40.0,39.0,39.0],1.554735e-07],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],0.0],
[[50.0,30.0,30.0],3.960478e-09],
[[50.0,40.0,40.0],1.939942e-08],
[[50.0,45.0,45.0],6.911383e-08],
[[50.0,47.0,47.0],1.608947e-07],
[[50.0,49.0,49.0],3.061893e-07],
[[60.0,1.0,1.0],0.0],
[[60.0,20.0,20.0],0.0],
[[60.0,30.0,30.0],1.586027e-08],
[[60.0,40.0,40.0],9.105308e-08],
[[60.0,50.0,50.0],3.182312e-07],
[[60.0,55.0,55.0],3.426277e-07],
[[60.0,57.0,57.0],5.198652e-07],
[[60.0,59.0,59.0],1.134902e-06],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],8.499868e-08],
[[62.0,52.0,52.0],1.948019e-07],
[[63.0,62.0,62.0],6.83141e-07],
[[65.0,62.0,62.0],5.67185e-07],
[[67.0,42.0,42.0],1.037872e-07],
[[67.0,52.0,52.0],1.602525e-07],
[[67.0,62.0,62.0],5.028847e-07],
[[72.0,12.0,12.0],0.0],
[[72.0,22.0,22.0],2.47957e-08],
[[72.0,52.0,52.0],2.724424e-07],
[[72.0,62.0,62.0],3.176486e-07],
[[73.0,72.0,72.0],1.050279e-06],
[[75.0,72.0,72.0],8.363494e-07],
[[77.0,52.0,52.0],3.847978e-07],
[[77.0,62.0,62.0],4.830874e-07],
[[77.0,72.0,72.0],7.049921e-07],
[[82.0,12.0,12.0],4.13799e-08],
[[82.0,22.0,22.0],5.087453e-08],
[[82.0,32.0,32.0],1.563483e-07],
[[82.0,62.0,62.0],4.297458e-07],
[[82.0,72.0,72.0],4.3317e-07],
[[83.0,82.0,82.0],1.669271e-06],
[[85.0,82.0,82.0],1.356827e-06],
[[87.0,62.0,62.0],4.437982e-07],
[[87.0,72.0,72.0],5.977706e-07],
[[87.0,82.0,82.0],1.013333e-06],
[[92.0,12.0,12.0],8.563489e-08],
[[92.0,22.0,22.0],1.325728e-07],
[[92.0,32.0,32.0],1.522933e-07],
[[92.0,42.0,42.0],1.917618e-07],
[[92.0,72.0,72.0],4.399449e-07],
[[92.0,82.0,82.0],8.764674e-07],
[[93.0,92.0,92.0],1.957711e-06],
[[97.0,72.0,72.0],5.314554e-07],
[[97.0,82.0,82.0],8.230809e-07],
[[97.0,92.0,92.0],2.563111e-06],
[[102.0,22.0,22.0],1.905645e-07],
[[102.0,32.0,32.0],2.227675e-07],
[[102.0,42.0,42.0],3.223576e-07],
[[102.0,52.0,52.0],3.033504e-07],
[[102.0,82.0,82.0],8.447119e-07],
[[102.0,92.0,92.0],1.205584e-06],
[[105.0,102.0,102.0],2.592997e-06],
[[107.0,82.0,82.0],9.799108e-07],
[[107.0,92.0,92.0],8.704435e-07],
[[107.0,102.0,102.0],1.944936e-06],
[[112.0,32.0,32.0],2.54854e-07],
[[112.0,42.0,42.0],2.480513e-07],
[[112.0,52.0,52.0],4.270675e-07],
[[112.0,62.0,62.0],5.91974e-07],
[[112.0,92.0,92.0],1.21636e-06],
[[112.0,102.0,102.0],2.042983e-06],
[[117.0,92.0,92.0],1.12546e-06],
[[117.0,102.0,102.0],1.469137e-06],
[[122.0,42.0,42.0],3.830619e-07],
[[122.0,52.0,52.0],3.899585e-07],
[[122.0,62.0,62.0],9.152602e-07],
[[122.0,72.0,72.0],8.464836e-07],
[[122.0,102.0,102.0],1.649655e-06],
[[123.0,122.0,122.0],4.360342e-06],
[[127.0,102.0,102.0],1.724262e-06],
[[127.0,122.0,122.0],3.004971e-06],
[[132.0,52.0,52.0],3.584164e-06],
[[132.0,62.0,62.0],7.086765e-07],
[[132.0,72.0,72.0],8.694772e-07],
[[132.0,82.0,82.0],1.008173e-06],
[[132.0,122.0,122.0],2.561428e-06],
[[142.0,62.0,62.0],8.295143e-07],
[[142.0,72.0,72.0],1.044303e-06],
[[142.0,82.0,82.0],1.375131e-06],
[[142.0,92.0,92.0],1.205322e-06],
[[142.0,122.0,122.0],2.297181e-06],
[[143.0,142.0,142.0],6.63452e-06],
[[145.0,142.0,142.0],5.748199e-06],
[[147.0,122.0,122.0],3.201666e-06],
[[147.0,142.0,142.0],5.075127e-06],
[[152.0,72.0,72.0],1.218855e-06],
[[152.0,82.0,82.0],1.000753e-06],
[[152.0,92.0,92.0],1.332533e-06],
[[152.0,102.0,102.0],1.862861e-06],
[[152.0,142.0,142.0],4.133607e-06],
[[157.0,142.0,142.0],3.739401e-06],
[[162.0,82.0,82.0],1.512082e-06],
[[162.0,102.0,102.0],2.316355e-06],
[[162.0,142.0,142.0],3.756509e-06],
[[163.0,162.0,162.0],8.567854e-06],
[[165.0,162.0,162.0],7.378457e-06],
[[167.0,142.0,142.0],3.651173e-06],
[[167.0,162.0,162.0],7.678365e-06],
[[172.0,92.0,92.0],1.985594e-06],
[[172.0,122.0,122.0],3.244904e-06],
[[172.0,162.0,162.0],6.620484e-06],
[[177.0,162.0,162.0],5.169944e-06],
[[182.0,102.0,102.0],1.889787e-06],
[[182.0,162.0,162.0],5.048646e-06],
[[183.0,182.0,182.0],9.976578e-06],
[[187.0,162.0,162.0],4.909354e-06],
[[187.0,182.0,182.0],9.224455e-06],
[[192.0,122.0,122.0],6.328442e-06],
[[192.0,142.0,142.0],3.239085e-06],
[[192.0,182.0,182.0],9.311702e-06],
[[197.0,182.0,182.0],6.987922e-06],
[[202.0,122.0,122.0],2.850101e-06],
[[202.0,142.0,142.0],3.963029e-06],
[[202.0,182.0,182.0],8.749764e-06],
[[203.0,202.0,202.0],1.297086e-05],
[[207.0,182.0,182.0],6.289314e-06],
[[207.0,202.0,202.0],1.198993e-05],
[[212.0,142.0,142.0],5.178732e-06],
[[212.0,162.0,162.0],4.993739e-06],
[[212.0,202.0,202.0],9.904965e-06],
[[217.0,202.0,202.0],8.660409e-06],
[[222.0,142.0,142.0],4.815023e-06],
[[222.0,162.0,162.0],6.307357e-06],
[[222.0,202.0,202.0],8.868937e-06],
[[223.0,222.0,222.0],1.670417e-05],
[[227.0,202.0,202.0],7.135211e-06],
[[227.0,222.0,222.0],1.569475e-05],
[[232.0,162.0,162.0],5.25321e-06],
[[232.0,182.0,182.0],5.233064e-06],
[[232.0,222.0,222.0],1.298286e-05],
[[237.0,222.0,222.0],1.097228e-05],
[[242.0,162.0,162.0],7.287574e-06],
[[242.0,182.0,182.0],7.954621e-06],
[[242.0,222.0,222.0],1.014953e-05],
[[243.0,242.0,242.0],1.753957e-05],
[[247.0,222.0,222.0],1.103813e-05],
[[247.0,242.0,242.0],1.814659e-05],
[[252.0,202.0,202.0],7.838452e-06],
[[252.0,242.0,242.0],1.444378e-05],
[[257.0,242.0,242.0],1.226177e-05],
[[262.0,182.0,182.0],6.741371e-06],
[[262.0,202.0,202.0],7.788463e-06],
[[262.0,242.0,242.0],1.336538e-05],
[[263.0,262.0,262.0],2.105803e-05],
[[265.0,262.0,262.0],2.008605e-05],
[[267.0,242.0,242.0],1.300326e-05],
[[267.0,262.0,262.0],1.768475e-05],
[[272.0,222.0,222.0],9.179568e-06],
[[272.0,262.0,262.0],1.718445e-05],
[[277.0,262.0,262.0],1.412042e-05],
[[282.0,202.0,202.0],7.607597e-06],
[[282.0,222.0,222.0],9.69416e-06],
[[282.0,262.0,262.0],1.450699e-05],
[[283.0,282.0,282.0],2.347534e-05],
[[285.0,282.0,282.0],2.410238e-05],
[[287.0,262.0,262.0],1.40486e-05],
[[287.0,282.0,282.0],2.053509e-05],
[[292.0,242.0,242.0],1.091411e-05],
[[292.0,282.0,282.0],1.86644e-05],
[[297.0,282.0,282.0],1.994335e-05],
[[302.0,222.0,222.0],1.024794e-05],
[[302.0,242.0,242.0],9.516354e-06],
[[302.0,282.0,282.0],1.605072e-05],
[[303.0,302.0,302.0],2.559407e-05],
[[307.0,282.0,282.0],1.664386e-05],
[[307.0,302.0,302.0],2.325393e-05],
[[312.0,262.0,262.0],1.382226e-05],
[[322.0,242.0,242.0],1.104023e-05],
[[322.0,262.0,262.0],1.44082e-05],
[[327.0,302.0,302.0],1.772729e-05],
[[332.0,262.0,262.0],1.300885e-05],
[[332.0,282.0,282.0],1.471628e-05],
[[332.0,322.0,322.0],2.293051e-05],
[[342.0,262.0,262.0],1.41985e-05],
[[342.0,282.0,282.0],1.498989e-05],
[[347.0,322.0,322.0],1.91486e-05],
[[352.0,282.0,282.0],1.406734e-05],
[[352.0,302.0,302.0],1.568918e-05],
[[352.0,342.0,342.0],3.078637e-05],
[[362.0,282.0,282.0],1.559391e-05],
[[363.0,362.0,362.0],3.337332e-05],
[[367.0,342.0,342.0],2.09236e-05],
[[367.0,362.0,362.0],3.146864e-05],
[[372.0,322.0,322.0],1.826034e-05],
[[382.0,302.0,302.0],1.669306e-05],
[[383.0,382.0,382.0],3.857244e-05],
[[387.0,362.0,362.0],2.458038e-05],
[[387.0,382.0,382.0],3.802367e-05],
[[392.0,342.0,342.0],1.934875e-05],
[[403.0,402.0,402.0],3.794546e-05],
[[407.0,402.0,402.0],3.620662e-05],
[[412.0,362.0,362.0],2.062846e-05],
[[427.0,402.0,402.0],2.886759e-05],
[[432.0,362.0,362.0],2.189866e-05],
[[432.0,382.0,382.0],2.567008e-05],
[[442.0,362.0,362.0],2.245228e-05],
[[452.0,402.0,402.0],2.370001e-05],
[[462.0,382.0,382.0],2.499917e-05],
[[482.0,402.0,402.0],2.823229e-05],
