txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],5.439801e-06],
[[20.0,1.0,1.0],5.576356e-06],
[[20.0,15.0,15.0],9.489058e-06],
[[20.0,17.0,17.0],1.353559e-05],
[[20.0,19.0,19.0],2.299929e-05],
[[30.0,1.0,1.0],4.076413e-06],
[[30.0,20.0,20.0],9.274251e-06],
[[30.0,25.0,25.0],1.559405e-05],
[[30.0,27.0,27.0],2.162968e-05],
[[30.0,29.0,29.0],2.165402e-05],
[[40.0,1.0,1.0],1.95439e-06],
[[40.0,20.0,20.0],4.760059e-06],
[[40.0,30.0,30.0],8.432682e-06],
[[40.0,35.0,35.0],1.661555e-05],
[[40.0,37.0,37.0],2.255789e-05],
[[40.0,39.0,39.0],2.653834e-05],
[[50.0,1.0,1.0],1.575075e-06],
[[50.0,20.0,20.0],4.127838e-06],
[[50.0,30.0,30.0],5.130316e-06],
[[50.0,40.0,40.0],1.994563e-05],
[[50.0,45.0,45.0],4.704961e-05],
[[50.0,47.0,47.0],6.07347e-05],
[[50.0,49.0,49.0],8.282424e-05],
[[60.0,1.0,1.0],1.186185e-06],
[[60.0,20.0,20.0],3.15991e-06],
[[60.0,30.0,30.0],9.908241e-06],
[[60.0,40.0,40.0],3.932975e-05],
[[60.0,50.0,50.0],7.937638e-05],
[[60.0,55.0,55.0],0.0001204378],
[[60.0,57.0,57.0],0.0001275574],
[[60.0,59.0,59.0],0.0001377816],
[[62.0,12.0,12.0],1.164058e-06],
[[62.0,42.0,42.0],4.295044e-05],
[[62.0,52.0,52.0],8.797266e-05],
[[63.0,62.0,62.0],0.0001223634],
[[65.0,62.0,62.0],0.0001286913],
[[67.0,42.0,42.0],4.526812e-05],
[[67.0,52.0,52.0],6.465599e-05],
[[67.0,62.0,62.0],0.0001240704],
[[72.0,12.0,12.0],1.92877e-06],
[[72.0,22.0,22.0],2.507285e-05],
[[72.0,52.0,52.0],7.777283e-05],
[[72.0,62.0,62.0],0.0001043236],
[[73.0,72.0,72.0],0.0001796501],
[[75.0,72.0,72.0],0.0001876863],
[[77.0,52.0,52.0],7.473281e-05],
[[77.0,62.0,62.0],0.0001089055],
[[77.0,72.0,72.0],0.000166776],
[[82.0,12.0,12.0],3.236415e-05],
[[82.0,22.0,22.0],5.14207e-05],
[[82.0,32.0,32.0],6.479108e-05],
[[82.0,62.0,62.0],0.0001112288],
[[82.0,72.0,72.0],0.0001484761],
[[83.0,82.0,82.0],0.0002337596],
[[85.0,82.0,82.0],0.0002237065],
[[87.0,62.0,62.0],0.0001227991],
[[87.0,72.0,72.0],0.000146745],
[[87.0,82.0,82.0],0.0002209987],
[[92.0,12.0,12.0],5.033621e-05],
[[92.0,22.0,22.0],7.712415e-05],
[[92.0,32.0,32.0],9.837695e-05],
[[92.0,42.0,42.0],0.0001104662],
[[92.0,72.0,72.0],0.0001434756],
[[92.0,82.0,82.0],0.000191939],
[[93.0,92.0,92.0],0.0002574339],
[[97.0,72.0,72.0],0.0001482722],
[[97.0,82.0,82.0],0.0001964066],
[[97.0,92.0,92.0],0.0002553802],
[[102.0,22.0,22.0],0.0001274912],
[[102.0,32.0,32.0],0.000134649],
[[102.0,42.0,42.0],0.0001454333],
[[102.0,52.0,52.0],0.0001743033],
[[102.0,82.0,82.0],0.0001863919],
[[102.0,92.0,92.0],0.0002415079],
[[105.0,102.0,102.0],0.0003005202],
[[107.0,82.0,82.0],0.0001892059],
[[107.0,92.0,92.0],0.0002096863],
[[107.0,102.0,102.0],0.0002991155],
[[112.0,32.0,32.0],0.0001760073],
[[112.0,42.0,42.0],0.0001801209],
[[112.0,52.0,52.0],0.0002086624],
[[112.0,62.0,62.0],0.0002002286],
[[112.0,92.0,92.0],0.0002202873],
[[112.0,102.0,102.0],0.0002723167],
[[117.0,92.0,92.0],0.0002321105],
[[117.0,102.0,102.0],0.0002699033],
[[122.0,42.0,42.0],0.0002220843],
[[122.0,52.0,52.0],0.0002432558],
[[122.0,62.0,62.0],0.0002702443],
[[122.0,72.0,72.0],0.0002471234],
[[122.0,102.0,102.0],0.0002758418],
[[123.0,122.0,122.0],0.0003808107],
[[127.0,102.0,102.0],0.0002776475],
[[127.0,122.0,122.0],0.0003977541],
[[132.0,52.0,52.0],0.0003321368],
[[132.0,62.0,62.0],0.0003113599],
[[132.0,72.0,72.0],0.0003452965],
[[132.0,82.0,82.0],0.0002919912],
[[132.0,122.0,122.0],0.0003678911],
[[142.0,62.0,62.0],0.0003800267],
[[142.0,72.0,72.0],0.0003676],
[[142.0,82.0,82.0],0.0003498129],
[[142.0,92.0,92.0],0.0003458375],
[[142.0,122.0,122.0],0.000357822],
[[143.0,142.0,142.0],0.0005047768],
[[145.0,142.0,142.0],0.0004347579],
[[147.0,122.0,122.0],0.0003401247],
[[147.0,142.0,142.0],0.0005010177],
[[152.0,72.0,72.0],0.0004316963],
[[152.0,82.0,82.0],0.0004239051],
[[152.0,92.0,92.0],0.0003843965],
[[152.0,102.0,102.0],0.0003816423],
[[152.0,142.0,142.0],0.0004406199],
[[157.0,142.0,142.0],0.0004269993],
[[162.0,82.0,82.0],0.0005105516],
[[162.0,102.0,102.0],0.0004425109],
[[162.0,142.0,142.0],0.0004102099],
[[163.0,162.0,162.0],0.0005375734],
[[165.0,162.0,162.0],0.0005176569],
[[167.0,142.0,142.0],0.0004255245],
[[167.0,162.0,162.0],0.0005163426],
[[172.0,92.0,92.0],0.0005483415],
[[172.0,122.0,122.0],0.0004620675],
[[172.0,162.0,162.0],0.0005064044],
[[177.0,162.0,162.0],0.0004976863],
[[182.0,102.0,102.0],0.0006054128],
[[182.0,162.0,162.0],0.0004860622],
[[183.0,182.0,182.0],0.0005804931],
[[187.0,162.0,162.0],0.0005082488],
[[187.0,182.0,182.0],0.0005807793],
[[192.0,122.0,122.0],0.0005809013],
[[192.0,142.0,142.0],0.0005061119],
[[192.0,182.0,182.0],0.0005694801],
[[197.0,182.0,182.0],0.0005782317],
[[202.0,122.0,122.0],0.0006960527],
[[202.0,142.0,142.0],0.0006067306],
[[202.0,182.0,182.0],0.0005395088],
[[203.0,202.0,202.0],0.0006651308],
[[207.0,182.0,182.0],0.0005827326],
[[207.0,202.0,202.0],0.0006673281],
[[212.0,142.0,142.0],0.0006900515],
[[212.0,162.0,162.0],0.0005557929],
[[212.0,202.0,202.0],0.0006259001],
[[217.0,202.0,202.0],0.0006201005],
[[222.0,142.0,142.0],0.0008408329],
[[222.0,162.0,162.0],0.0006659194],
[[222.0,202.0,202.0],0.0006052309],
[[223.0,222.0,222.0],0.0007231413],
[[227.0,202.0,202.0],0.0005514303],
[[227.0,222.0,222.0],0.0007102948],
[[232.0,162.0,162.0],0.0006987945],
[[232.0,182.0,182.0],0.0006515856],
[[232.0,222.0,222.0],0.0006501937],
[[237.0,222.0,222.0],0.0006880983],
[[242.0,162.0,162.0],0.0008521999],
[[242.0,182.0,182.0],0.0007421114],
[[242.0,222.0,222.0],0.0006328571],
[[243.0,242.0,242.0],0.0007299634],
[[247.0,222.0,222.0],0.0006178482],
[[247.0,242.0,242.0],0.0007484557],
[[252.0,202.0,202.0],0.0006712858],
[[252.0,242.0,242.0],0.0007147114],
[[257.0,242.0,242.0],0.00066791],
[[262.0,182.0,182.0],0.0009506172],
[[262.0,202.0,202.0],0.00080126],
[[262.0,242.0,242.0],0.0007192147],
[[263.0,262.0,262.0],0.000765249],
[[265.0,262.0,262.0],0.0008026427],
[[267.0,242.0,242.0],0.0006928594],
[[267.0,262.0,262.0],0.0007920958],
[[272.0,222.0,222.0],0.0007413603],
[[272.0,262.0,262.0],0.0007692847],
[[277.0,262.0,262.0],0.0007709768],
[[282.0,202.0,202.0],0.001028173],
[[282.0,222.0,222.0],0.000803808],
[[282.0,262.0,262.0],0.0007236367],
[[283.0,282.0,282.0],0.0008243409],
[[285.0,282.0,282.0],0.0007796997],
[[287.0,262.0,262.0],0.0007789417],
[[287.0,282.0,282.0],0.000822361],
[[292.0,242.0,242.0],0.0007681931],
[[292.0,282.0,282.0],0.0008235335],
[[297.0,282.0,282.0],0.0007857847],
[[302.0,222.0,222.0],0.001127488],
[[302.0,242.0,242.0],0.0008445365],
[[302.0,282.0,282.0],0.000761813],
[[303.0,302.0,302.0],0.0008838996],
[[307.0,282.0,282.0],0.0007534549],
[[307.0,302.0,302.0],0.0008622095],
[[312.0,262.0,262.0],0.0008374705],
[[322.0,242.0,242.0],0.001064714],
[[322.0,262.0,262.0],0.0008464767],
[[327.0,302.0,302.0],0.000803997],
[[332.0,262.0,262.0],0.001038543],
[[332.0,282.0,282.0],0.0008327517],
[[332.0,322.0,322.0],0.0008605435],
[[342.0,262.0,262.0],0.001127841],
[[342.0,282.0,282.0],0.0009048496],
[[347.0,322.0,322.0],0.0008567053],
[[352.0,282.0,282.0],0.001064266],
[[352.0,302.0,302.0],0.0008953087],
[[352.0,342.0,342.0],0.0009458872],
[[362.0,282.0,282.0],0.001228252],
[[363.0,362.0,362.0],0.0009663373],
[[367.0,342.0,342.0],0.0008372955],
[[367.0,362.0,362.0],0.0009205826],
[[372.0,322.0,322.0],0.0009008786],
[[382.0,302.0,302.0],0.001164983],
[[383.0,382.0,382.0],0.0009516744],
[[387.0,362.0,362.0],0.0008588557],
[[387.0,382.0,382.0],0.001025141],
[[392.0,342.0,342.0],0.0009482529],
[[403.0,402.0,402.0],0.0009777821],
[[407.0,402.0,402.0],0.0009976493],
[[412.0,362.0,362.0],0.0009337638],
[[427.0,402.0,402.0],0.000951737],
[[432.0,362.0,362.0],0.00114802],
[[432.0,382.0,382.0],0.0009773918],
[[442.0,362.0,362.0],0.001321631],
[[452.0,402.0,402.0],0.0009929222],
[[462.0,382.0,382.0],0.001258472],
[[482.0,402.0,402.0],0.001319004],
[[503.0,502.0,502.0],0.001054021],
[[507.0,502.0,502.0],0.001019105],
[[527.0,502.0,502.0],0.001002653],
[[582.0,502.0,502.0],0.001306902],
[[703.0,702.0,702.0],0.001176021],
[[707.0,702.0,702.0],0.001218495],
[[727.0,702.0,702.0],0.001121065],
[[782.0,702.0,702.0],0.001363193],
