txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],1.084693e-08],
[[20.0,1.0,1.0],2.170841e-09],
[[20.0,15.0,15.0],7.321475e-08],
[[20.0,17.0,17.0],3.916932e-08],
[[20.0,19.0,19.0],6.447182e-08],
[[30.0,1.0,1.0],2.938185e-08],
[[30.0,20.0,20.0],6.210189e-09],
[[30.0,25.0,25.0],1.219988e-07],
[[30.0,27.0,27.0],5.744807e-08],
[[30.0,29.0,29.0],6.606308e-08],
[[40.0,1.0,1.0],1.667559e-09],
[[40.0,20.0,20.0],0.0],
[[40.0,30.0,30.0],1.951347e-09],
[[40.0,35.0,35.0],1.896073e-08],
[[40.0,37.0,37.0],9.536746e-08],
[[40.0,39.0,39.0],1.018069e-07],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],2.436403e-09],
[[50.0,30.0,30.0],1.020699e-08],
[[50.0,40.0,40.0],1.566613e-07],
[[50.0,45.0,45.0],3.594342e-07],
[[50.0,47.0,47.0],4.660567e-07],
[[50.0,49.0,49.0],8.805436e-07],
[[60.0,1.0,1.0],1.213139e-09],
[[60.0,20.0,20.0],4.634819e-09],
[[60.0,30.0,30.0],1.454755e-08],
[[60.0,40.0,40.0],3.851825e-07],
[[60.0,50.0,50.0],4.697151e-07],
[[60.0,55.0,55.0],5.994185e-07],
[[60.0,57.0,57.0],1.107536e-06],
[[60.0,59.0,59.0],3.324304e-06],
[[62.0,12.0,12.0],1.48069e-08],
[[62.0,42.0,42.0],1.356211e-07],
[[62.0,52.0,52.0],3.814393e-07],
[[63.0,62.0,62.0],1.130515e-06],
[[65.0,62.0,62.0],8.966794e-07],
[[67.0,42.0,42.0],1.35266e-07],
[[67.0,52.0,52.0],3.213656e-07],
[[67.0,62.0,62.0],8.526081e-07],
[[72.0,12.0,12.0],0.0],
[[72.0,22.0,22.0],6.262783e-08],
[[72.0,52.0,52.0],5.866948e-07],
[[72.0,62.0,62.0],7.002363e-07],
[[73.0,72.0,72.0],1.975806e-06],
[[75.0,72.0,72.0],2.106186e-06],
[[77.0,52.0,52.0],5.480294e-07],
[[77.0,62.0,62.0],6.613057e-07],
[[77.0,72.0,72.0],1.565058e-06],
[[82.0,12.0,12.0],6.638856e-08],
[[82.0,22.0,22.0],8.666703e-08],
[[82.0,32.0,32.0],2.215444e-07],
[[82.0,62.0,62.0],7.876452e-07],
[[82.0,72.0,72.0],1.275068e-06],
[[83.0,82.0,82.0],2.946821e-06],
[[85.0,82.0,82.0],2.321755e-06],
[[87.0,62.0,62.0],7.98531e-07],
[[87.0,72.0,72.0],1.02464e-06],
[[87.0,82.0,82.0],2.18276e-06],
[[92.0,12.0,12.0],1.82391e-07],
[[92.0,22.0,22.0],2.574107e-07],
[[92.0,32.0,32.0],3.226848e-07],
[[92.0,42.0,42.0],4.120408e-07],
[[92.0,72.0,72.0],9.891788e-07],
[[92.0,82.0,82.0],2.490404e-06],
[[93.0,92.0,92.0],3.798659e-06],
[[97.0,72.0,72.0],1.306131e-06],
[[97.0,82.0,82.0],1.55072e-06],
[[97.0,92.0,92.0],3.121576e-06],
[[102.0,22.0,22.0],2.455139e-07],
[[102.0,32.0,32.0],2.338018e-07],
[[102.0,42.0,42.0],6.465661e-07],
[[102.0,52.0,52.0],7.34982e-07],
[[102.0,82.0,82.0],1.890548e-06],
[[102.0,92.0,92.0],2.479669e-06],
[[105.0,102.0,102.0],5.572032e-06],
[[107.0,82.0,82.0],1.553725e-06],
[[107.0,92.0,92.0],2.035274e-06],
[[107.0,102.0,102.0],3.882588e-06],
[[112.0,32.0,32.0],7.887049e-07],
[[112.0,42.0,42.0],6.792849e-07],
[[112.0,52.0,52.0],9.976859e-07],
[[112.0,62.0,62.0],2.070951e-06],
[[112.0,92.0,92.0],2.152036e-06],
[[112.0,102.0,102.0],3.698091e-06],
[[117.0,92.0,92.0],2.037441e-06],
[[117.0,102.0,102.0],3.253571e-06],
[[122.0,42.0,42.0],8.656156e-06],
[[122.0,52.0,52.0],1.093919e-06],
[[122.0,62.0,62.0],1.271701e-06],
[[122.0,72.0,72.0],1.554753e-06],
[[122.0,102.0,102.0],3.279654e-06],
[[123.0,122.0,122.0],8.010775e-06],
[[127.0,102.0,102.0],2.886325e-06],
[[127.0,122.0,122.0],8.251189e-06],
[[132.0,52.0,52.0],1.264291e-06],
[[132.0,62.0,62.0],1.279479e-06],
[[132.0,72.0,72.0],1.942021e-06],
[[132.0,82.0,82.0],2.377876e-06],
[[132.0,122.0,122.0],5.059127e-06],
[[142.0,62.0,62.0],3.174866e-06],
[[142.0,72.0,72.0],3.091493e-06],
[[142.0,82.0,82.0],2.873999e-06],
[[142.0,92.0,92.0],3.44657e-06],
[[142.0,122.0,122.0],5.215905e-06],
[[143.0,142.0,142.0],1.084932e-05],
[[145.0,142.0,142.0],1.124771e-05],
[[147.0,122.0,122.0],4.297546e-06],
[[147.0,142.0,142.0],9.314177e-06],
[[152.0,72.0,72.0],2.625563e-06],
[[152.0,82.0,82.0],2.764961e-06],
[[152.0,92.0,92.0],3.608955e-06],
[[152.0,102.0,102.0],4.442668e-06],
[[152.0,142.0,142.0],8.080596e-06],
[[157.0,142.0,142.0],7.378439e-06],
[[162.0,82.0,82.0],3.034671e-06],
[[162.0,102.0,102.0],4.709713e-06],
[[162.0,142.0,142.0],6.58597e-06],
[[163.0,162.0,162.0],1.510817e-05],
[[165.0,162.0,162.0],1.524614e-05],
[[167.0,142.0,142.0],6.124967e-06],
[[167.0,162.0,162.0],1.239519e-05],
[[172.0,92.0,92.0],3.260868e-06],
[[172.0,122.0,122.0],5.546726e-06],
[[172.0,162.0,162.0],1.08117e-05],
[[177.0,162.0,162.0],9.05117e-06],
[[182.0,102.0,102.0],5.681237e-06],
[[182.0,162.0,162.0],8.763278e-06],
[[183.0,182.0,182.0],1.914006e-05],
[[187.0,162.0,162.0],8.72049e-06],
[[187.0,182.0,182.0],1.94132e-05],
[[192.0,122.0,122.0],6.08683e-06],
[[192.0,142.0,142.0],7.458458e-06],
[[192.0,182.0,182.0],1.343561e-05],
[[197.0,182.0,182.0],1.206313e-05],
[[202.0,122.0,122.0],8.630729e-06],
[[202.0,142.0,142.0],7.326665e-06],
[[202.0,182.0,182.0],1.276555e-05],
[[203.0,202.0,202.0],2.166603e-05],
[[207.0,182.0,182.0],1.144935e-05],
[[207.0,202.0,202.0],1.879541e-05],
[[212.0,142.0,142.0],8.850746e-06],
[[212.0,162.0,162.0],9.8456e-06],
[[212.0,202.0,202.0],1.808874e-05],
[[217.0,202.0,202.0],1.638101e-05],
[[222.0,142.0,142.0],7.449899e-06],
[[222.0,162.0,162.0],9.135526e-06],
[[222.0,202.0,202.0],1.412632e-05],
[[223.0,222.0,222.0],2.608732e-05],
[[227.0,202.0,202.0],1.451752e-05],
[[227.0,222.0,222.0],2.631368e-05],
[[232.0,162.0,162.0],1.020003e-05],
[[232.0,182.0,182.0],1.169953e-05],
[[232.0,222.0,222.0],2.373007e-05],
[[237.0,222.0,222.0],2.115548e-05],
[[242.0,162.0,162.0],1.224782e-05],
[[242.0,182.0,182.0],1.283371e-05],
[[242.0,222.0,222.0],1.64107e-05],
[[243.0,242.0,242.0],3.04681e-05],
[[247.0,222.0,222.0],1.790396e-05],
[[247.0,242.0,242.0],2.821447e-05],
[[252.0,202.0,202.0],1.365508e-05],
[[252.0,242.0,242.0],2.69988e-05],
[[257.0,242.0,242.0],2.361909e-05],
[[262.0,182.0,182.0],1.406929e-05],
[[262.0,202.0,202.0],1.446453e-05],
[[262.0,242.0,242.0],2.062159e-05],
[[263.0,262.0,262.0],4.233037e-05],
[[265.0,262.0,262.0],3.467622e-05],
[[267.0,242.0,242.0],2.296589e-05],
[[267.0,262.0,262.0],3.423933e-05],
[[272.0,222.0,222.0],1.583783e-05],
[[272.0,262.0,262.0],2.975013e-05],
[[277.0,262.0,262.0],2.766647e-05],
[[282.0,202.0,202.0],1.563015e-05],
[[282.0,222.0,222.0],1.606148e-05],
[[282.0,262.0,262.0],2.719969e-05],
[[283.0,282.0,282.0],3.924998e-05],
[[285.0,282.0,282.0],3.609039e-05],
[[287.0,262.0,262.0],2.405474e-05],
[[287.0,282.0,282.0],3.682561e-05],
[[292.0,242.0,242.0],1.896614e-05],
[[292.0,282.0,282.0],3.865169e-05],
[[297.0,282.0,282.0],3.005759e-05],
[[302.0,222.0,222.0],2.094706e-05],
[[302.0,242.0,242.0],1.801819e-05],
[[302.0,282.0,282.0],2.791874e-05],
[[303.0,302.0,302.0],4.466334e-05],
[[307.0,282.0,282.0],2.814781e-05],
[[307.0,302.0,302.0],4.385159e-05],
[[312.0,262.0,262.0],2.557492e-05],
[[322.0,242.0,242.0],1.986037e-05],
[[322.0,262.0,262.0],2.508717e-05],
[[327.0,302.0,302.0],3.06086e-05],
[[332.0,262.0,262.0],2.361405e-05],
[[332.0,282.0,282.0],3.008734e-05],
[[332.0,322.0,322.0],4.189056e-05],
[[342.0,262.0,262.0],2.281727e-05],
[[342.0,282.0,282.0],2.705862e-05],
[[347.0,322.0,322.0],3.648109e-05],
[[352.0,282.0,282.0],2.658206e-05],
[[352.0,302.0,302.0],2.941865e-05],
[[352.0,342.0,342.0],4.274911e-05],
[[362.0,282.0,282.0],2.713145e-05],
[[363.0,362.0,362.0],5.510237e-05],
[[367.0,342.0,342.0],3.589675e-05],
[[367.0,362.0,362.0],5.360636e-05],
[[372.0,322.0,322.0],3.117921e-05],
[[382.0,302.0,302.0],2.902141e-05],
[[383.0,382.0,382.0],5.972272e-05],
[[387.0,362.0,362.0],4.849991e-05],
[[387.0,382.0,382.0],5.805969e-05],
[[392.0,342.0,342.0],3.569645e-05],
[[403.0,402.0,402.0],6.299767e-05],
[[407.0,402.0,402.0],6.129945e-05],
[[412.0,362.0,362.0],3.646967e-05],
[[427.0,402.0,402.0],5.999799e-05],
[[432.0,362.0,362.0],3.832905e-05],
[[432.0,382.0,382.0],4.174548e-05],
[[442.0,362.0,362.0],4.001135e-05],
[[452.0,402.0,402.0],4.55836e-05],
[[462.0,382.0,382.0],3.811346e-05],
