txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],5.657524e-08],
[[20.0,1.0,1.0],2.116047e-08],
[[20.0,15.0,15.0],1.233453e-06],
[[20.0,17.0,17.0],4.185351e-07],
[[20.0,19.0,19.0],2.673861e-07],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],5.791474e-07],
[[30.0,25.0,25.0],1.713562e-07],
[[30.0,27.0,27.0],2.413575e-07],
[[30.0,29.0,29.0],3.635371e-07],
[[40.0,1.0,1.0],3.548123e-09],
[[40.0,20.0,20.0],2.868859e-08],
[[40.0,30.0,30.0],1.024111e-07],
[[40.0,35.0,35.0],2.456116e-07],
[[40.0,37.0,37.0],2.813956e-07],
[[40.0,39.0,39.0],1.307654e-06],
[[50.0,1.0,1.0],3.282615e-09],
[[50.0,20.0,20.0],3.57354e-09],
[[50.0,30.0,30.0],4.819733e-07],
[[50.0,40.0,40.0],2.966084e-07],
[[50.0,45.0,45.0],1.310777e-06],
[[50.0,47.0,47.0],2.593658e-06],
[[50.0,49.0,49.0],3.620948e-06],
[[60.0,1.0,1.0],8.737978e-09],
[[60.0,20.0,20.0],3.396417e-08],
[[60.0,30.0,30.0],9.147795e-08],
[[60.0,40.0,40.0],9.054426e-07],
[[60.0,50.0,50.0],3.815656e-06],
[[60.0,55.0,55.0],3.841217e-06],
[[60.0,57.0,57.0],9.211661e-06],
[[60.0,59.0,59.0],7.289567e-06],
[[62.0,12.0,12.0],3.41708e-09],
[[62.0,42.0,42.0],1.144018e-06],
[[62.0,52.0,52.0],1.679647e-06],
[[63.0,62.0,62.0],6.236988e-06],
[[65.0,62.0,62.0],4.646333e-06],
[[67.0,42.0,42.0],1.077185e-06],
[[67.0,52.0,52.0],1.706491e-06],
[[67.0,62.0,62.0],3.912451e-06],
[[72.0,12.0,12.0],1.427543e-08],
[[72.0,22.0,22.0],3.494531e-07],
[[72.0,52.0,52.0],1.933416e-06],
[[72.0,62.0,62.0],3.474003e-06],
[[73.0,72.0,72.0],8.686679e-06],
[[75.0,72.0,72.0],7.989313e-06],
[[77.0,52.0,52.0],2.03415e-06],
[[77.0,62.0,62.0],3.736951e-06],
[[77.0,72.0,72.0],6.93808e-06],
[[82.0,12.0,12.0],3.80927e-07],
[[82.0,22.0,22.0],9.919397e-07],
[[82.0,32.0,32.0],1.102897e-06],
[[82.0,62.0,62.0],3.693222e-06],
[[82.0,72.0,72.0],6.094874e-06],
[[83.0,82.0,82.0],1.312896e-05],
[[85.0,82.0,82.0],1.081215e-05],
[[87.0,62.0,62.0],3.889523e-06],
[[87.0,72.0,72.0],5.618955e-06],
[[87.0,82.0,82.0],1.045031e-05],
[[92.0,12.0,12.0],6.191674e-07],
[[92.0,22.0,22.0],2.814592e-06],
[[92.0,32.0,32.0],3.76733e-06],
[[92.0,42.0,42.0],2.038051e-06],
[[92.0,72.0,72.0],5.172387e-06],
[[92.0,82.0,82.0],8.704289e-06],
[[93.0,92.0,92.0],1.619091e-05],
[[97.0,72.0,72.0],6.139813e-06],
[[97.0,82.0,82.0],7.450795e-06],
[[97.0,92.0,92.0],1.336749e-05],
[[102.0,22.0,22.0],3.341755e-06],
[[102.0,32.0,32.0],3.192138e-06],
[[102.0,42.0,42.0],2.951296e-06],
[[102.0,52.0,52.0],3.644528e-06],
[[102.0,82.0,82.0],8.46076e-06],
[[102.0,92.0,92.0],1.240598e-05],
[[105.0,102.0,102.0],2.118973e-05],
[[107.0,82.0,82.0],7.626349e-06],
[[107.0,92.0,92.0],1.086678e-05],
[[107.0,102.0,102.0],1.808535e-05],
[[112.0,32.0,32.0],5.640359e-06],
[[112.0,42.0,42.0],7.281814e-06],
[[112.0,52.0,52.0],7.347421e-06],
[[112.0,62.0,62.0],6.842141e-06],
[[112.0,92.0,92.0],1.069212e-05],
[[112.0,102.0,102.0],1.453906e-05],
[[117.0,92.0,92.0],1.099369e-05],
[[117.0,102.0,102.0],1.348073e-05],
[[122.0,42.0,42.0],8.932847e-06],
[[122.0,52.0,52.0],2.400718e-05],
[[122.0,62.0,62.0],6.102607e-06],
[[122.0,72.0,72.0],8.498373e-06],
[[122.0,102.0,102.0],1.374159e-05],
[[123.0,122.0,122.0],3.284348e-05],
[[127.0,102.0,102.0],1.340989e-05],
[[127.0,122.0,122.0],2.930649e-05],
[[132.0,52.0,52.0],1.23533e-05],
[[132.0,62.0,62.0],8.642014e-06],
[[132.0,72.0,72.0],8.528131e-06],
[[132.0,82.0,82.0],1.13494e-05],
[[132.0,122.0,122.0],2.458663e-05],
[[142.0,62.0,62.0],1.317971e-05],
[[142.0,72.0,72.0],1.256786e-05],
[[142.0,82.0,82.0],1.345293e-05],
[[142.0,92.0,92.0],1.959039e-05],
[[142.0,122.0,122.0],2.001114e-05],
[[143.0,142.0,142.0],4.617714e-05],
[[145.0,142.0,142.0],4.754632e-05],
[[147.0,122.0,122.0],1.920667e-05],
[[147.0,142.0,142.0],4.256202e-05],
[[152.0,72.0,72.0],1.19679e-05],
[[152.0,82.0,82.0],1.311248e-05],
[[152.0,92.0,92.0],1.447448e-05],
[[152.0,102.0,102.0],1.8675e-05],
[[152.0,142.0,142.0],3.409331e-05],
[[157.0,142.0,142.0],3.276735e-05],
[[162.0,82.0,82.0],1.740382e-05],
[[162.0,102.0,102.0],1.823287e-05],
[[162.0,142.0,142.0],3.130484e-05],
[[163.0,162.0,162.0],6.286785e-05],
[[165.0,162.0,162.0],5.425978e-05],
[[167.0,142.0,142.0],2.694552e-05],
[[167.0,162.0,162.0],6.027403e-05],
[[172.0,92.0,92.0],1.73983e-05],
[[172.0,122.0,122.0],2.401248e-05],
[[172.0,162.0,162.0],4.517425e-05],
[[177.0,162.0,162.0],4.587253e-05],
[[182.0,102.0,102.0],2.111178e-05],
[[182.0,162.0,162.0],4.250104e-05],
[[183.0,182.0,182.0],7.355472e-05],
[[187.0,162.0,162.0],4.021167e-05],
[[187.0,182.0,182.0],6.807309e-05],
[[192.0,122.0,122.0],2.511834e-05],
[[192.0,142.0,142.0],2.989572e-05],
[[192.0,182.0,182.0],6.33557e-05],
[[197.0,182.0,182.0],5.173327e-05],
[[202.0,122.0,122.0],3.027521e-05],
[[202.0,142.0,142.0],3.614035e-05],
[[202.0,182.0,182.0],5.966012e-05],
[[203.0,202.0,202.0],9.243283e-05],
[[207.0,182.0,182.0],5.388118e-05],
[[207.0,202.0,202.0],8.467102e-05],
[[212.0,142.0,142.0],3.148222e-05],
[[212.0,162.0,162.0],4.507781e-05],
[[212.0,202.0,202.0],6.833476e-05],
[[217.0,202.0,202.0],7.491082e-05],
[[222.0,142.0,142.0],4.116788e-05],
[[222.0,162.0,162.0],3.759534e-05],
[[222.0,202.0,202.0],6.083974e-05],
[[223.0,222.0,222.0],9.53946e-05],
[[227.0,202.0,202.0],6.171216e-05],
[[227.0,222.0,222.0],0.0001048336],
[[232.0,162.0,162.0],4.187642e-05],
[[232.0,182.0,182.0],5.258338e-05],
[[232.0,222.0,222.0],9.151868e-05],
[[237.0,222.0,222.0],8.039815e-05],
[[242.0,162.0,162.0],4.931138e-05],
[[242.0,182.0,182.0],5.080446e-05],
[[242.0,222.0,222.0],8.225182e-05],
[[243.0,242.0,242.0],0.0001155493],
[[247.0,222.0,222.0],7.084198e-05],
[[247.0,242.0,242.0],0.0001217804],
[[252.0,202.0,202.0],5.963398e-05],
[[252.0,242.0,242.0],9.651971e-05],
[[257.0,242.0,242.0],9.530916e-05],
[[262.0,182.0,182.0],5.757423e-05],
[[262.0,202.0,202.0],6.068098e-05],
[[262.0,242.0,242.0],8.836336e-05],
[[263.0,262.0,262.0],0.0001536375],
[[265.0,262.0,262.0],0.0001241154],
[[267.0,242.0,242.0],8.19917e-05],
[[267.0,262.0,262.0],0.0001291861],
[[272.0,222.0,222.0],6.702431e-05],
[[272.0,262.0,262.0],0.0001226974],
[[277.0,262.0,262.0],0.000101968],
[[282.0,202.0,202.0],6.599286e-05],
[[282.0,222.0,222.0],7.399304e-05],
[[282.0,262.0,262.0],0.0001046612],
[[283.0,282.0,282.0],0.0001494129],
[[285.0,282.0,282.0],0.0001468434],
[[287.0,262.0,262.0],9.846889e-05],
[[287.0,282.0,282.0],0.0001428786],
[[292.0,242.0,242.0],8.680544e-05],
[[292.0,282.0,282.0],0.0001203466],
[[297.0,282.0,282.0],0.0001217076],
[[302.0,222.0,222.0],7.741112e-05],
[[302.0,242.0,242.0],8.128744e-05],
[[302.0,282.0,282.0],0.0001103905],
[[303.0,302.0,302.0],0.0001576499],
[[307.0,282.0,282.0],0.0001051514],
[[307.0,302.0,302.0],0.0001495121],
[[312.0,262.0,262.0],9.757807e-05],
[[322.0,242.0,242.0],8.284065e-05],
[[322.0,262.0,262.0],9.957746e-05],
[[327.0,302.0,302.0],0.0001173632],
[[332.0,262.0,262.0],9.123592e-05],
[[332.0,282.0,282.0],0.000103412],
[[332.0,322.0,322.0],0.0001569267],
[[342.0,262.0,262.0],0.000107373],
[[342.0,282.0,282.0],9.739065e-05],
[[347.0,322.0,322.0],0.000140692],
[[352.0,282.0,282.0],0.0001005759],
[[352.0,302.0,302.0],0.0001150751],
[[352.0,342.0,342.0],0.0001772486],
[[362.0,282.0,282.0],0.0001075088],
[[363.0,362.0,362.0],0.0002020222],
[[367.0,342.0,342.0],0.0001544001],
[[367.0,362.0,362.0],0.0002015484],
[[372.0,322.0,322.0],0.0001280176],
[[382.0,302.0,302.0],0.0001188287],
[[383.0,382.0,382.0],0.0002169258],
[[387.0,362.0,362.0],0.000168066],
[[387.0,382.0,382.0],0.0002170389],
[[392.0,342.0,342.0],0.0001285191],
[[403.0,402.0,402.0],0.0002376092],
[[407.0,402.0,402.0],0.0002147307],
[[412.0,362.0,362.0],0.000142421],
[[427.0,402.0,402.0],0.0001820559],
[[432.0,362.0,362.0],0.0001421086],
[[432.0,382.0,382.0],0.0001608925],
[[442.0,362.0,362.0],0.0001399545],
[[452.0,402.0,402.0],0.0001629487],
[[462.0,382.0,382.0],0.0001564662],
[[482.0,402.0,402.0],0.0001792553],
[[503.0,502.0,502.0],0.0002895392],
