txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],3.423887e-07],
[[20.0,1.0,1.0],2.345357e-09],
[[20.0,15.0,15.0],3.512445e-08],
[[20.0,17.0,17.0],4.16816e-08],
[[20.0,19.0,19.0],4.520954e-08],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],5.369997e-09],
[[30.0,25.0,25.0],2.241321e-08],
[[30.0,27.0,27.0],3.818369e-08],
[[30.0,29.0,29.0],1.899236e-07],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],3.302729e-09],
[[40.0,30.0,30.0],1.79691e-08],
[[40.0,35.0,35.0],1.047121e-08],
[[40.0,37.0,37.0],2.966505e-07],
[[40.0,39.0,39.0],1.519465e-07],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],1.890315e-08],
[[50.0,30.0,30.0],5.62032e-09],
[[50.0,40.0,40.0],3.362153e-08],
[[50.0,45.0,45.0],5.290673e-07],
[[50.0,47.0,47.0],2.339066e-06],
[[50.0,49.0,49.0],1.241029e-06],
[[60.0,1.0,1.0],0.0],
[[60.0,20.0,20.0],0.0],
[[60.0,30.0,30.0],2.421316e-08],
[[60.0,40.0,40.0],1.870496e-07],
[[60.0,50.0,50.0],3.850045e-07],
[[60.0,55.0,55.0],8.52871e-07],
[[60.0,57.0,57.0],1.114844e-06],
[[60.0,59.0,59.0],2.097907e-06],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],1.892544e-07],
[[62.0,52.0,52.0],3.756964e-07],
[[63.0,62.0,62.0],1.734389e-06],
[[65.0,62.0,62.0],1.463274e-06],
[[67.0,42.0,42.0],3.178061e-07],
[[67.0,52.0,52.0],4.734784e-07],
[[67.0,62.0,62.0],1.215888e-06],
[[72.0,12.0,12.0],8.392123e-09],
[[72.0,22.0,22.0],6.753125e-08],
[[72.0,52.0,52.0],6.076082e-07],
[[72.0,62.0,62.0],9.10162e-07],
[[73.0,72.0,72.0],3.011252e-06],
[[75.0,72.0,72.0],2.192402e-06],
[[77.0,52.0,52.0],5.767126e-07],
[[77.0,62.0,62.0],9.090512e-07],
[[77.0,72.0,72.0],1.989928e-06],
[[82.0,12.0,12.0],7.184997e-08],
[[82.0,22.0,22.0],2.283153e-07],
[[82.0,32.0,32.0],3.465162e-07],
[[82.0,62.0,62.0],9.514632e-07],
[[82.0,72.0,72.0],1.584651e-06],
[[83.0,82.0,82.0],4.000693e-06],
[[85.0,82.0,82.0],3.439491e-06],
[[87.0,62.0,62.0],8.057486e-07],
[[87.0,72.0,72.0],1.539293e-06],
[[87.0,82.0,82.0],3.455678e-06],
[[92.0,12.0,12.0],9.092637e-08],
[[92.0,22.0,22.0],3.900047e-07],
[[92.0,32.0,32.0],3.858862e-07],
[[92.0,42.0,42.0],5.461621e-07],
[[92.0,72.0,72.0],1.585395e-06],
[[92.0,82.0,82.0],2.113948e-06],
[[93.0,92.0,92.0],5.258546e-06],
[[97.0,72.0,72.0],1.992005e-06],
[[97.0,82.0,82.0],2.291423e-06],
[[97.0,92.0,92.0],4.203523e-06],
[[102.0,22.0,22.0],5.721773e-07],
[[102.0,32.0,32.0],6.678575e-07],
[[102.0,42.0,42.0],6.401904e-07],
[[102.0,52.0,52.0],4.213362e-06],
[[102.0,82.0,82.0],2.228157e-06],
[[102.0,92.0,92.0],3.152706e-06],
[[105.0,102.0,102.0],7.396415e-06],
[[107.0,82.0,82.0],2.069054e-06],
[[107.0,92.0,92.0],2.809555e-06],
[[107.0,102.0,102.0],5.144461e-06],
[[112.0,32.0,32.0],4.096471e-06],
[[112.0,42.0,42.0],1.425066e-06],
[[112.0,52.0,52.0],1.133894e-06],
[[112.0,62.0,62.0],1.291893e-06],
[[112.0,92.0,92.0],2.775069e-06],
[[112.0,102.0,102.0],4.051321e-06],
[[117.0,92.0,92.0],3.070695e-06],
[[117.0,102.0,102.0],4.643425e-06],
[[122.0,42.0,42.0],2.939145e-06],
[[122.0,52.0,52.0],2.825523e-06],
[[122.0,62.0,62.0],1.540744e-06],
[[122.0,72.0,72.0],2.415904e-06],
[[122.0,102.0,102.0],3.946772e-06],
[[123.0,122.0,122.0],1.198236e-05],
[[127.0,102.0,102.0],4.545001e-06],
[[127.0,122.0,122.0],9.587436e-06],
[[132.0,52.0,52.0],1.638238e-06],
[[132.0,62.0,62.0],3.381403e-06],
[[132.0,72.0,72.0],2.893287e-06],
[[132.0,82.0,82.0],3.315321e-06],
[[132.0,122.0,122.0],7.936691e-06],
[[142.0,62.0,62.0],2.466008e-06],
[[142.0,72.0,72.0],2.479564e-06],
[[142.0,82.0,82.0],3.103089e-06],
[[142.0,92.0,92.0],4.107201e-06],
[[142.0,122.0,122.0],6.498628e-06],
[[143.0,142.0,142.0],1.511588e-05],
[[145.0,142.0,142.0],1.469848e-05],
[[147.0,122.0,122.0],7.632174e-06],
[[147.0,142.0,142.0],1.308637e-05],
[[152.0,72.0,72.0],3.1935e-06],
[[152.0,82.0,82.0],3.398462e-06],
[[152.0,92.0,92.0],4.765509e-06],
[[152.0,102.0,102.0],4.805899e-06],
[[152.0,142.0,142.0],1.068577e-05],
[[157.0,142.0,142.0],9.845759e-06],
[[162.0,82.0,82.0],3.275792e-06],
[[162.0,102.0,102.0],4.606737e-06],
[[162.0,142.0,142.0],9.008229e-06],
[[163.0,162.0,162.0],2.190731e-05],
[[165.0,162.0,162.0],2.152166e-05],
[[167.0,142.0,142.0],1.018438e-05],
[[167.0,162.0,162.0],1.859404e-05],
[[172.0,92.0,92.0],8.235824e-06],
[[172.0,122.0,122.0],7.121806e-06],
[[172.0,162.0,162.0],1.591568e-05],
[[177.0,162.0,162.0],1.44315e-05],
[[182.0,102.0,102.0],9.844668e-06],
[[182.0,162.0,162.0],1.43817e-05],
[[183.0,182.0,182.0],2.57518e-05],
[[187.0,162.0,162.0],1.224491e-05],
[[187.0,182.0,182.0],2.6372e-05],
[[192.0,122.0,122.0],8.19063e-06],
[[192.0,142.0,142.0],9.469449e-06],
[[192.0,182.0,182.0],1.971201e-05],
[[197.0,182.0,182.0],1.985822e-05],
[[202.0,122.0,122.0],7.302861e-06],
[[202.0,142.0,142.0],1.018321e-05],
[[202.0,182.0,182.0],1.744388e-05],
[[203.0,202.0,202.0],3.169991e-05],
[[207.0,182.0,182.0],1.751775e-05],
[[207.0,202.0,202.0],3.855767e-05],
[[212.0,142.0,142.0],8.941774e-06],
[[212.0,162.0,162.0],1.280041e-05],
[[212.0,202.0,202.0],2.362298e-05],
[[217.0,202.0,202.0],2.216926e-05],
[[222.0,142.0,142.0],1.076226e-05],
[[222.0,162.0,162.0],1.414843e-05],
[[222.0,202.0,202.0],2.245241e-05],
[[223.0,222.0,222.0],3.848636e-05],
[[227.0,202.0,202.0],2.344621e-05],
[[227.0,222.0,222.0],3.463224e-05],
[[232.0,162.0,162.0],1.392021e-05],
[[232.0,182.0,182.0],1.543606e-05],
[[232.0,222.0,222.0],3.431582e-05],
[[237.0,222.0,222.0],2.818372e-05],
[[242.0,162.0,162.0],1.300902e-05],
[[242.0,182.0,182.0],1.738006e-05],
[[242.0,222.0,222.0],2.577458e-05],
[[243.0,242.0,242.0],4.497818e-05],
[[247.0,222.0,222.0],2.760928e-05],
[[247.0,242.0,242.0],4.582591e-05],
[[252.0,202.0,202.0],1.981821e-05],
[[252.0,242.0,242.0],4.067111e-05],
[[257.0,242.0,242.0],3.443327e-05],
[[262.0,182.0,182.0],2.066811e-05],
[[262.0,202.0,202.0],2.010631e-05],
[[262.0,242.0,242.0],3.257593e-05],
[[263.0,262.0,262.0],5.171846e-05],
[[265.0,262.0,262.0],5.11102e-05],
[[267.0,242.0,242.0],3.010768e-05],
[[267.0,262.0,262.0],4.991404e-05],
[[272.0,222.0,222.0],2.459861e-05],
[[272.0,262.0,262.0],4.636246e-05],
[[277.0,262.0,262.0],3.681183e-05],
[[282.0,202.0,202.0],2.132349e-05],
[[282.0,222.0,222.0],2.264335e-05],
[[282.0,262.0,262.0],4.191151e-05],
[[283.0,282.0,282.0],5.863222e-05],
[[285.0,282.0,282.0],5.590155e-05],
[[287.0,262.0,262.0],3.569574e-05],
[[287.0,282.0,282.0],5.276882e-05],
[[292.0,242.0,242.0],2.741131e-05],
[[292.0,282.0,282.0],5.053671e-05],
[[297.0,282.0,282.0],4.567089e-05],
[[302.0,222.0,222.0],2.671627e-05],
[[302.0,242.0,242.0],3.193583e-05],
[[302.0,282.0,282.0],4.374671e-05],
[[303.0,302.0,302.0],6.630538e-05],
[[307.0,282.0,282.0],4.099017e-05],
[[307.0,302.0,302.0],6.341277e-05],
[[312.0,262.0,262.0],3.392822e-05],
[[322.0,242.0,242.0],3.052875e-05],
[[322.0,262.0,262.0],3.783906e-05],
[[327.0,302.0,302.0],4.598696e-05],
[[332.0,262.0,262.0],3.435504e-05],
[[332.0,282.0,282.0],4.00984e-05],
[[332.0,322.0,322.0],6.134959e-05],
[[342.0,262.0,262.0],3.541637e-05],
[[342.0,282.0,282.0],3.96045e-05],
[[347.0,322.0,322.0],5.700345e-05],
[[352.0,282.0,282.0],4.106008e-05],
[[352.0,302.0,302.0],4.057253e-05],
[[352.0,342.0,342.0],6.767123e-05],
[[362.0,282.0,282.0],4.361424e-05],
[[363.0,362.0,362.0],8.196492e-05],
[[367.0,342.0,342.0],5.936557e-05],
[[367.0,362.0,362.0],7.829684e-05],
[[372.0,322.0,322.0],4.741425e-05],
[[382.0,302.0,302.0],4.171805e-05],
[[383.0,382.0,382.0],9.119188e-05],
[[387.0,362.0,362.0],6.635367e-05],
[[387.0,382.0,382.0],8.875977e-05],
[[392.0,342.0,342.0],5.098919e-05],
[[403.0,402.0,402.0],0.0001002119],
[[407.0,402.0,402.0],9.02605e-05],
[[412.0,362.0,362.0],6.094833e-05],
[[427.0,402.0,402.0],7.380394e-05],
[[432.0,362.0,362.0],5.721368e-05],
[[432.0,382.0,382.0],6.346165e-05],
[[442.0,362.0,362.0],5.973347e-05],
[[452.0,402.0,402.0],6.384093e-05],
[[462.0,382.0,382.0],6.364397e-05],
