txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],1.700902e-07],
[[20.0,1.0,1.0],1.629914e-07],
[[20.0,15.0,15.0],3.726432e-07],
[[20.0,17.0,17.0],8.607104e-07],
[[20.0,19.0,19.0],2.012023e-06],
[[30.0,1.0,1.0],7.024662e-08],
[[30.0,20.0,20.0],1.912171e-07],
[[30.0,25.0,25.0],6.388874e-07],
[[30.0,27.0,27.0],8.731653e-07],
[[30.0,29.0,29.0],1.591798e-06],
[[40.0,1.0,1.0],2.677656e-07],
[[40.0,20.0,20.0],1.1326e-07],
[[40.0,30.0,30.0],5.62815e-07],
[[40.0,35.0,35.0],1.321732e-06],
[[40.0,37.0,37.0],8.667959e-07],
[[40.0,39.0,39.0],1.871111e-06],
[[50.0,1.0,1.0],1.018737e-08],
[[50.0,20.0,20.0],4.786452e-08],
[[50.0,30.0,30.0],4.292498e-07],
[[50.0,40.0,40.0],1.760354e-06],
[[50.0,45.0,45.0],5.662856e-06],
[[50.0,47.0,47.0],7.117654e-06],
[[50.0,49.0,49.0],1.038713e-05],
[[60.0,1.0,1.0],5.463958e-08],
[[60.0,20.0,20.0],9.000804e-08],
[[60.0,30.0,30.0],1.922876e-06],
[[60.0,40.0,40.0],5.798887e-06],
[[60.0,50.0,50.0],5.688685e-06],
[[60.0,55.0,55.0],1.167604e-05],
[[60.0,57.0,57.0],2.294323e-05],
[[60.0,59.0,59.0],1.90266e-05],
[[62.0,12.0,12.0],4.455038e-08],
[[62.0,42.0,42.0],2.840126e-06],
[[62.0,52.0,52.0],5.847311e-06],
[[63.0,62.0,62.0],2.363867e-05],
[[65.0,62.0,62.0],1.370276e-05],
[[67.0,42.0,42.0],3.553061e-06],
[[67.0,52.0,52.0],6.345008e-06],
[[67.0,62.0,62.0],1.197272e-05],
[[72.0,12.0,12.0],8.461377e-08],
[[72.0,22.0,22.0],1.584809e-06],
[[72.0,52.0,52.0],6.498026e-06],
[[72.0,62.0,62.0],1.043191e-05],
[[73.0,72.0,72.0],2.39655e-05],
[[75.0,72.0,72.0],2.295257e-05],
[[77.0,52.0,52.0],6.343458e-06],
[[77.0,62.0,62.0],1.050623e-05],
[[77.0,72.0,72.0],1.935224e-05],
[[82.0,12.0,12.0],1.363088e-06],
[[82.0,22.0,22.0],4.852047e-06],
[[82.0,32.0,32.0],6.319985e-06],
[[82.0,62.0,62.0],9.911381e-06],
[[82.0,72.0,72.0],1.524765e-05],
[[83.0,82.0,82.0],3.669884e-05],
[[85.0,82.0,82.0],3.299575e-05],
[[87.0,62.0,62.0],1.078656e-05],
[[87.0,72.0,72.0],1.620461e-05],
[[87.0,82.0,82.0],3.213897e-05],
[[92.0,12.0,12.0],2.375351e-06],
[[92.0,22.0,22.0],5.539668e-06],
[[92.0,32.0,32.0],5.457416e-06],
[[92.0,42.0,42.0],7.615179e-06],
[[92.0,72.0,72.0],1.58431e-05],
[[92.0,82.0,82.0],2.182936e-05],
[[93.0,92.0,92.0],4.312938e-05],
[[97.0,72.0,72.0],1.38629e-05],
[[97.0,82.0,82.0],1.987278e-05],
[[97.0,92.0,92.0],3.496307e-05],
[[102.0,22.0,22.0],8.161271e-06],
[[102.0,32.0,32.0],1.839314e-05],
[[102.0,42.0,42.0],1.019909e-05],
[[102.0,52.0,52.0],1.234273e-05],
[[102.0,82.0,82.0],2.412712e-05],
[[102.0,92.0,92.0],2.960775e-05],
[[105.0,102.0,102.0],5.163033e-05],
[[107.0,82.0,82.0],2.255116e-05],
[[107.0,92.0,92.0],2.777124e-05],
[[107.0,102.0,102.0],4.784418e-05],
[[112.0,32.0,32.0],1.151177e-05],
[[112.0,42.0,42.0],1.433208e-05],
[[112.0,52.0,52.0],2.639749e-05],
[[112.0,62.0,62.0],2.074611e-05],
[[112.0,92.0,92.0],3.093614e-05],
[[112.0,102.0,102.0],4.085931e-05],
[[117.0,92.0,92.0],2.825706e-05],
[[117.0,102.0,102.0],3.992814e-05],
[[122.0,42.0,42.0],1.606017e-05],
[[122.0,52.0,52.0],2.115192e-05],
[[122.0,62.0,62.0],2.920852e-05],
[[122.0,72.0,72.0],2.023081e-05],
[[122.0,102.0,102.0],4.122321e-05],
[[123.0,122.0,122.0],8.308834e-05],
[[127.0,102.0,102.0],3.426082e-05],
[[127.0,122.0,122.0],7.857574e-05],
[[132.0,52.0,52.0],3.627049e-05],
[[132.0,62.0,62.0],2.81078e-05],
[[132.0,72.0,72.0],3.20203e-05],
[[132.0,82.0,82.0],3.205942e-05],
[[132.0,122.0,122.0],6.015903e-05],
[[142.0,62.0,62.0],3.483091e-05],
[[142.0,72.0,72.0],2.938731e-05],
[[142.0,82.0,82.0],4.132093e-05],
[[142.0,92.0,92.0],3.818253e-05],
[[142.0,122.0,122.0],5.827066e-05],
[[143.0,142.0,142.0],0.0001105581],
[[145.0,142.0,142.0],0.0001017298],
[[147.0,122.0,122.0],5.26269e-05],
[[147.0,142.0,142.0],9.422681e-05],
[[152.0,72.0,72.0],3.220161e-05],
[[152.0,82.0,82.0],3.82335e-05],
[[152.0,92.0,92.0],3.987129e-05],
[[152.0,102.0,102.0],6.071647e-05],
[[152.0,142.0,142.0],8.141843e-05],
[[157.0,142.0,142.0],9.935315e-05],
[[162.0,82.0,82.0],5.031624e-05],
[[162.0,102.0,102.0],4.630185e-05],
[[162.0,142.0,142.0],9.26001e-05],
[[163.0,162.0,162.0],0.000128263],
[[165.0,162.0,162.0],0.000125765],
[[167.0,142.0,142.0],7.193958e-05],
[[167.0,162.0,162.0],0.0001197358],
[[172.0,92.0,92.0],6.207221e-05],
[[172.0,122.0,122.0],6.029352e-05],
[[172.0,162.0,162.0],0.00010209],
[[177.0,162.0,162.0],0.0001010231],
[[182.0,102.0,102.0],7.158018e-05],
[[182.0,162.0,162.0],9.191734e-05],
[[183.0,182.0,182.0],0.0001500049],
[[187.0,162.0,162.0],0.0001045628],
[[187.0,182.0,182.0],0.000144826],
[[192.0,122.0,122.0],7.28713e-05],
[[192.0,142.0,142.0],8.159195e-05],
[[192.0,182.0,182.0],0.0001350605],
[[197.0,182.0,182.0],0.0001197441],
[[202.0,122.0,122.0],9.430198e-05],
[[202.0,142.0,142.0],9.243847e-05],
[[202.0,182.0,182.0],0.0001429498],
[[203.0,202.0,202.0],0.000173806],
[[207.0,182.0,182.0],0.0001134241],
[[207.0,202.0,202.0],0.000177224],
[[212.0,142.0,142.0],8.477646e-05],
[[212.0,162.0,162.0],0.0001049269],
[[212.0,202.0,202.0],0.0001572032],
[[217.0,202.0,202.0],0.000148341],
[[222.0,142.0,142.0],9.918375e-05],
[[222.0,162.0,162.0],0.0001056714],
[[222.0,202.0,202.0],0.0001428144],
[[223.0,222.0,222.0],0.0002163063],
[[227.0,202.0,202.0],0.0001400776],
[[227.0,222.0,222.0],0.0001950363],
[[232.0,162.0,162.0],0.0001214924],
[[232.0,182.0,182.0],0.0001146568],
[[232.0,222.0,222.0],0.0001927059],
[[237.0,222.0,222.0],0.0001651733],
[[242.0,162.0,162.0],0.000128099],
[[242.0,182.0,182.0],0.0001226941],
[[242.0,222.0,222.0],0.0001636903],
[[243.0,242.0,242.0],0.0002509296],
[[247.0,222.0,222.0],0.0001569763],
[[247.0,242.0,242.0],0.0002380214],
[[252.0,202.0,202.0],0.0001373658],
[[252.0,242.0,242.0],0.0002067741],
[[257.0,242.0,242.0],0.000194113],
[[262.0,182.0,182.0],0.0001376589],
[[262.0,202.0,202.0],0.0001317778],
[[262.0,242.0,242.0],0.000205439],
[[263.0,262.0,262.0],0.0002607138],
[[265.0,262.0,262.0],0.0002601985],
[[267.0,242.0,242.0],0.0001768872],
[[267.0,262.0,262.0],0.0002559785],
[[272.0,222.0,222.0],0.0001734072],
[[272.0,262.0,262.0],0.000232725],
[[277.0,262.0,262.0],0.0002145039],
[[282.0,202.0,202.0],0.0001656236],
[[282.0,222.0,222.0],0.0001601207],
[[282.0,262.0,262.0],0.0002009933],
[[283.0,282.0,282.0],0.000290899],
[[285.0,282.0,282.0],0.0002692204],
[[287.0,262.0,262.0],0.0001880194],
[[287.0,282.0,282.0],0.0002661184],
[[292.0,242.0,242.0],0.0001845639],
[[292.0,282.0,282.0],0.0002594541],
[[297.0,282.0,282.0],0.0002414298],
[[302.0,222.0,222.0],0.0001847582],
[[302.0,242.0,242.0],0.000173945],
[[302.0,282.0,282.0],0.0002354596],
[[303.0,302.0,302.0],0.000309461],
[[307.0,282.0,282.0],0.0002421645],
[[307.0,302.0,302.0],0.0002868893],
[[312.0,262.0,262.0],0.0002018012],
[[322.0,242.0,242.0],0.0001862409],
[[322.0,262.0,262.0],0.0002083941],
[[327.0,302.0,302.0],0.0002357641],
[[332.0,262.0,262.0],0.000233685],
[[332.0,282.0,282.0],0.000220018],
[[332.0,322.0,322.0],0.0003057406],
[[342.0,262.0,262.0],0.0002256664],
[[342.0,282.0,282.0],0.000215891],
[[347.0,322.0,322.0],0.0002694847],
[[352.0,282.0,282.0],0.0002231315],
[[352.0,302.0,302.0],0.0002320524],
[[352.0,342.0,342.0],0.0003351276],
[[362.0,282.0,282.0],0.0002422042],
[[363.0,362.0,362.0],0.0003656301],
[[367.0,342.0,342.0],0.0003031071],
[[367.0,362.0,362.0],0.000368755],
[[372.0,322.0,322.0],0.0002520054],
[[382.0,302.0,302.0],0.000285056],
[[383.0,382.0,382.0],0.0003937236],
[[387.0,362.0,362.0],0.0003308042],
[[387.0,382.0,382.0],0.0003721392],
[[392.0,342.0,342.0],0.0002791127],
[[403.0,402.0,402.0],0.0004156562],
[[407.0,402.0,402.0],0.000404315],
[[412.0,362.0,362.0],0.0002913745],
[[427.0,402.0,402.0],0.0003725262],
[[432.0,362.0,362.0],0.000307369],
[[432.0,382.0,382.0],0.0002988404],
[[442.0,362.0,362.0],0.0003246249],
[[452.0,402.0,402.0],0.0003429498],
[[462.0,382.0,382.0],0.0003537443],
[[482.0,402.0,402.0],0.0003465858],
[[503.0,502.0,502.0],0.0004938556],
[[507.0,502.0,502.0],0.0004994537],
[[527.0,502.0,502.0],0.0004325831],
