txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],5.280553e-07],
[[20.0,1.0,1.0],6.091031e-07],
[[20.0,15.0,15.0],1.152505e-06],
[[20.0,17.0,17.0],1.555309e-06],
[[20.0,19.0,19.0],4.303933e-06],
[[30.0,1.0,1.0],2.918775e-07],
[[30.0,20.0,20.0],1.042481e-06],
[[30.0,25.0,25.0],2.719084e-06],
[[30.0,27.0,27.0],3.482476e-06],
[[30.0,29.0,29.0],4.439187e-06],
[[40.0,1.0,1.0],2.839824e-07],
[[40.0,20.0,20.0],3.83881e-07],
[[40.0,30.0,30.0],9.68251e-07],
[[40.0,35.0,35.0],3.902066e-06],
[[40.0,37.0,37.0],8.55626e-06],
[[40.0,39.0,39.0],5.063498e-06],
[[50.0,1.0,1.0],1.378662e-07],
[[50.0,20.0,20.0],1.667277e-07],
[[50.0,30.0,30.0],1.439341e-06],
[[50.0,40.0,40.0],2.636847e-06],
[[50.0,45.0,45.0],1.21556e-05],
[[50.0,47.0,47.0],1.521184e-05],
[[50.0,49.0,49.0],1.912497e-05],
[[60.0,1.0,1.0],6.179459e-08],
[[60.0,20.0,20.0],2.145501e-07],
[[60.0,30.0,30.0],1.439407e-06],
[[60.0,40.0,40.0],6.614116e-06],
[[60.0,50.0,50.0],1.690895e-05],
[[60.0,55.0,55.0],2.961053e-05],
[[60.0,57.0,57.0],3.149814e-05],
[[60.0,59.0,59.0],3.784095e-05],
[[62.0,12.0,12.0],9.447864e-08],
[[62.0,42.0,42.0],5.870647e-06],
[[62.0,52.0,52.0],1.260579e-05],
[[63.0,62.0,62.0],2.956204e-05],
[[65.0,62.0,62.0],3.071194e-05],
[[67.0,42.0,42.0],7.97935e-06],
[[67.0,52.0,52.0],1.382586e-05],
[[67.0,62.0,62.0],2.783159e-05],
[[72.0,12.0,12.0],1.08135e-07],
[[72.0,22.0,22.0],3.397036e-06],
[[72.0,52.0,52.0],1.393728e-05],
[[72.0,62.0,62.0],2.134889e-05],
[[73.0,72.0,72.0],4.890734e-05],
[[75.0,72.0,72.0],4.775447e-05],
[[77.0,52.0,52.0],1.530139e-05],
[[77.0,62.0,62.0],2.390952e-05],
[[77.0,72.0,72.0],4.39857e-05],
[[82.0,12.0,12.0],2.72301e-06],
[[82.0,22.0,22.0],8.579465e-06],
[[82.0,32.0,32.0],1.246693e-05],
[[82.0,62.0,62.0],2.472005e-05],
[[82.0,72.0,72.0],3.339723e-05],
[[83.0,82.0,82.0],6.09464e-05],
[[85.0,82.0,82.0],6.41112e-05],
[[87.0,62.0,62.0],2.377721e-05],
[[87.0,72.0,72.0],3.14697e-05],
[[87.0,82.0,82.0],5.473989e-05],
[[92.0,12.0,12.0],8.450465e-06],
[[92.0,22.0,22.0],2.326698e-05],
[[92.0,32.0,32.0],2.306736e-05],
[[92.0,42.0,42.0],2.670213e-05],
[[92.0,72.0,72.0],3.446052e-05],
[[92.0,82.0,82.0],4.718801e-05],
[[93.0,92.0,92.0],8.02849e-05],
[[97.0,72.0,72.0],3.463963e-05],
[[97.0,82.0,82.0],4.989924e-05],
[[97.0,92.0,92.0],7.225677e-05],
[[102.0,22.0,22.0],1.922624e-05],
[[102.0,32.0,32.0],2.669973e-05],
[[102.0,42.0,42.0],2.671618e-05],
[[102.0,52.0,52.0],4.219262e-05],
[[102.0,82.0,82.0],5.226286e-05],
[[102.0,92.0,92.0],6.435447e-05],
[[105.0,102.0,102.0],9.903324e-05],
[[107.0,82.0,82.0],4.60419e-05],
[[107.0,92.0,92.0],6.057305e-05],
[[107.0,102.0,102.0],8.665243e-05],
[[112.0,32.0,32.0],3.297754e-05],
[[112.0,42.0,42.0],3.330192e-05],
[[112.0,52.0,52.0],4.253182e-05],
[[112.0,62.0,62.0],4.153503e-05],
[[112.0,92.0,92.0],5.961083e-05],
[[112.0,102.0,102.0],9.460844e-05],
[[117.0,92.0,92.0],6.237968e-05],
[[117.0,102.0,102.0],7.531213e-05],
[[122.0,42.0,42.0],4.766382e-05],
[[122.0,52.0,52.0],4.489015e-05],
[[122.0,62.0,62.0],5.733617e-05],
[[122.0,72.0,72.0],4.646378e-05],
[[122.0,102.0,102.0],7.079543e-05],
[[123.0,122.0,122.0],0.0001362371],
[[127.0,102.0,102.0],7.453414e-05],
[[127.0,122.0,122.0],0.0001224761],
[[132.0,52.0,52.0],6.713056e-05],
[[132.0,62.0,62.0],6.395964e-05],
[[132.0,72.0,72.0],5.14455e-05],
[[132.0,82.0,82.0],5.812426e-05],
[[132.0,122.0,122.0],0.0001108535],
[[142.0,62.0,62.0],9.983858e-05],
[[142.0,72.0,72.0],8.035032e-05],
[[142.0,82.0,82.0],9.010756e-05],
[[142.0,92.0,92.0],8.420537e-05],
[[142.0,122.0,122.0],9.732665e-05],
[[143.0,142.0,142.0],0.0001901449],
[[145.0,142.0,142.0],0.0001681038],
[[147.0,122.0,122.0],0.0001019129],
[[147.0,142.0,142.0],0.0001721783],
[[152.0,72.0,72.0],8.801971e-05],
[[152.0,82.0,82.0],9.091992e-05],
[[152.0,92.0,92.0],9.668216e-05],
[[152.0,102.0,102.0],8.974841e-05],
[[152.0,142.0,142.0],0.0001425048],
[[157.0,142.0,142.0],0.0001554436],
[[162.0,82.0,82.0],0.0001144771],
[[162.0,102.0,102.0],0.0001031476],
[[162.0,142.0,142.0],0.0001341038],
[[163.0,162.0,162.0],0.0002284247],
[[165.0,162.0,162.0],0.0002187432],
[[167.0,142.0,142.0],0.0001321721],
[[167.0,162.0,162.0],0.0002173059],
[[172.0,92.0,92.0],0.0001191702],
[[172.0,122.0,122.0],0.0001263159],
[[172.0,162.0,162.0],0.0001927291],
[[177.0,162.0,162.0],0.0001776606],
[[182.0,102.0,102.0],0.0001577653],
[[182.0,162.0,162.0],0.0001745643],
[[183.0,182.0,182.0],0.0002562666],
[[187.0,162.0,162.0],0.0001651257],
[[187.0,182.0,182.0],0.0002377211],
[[192.0,122.0,122.0],0.0001447545],
[[192.0,142.0,142.0],0.0001416075],
[[192.0,182.0,182.0],0.0002144472],
[[197.0,182.0,182.0],0.0001931854],
[[202.0,122.0,122.0],0.0001705771],
[[202.0,142.0,142.0],0.0001542037],
[[202.0,182.0,182.0],0.0002021967],
[[203.0,202.0,202.0],0.0002826961],
[[207.0,182.0,182.0],0.0001988414],
[[207.0,202.0,202.0],0.0002785858],
[[212.0,142.0,142.0],0.0001937524],
[[212.0,162.0,162.0],0.0002021193],
[[212.0,202.0,202.0],0.0002642247],
[[217.0,202.0,202.0],0.000241622],
[[222.0,142.0,142.0],0.0002051717],
[[222.0,162.0,162.0],0.0001776671],
[[222.0,202.0,202.0],0.000234923],
[[223.0,222.0,222.0],0.0003151367],
[[227.0,202.0,202.0],0.0002214686],
[[227.0,222.0,222.0],0.0003376283],
[[232.0,162.0,162.0],0.0002249663],
[[232.0,182.0,182.0],0.0001941677],
[[232.0,222.0,222.0],0.0002908482],
[[237.0,222.0,222.0],0.0002713545],
[[242.0,162.0,162.0],0.0002512811],
[[242.0,182.0,182.0],0.0002100229],
[[242.0,222.0,222.0],0.0002544761],
[[243.0,242.0,242.0],0.000352524],
[[247.0,222.0,222.0],0.0002604206],
[[247.0,242.0,242.0],0.0003308913],
[[252.0,202.0,202.0],0.0002424777],
[[252.0,242.0,242.0],0.0003122337],
[[257.0,242.0,242.0],0.0003129347],
[[262.0,182.0,182.0],0.0002551742],
[[262.0,202.0,202.0],0.0002485566],
[[262.0,242.0,242.0],0.0002919197],
[[263.0,262.0,262.0],0.0003913105],
[[265.0,262.0,262.0],0.0003885215],
[[267.0,242.0,242.0],0.0003061229],
[[267.0,262.0,262.0],0.0003633553],
[[272.0,222.0,222.0],0.0002646542],
[[272.0,262.0,262.0],0.0003648405],
[[277.0,262.0,262.0],0.0003528224],
[[282.0,202.0,202.0],0.000302456],
[[282.0,222.0,222.0],0.0002568922],
[[282.0,262.0,262.0],0.0003246266],
[[283.0,282.0,282.0],0.0004538251],
[[285.0,282.0,282.0],0.0003960512],
[[287.0,262.0,262.0],0.0003212764],
[[287.0,282.0,282.0],0.0003898448],
[[292.0,242.0,242.0],0.0002765275],
[[292.0,282.0,282.0],0.0003767885],
[[297.0,282.0,282.0],0.0003689431],
[[302.0,222.0,222.0],0.0003344217],
[[302.0,242.0,242.0],0.0003105131],
[[302.0,282.0,282.0],0.0003631299],
[[303.0,302.0,302.0],0.0004414554],
[[307.0,282.0,282.0],0.000354203],
[[307.0,302.0,302.0],0.0004331199],
[[312.0,262.0,262.0],0.000299584],
[[322.0,242.0,242.0],0.0003599605],
[[322.0,262.0,262.0],0.0003281744],
[[327.0,302.0,302.0],0.0003802083],
[[332.0,262.0,262.0],0.0003265707],
[[332.0,282.0,282.0],0.0003479076],
[[332.0,322.0,322.0],0.0004593059],
[[342.0,262.0,262.0],0.0003816404],
[[342.0,282.0,282.0],0.0003454546],
[[347.0,322.0,322.0],0.0004105255],
[[352.0,282.0,282.0],0.0003602357],
[[352.0,302.0,302.0],0.0003738993],
[[352.0,342.0,342.0],0.0004590949],
[[362.0,282.0,282.0],0.0004084878],
[[363.0,362.0,362.0],0.0005155264],
[[367.0,342.0,342.0],0.0004186206],
[[367.0,362.0,362.0],0.0005113074],
[[372.0,322.0,322.0],0.0003620026],
[[382.0,302.0,302.0],0.0004115997],
[[383.0,382.0,382.0],0.0005298888],
[[387.0,362.0,362.0],0.0004645956],
[[387.0,382.0,382.0],0.0005291795],
[[392.0,342.0,342.0],0.0004102854],
[[403.0,402.0,402.0],0.0005478933],
[[407.0,402.0,402.0],0.0005576038],
[[412.0,362.0,362.0],0.0004210369],
[[427.0,402.0,402.0],0.0004894249],
[[432.0,362.0,362.0],0.0004926922],
[[432.0,382.0,382.0],0.0004767077],
[[442.0,362.0,362.0],0.0005255781],
[[452.0,402.0,402.0],0.0004743876],
[[462.0,382.0,382.0],0.0004839364],
[[482.0,402.0,402.0],0.0005336248],
[[503.0,502.0,502.0],0.0006374607],
[[507.0,502.0,502.0],0.0006108383],
[[527.0,502.0,502.0],0.0005915746],
[[582.0,502.0,502.0],0.0006375272],
