txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],8.489988e-07],
[[20.0,1.0,1.0],5.466926e-07],
[[20.0,15.0,15.0],1.439187e-06],
[[20.0,17.0,17.0],3.630851e-06],
[[20.0,19.0,19.0],5.087177e-06],
[[30.0,1.0,1.0],8.700444e-07],
[[30.0,20.0,20.0],9.640721e-07],
[[30.0,25.0,25.0],2.107926e-06],
[[30.0,27.0,27.0],3.205719e-06],
[[30.0,29.0,29.0],5.47918e-06],
[[40.0,1.0,1.0],1.373847e-06],
[[40.0,20.0,20.0],9.467381e-07],
[[40.0,30.0,30.0],1.452069e-06],
[[40.0,35.0,35.0],3.473272e-06],
[[40.0,37.0,37.0],4.723813e-06],
[[40.0,39.0,39.0],6.789972e-06],
[[50.0,1.0,1.0],3.670454e-07],
[[50.0,20.0,20.0],3.084645e-07],
[[50.0,30.0,30.0],5.811115e-07],
[[50.0,40.0,40.0],3.870673e-06],
[[50.0,45.0,45.0],1.131032e-05],
[[50.0,47.0,47.0],1.39979e-05],
[[50.0,49.0,49.0],1.759092e-05],
[[60.0,1.0,1.0],1.487153e-07],
[[60.0,20.0,20.0],2.037408e-07],
[[60.0,30.0,30.0],2.124649e-06],
[[60.0,40.0,40.0],7.020299e-06],
[[60.0,50.0,50.0],1.955131e-05],
[[60.0,55.0,55.0],2.590532e-05],
[[60.0,57.0,57.0],2.977751e-05],
[[60.0,59.0,59.0],3.173613e-05],
[[62.0,12.0,12.0],1.424526e-07],
[[62.0,42.0,42.0],7.215993e-06],
[[62.0,52.0,52.0],1.419732e-05],
[[63.0,62.0,62.0],3.186372e-05],
[[65.0,62.0,62.0],3.151197e-05],
[[67.0,42.0,42.0],8.613808e-06],
[[67.0,52.0,52.0],1.426997e-05],
[[67.0,62.0,62.0],3.324141e-05],
[[72.0,12.0,12.0],2.368833e-07],
[[72.0,22.0,22.0],4.904943e-06],
[[72.0,52.0,52.0],1.497606e-05],
[[72.0,62.0,62.0],2.447279e-05],
[[73.0,72.0,72.0],4.441543e-05],
[[75.0,72.0,72.0],4.101907e-05],
[[77.0,52.0,52.0],1.634395e-05],
[[77.0,62.0,62.0],2.338904e-05],
[[77.0,72.0,72.0],3.746339e-05],
[[82.0,12.0,12.0],4.723202e-06],
[[82.0,22.0,22.0],6.163599e-06],
[[82.0,32.0,32.0],1.058146e-05],
[[82.0,62.0,62.0],2.414771e-05],
[[82.0,72.0,72.0],3.497763e-05],
[[83.0,82.0,82.0],6.718366e-05],
[[85.0,82.0,82.0],5.442617e-05],
[[87.0,62.0,62.0],2.498572e-05],
[[87.0,72.0,72.0],3.077616e-05],
[[87.0,82.0,82.0],5.36048e-05],
[[92.0,12.0,12.0],9.484408e-06],
[[92.0,22.0,22.0],1.986585e-05],
[[92.0,32.0,32.0],1.824755e-05],
[[92.0,42.0,42.0],2.781971e-05],
[[92.0,72.0,72.0],4.707869e-05],
[[92.0,82.0,82.0],4.379084e-05],
[[93.0,92.0,92.0],6.788756e-05],
[[97.0,72.0,72.0],3.331638e-05],
[[97.0,82.0,82.0],4.361093e-05],
[[97.0,92.0,92.0],6.93317e-05],
[[102.0,22.0,22.0],1.933568e-05],
[[102.0,32.0,32.0],2.447547e-05],
[[102.0,42.0,42.0],2.917492e-05],
[[102.0,52.0,52.0],3.39228e-05],
[[102.0,82.0,82.0],4.34876e-05],
[[102.0,92.0,92.0],5.86614e-05],
[[105.0,102.0,102.0],9.172075e-05],
[[107.0,82.0,82.0],4.521489e-05],
[[107.0,92.0,92.0],5.43717e-05],
[[107.0,102.0,102.0],7.538423e-05],
[[112.0,32.0,32.0],3.171797e-05],
[[112.0,42.0,42.0],3.56149e-05],
[[112.0,52.0,52.0],3.496208e-05],
[[112.0,62.0,62.0],4.091011e-05],
[[112.0,92.0,92.0],6.188548e-05],
[[112.0,102.0,102.0],7.244418e-05],
[[117.0,92.0,92.0],5.873816e-05],
[[117.0,102.0,102.0],6.789709e-05],
[[122.0,42.0,42.0],5.123744e-05],
[[122.0,52.0,52.0],5.045912e-05],
[[122.0,62.0,62.0],5.987098e-05],
[[122.0,72.0,72.0],4.584229e-05],
[[122.0,102.0,102.0],6.605383e-05],
[[123.0,122.0,122.0],0.00012569],
[[127.0,102.0,102.0],7.134243e-05],
[[127.0,122.0,122.0],0.0001070275],
[[132.0,52.0,52.0],6.867214e-05],
[[132.0,62.0,62.0],5.765045e-05],
[[132.0,72.0,72.0],7.247757e-05],
[[132.0,82.0,82.0],5.817675e-05],
[[132.0,122.0,122.0],0.0001019894],
[[142.0,62.0,62.0],7.640253e-05],
[[142.0,72.0,72.0],7.828008e-05],
[[142.0,82.0,82.0],7.363689e-05],
[[142.0,92.0,92.0],8.266443e-05],
[[142.0,122.0,122.0],8.697717e-05],
[[143.0,142.0,142.0],0.0001567537],
[[145.0,142.0,142.0],0.0001445153],
[[147.0,122.0,122.0],9.245734e-05],
[[147.0,142.0,142.0],0.0001300656],
[[152.0,72.0,72.0],9.495668e-05],
[[152.0,82.0,82.0],8.226379e-05],
[[152.0,92.0,92.0],7.908056e-05],
[[152.0,102.0,102.0],8.743866e-05],
[[152.0,142.0,142.0],0.0001257196],
[[157.0,142.0,142.0],0.0001168292],
[[162.0,82.0,82.0],0.0001057619],
[[162.0,102.0,102.0],9.303584e-05],
[[162.0,142.0,142.0],0.0001135967],
[[163.0,162.0,162.0],0.0001662185],
[[165.0,162.0,162.0],0.0001681432],
[[167.0,142.0,142.0],0.000120704],
[[167.0,162.0,162.0],0.000164739],
[[172.0,92.0,92.0],0.0001379703],
[[172.0,122.0,122.0],0.0001140977],
[[172.0,162.0,162.0],0.0001532927],
[[177.0,162.0,162.0],0.0001511616],
[[182.0,102.0,102.0],0.0001294687],
[[182.0,162.0,162.0],0.0001311123],
[[183.0,182.0,182.0],0.000175461],
[[187.0,162.0,162.0],0.0001417107],
[[187.0,182.0,182.0],0.0001768335],
[[192.0,122.0,122.0],0.0001415541],
[[192.0,142.0,142.0],0.0001210336],
[[192.0,182.0,182.0],0.0001815549],
[[197.0,182.0,182.0],0.0001734851],
[[202.0,122.0,122.0],0.0001598549],
[[202.0,142.0,142.0],0.0001560014],
[[202.0,182.0,182.0],0.0001681158],
[[203.0,202.0,202.0],0.0002180833],
[[207.0,182.0,182.0],0.000170039],
[[207.0,202.0,202.0],0.0002114583],
[[212.0,142.0,142.0],0.000184222],
[[212.0,162.0,162.0],0.0001515025],
[[212.0,202.0,202.0],0.0002027867],
[[217.0,202.0,202.0],0.0001907249],
[[222.0,142.0,142.0],0.0001791417],
[[222.0,162.0,162.0],0.0001775401],
[[222.0,202.0,202.0],0.0001789477],
[[223.0,222.0,222.0],0.0002527304],
[[227.0,202.0,202.0],0.0001919655],
[[227.0,222.0,222.0],0.0002373644],
[[232.0,162.0,162.0],0.0001932321],
[[232.0,182.0,182.0],0.0001659412],
[[232.0,222.0,222.0],0.0002157849],
[[237.0,222.0,222.0],0.0002170345],
[[242.0,162.0,162.0],0.0002184334],
[[242.0,182.0,182.0],0.0001904165],
[[242.0,222.0,222.0],0.0002088895],
[[243.0,242.0,242.0],0.0002764459],
[[247.0,222.0,222.0],0.0002030453],
[[247.0,242.0,242.0],0.0002553218],
[[252.0,202.0,202.0],0.000206679],
[[252.0,242.0,242.0],0.000294227],
[[257.0,242.0,242.0],0.000237438],
[[262.0,182.0,182.0],0.0002293306],
[[262.0,202.0,202.0],0.0002130814],
[[262.0,242.0,242.0],0.0002293946],
[[263.0,262.0,262.0],0.0002701525],
[[265.0,262.0,262.0],0.0002740315],
[[267.0,242.0,242.0],0.0002273362],
[[267.0,262.0,262.0],0.000270017],
[[272.0,222.0,222.0],0.0002320197],
[[272.0,262.0,262.0],0.0002753399],
[[277.0,262.0,262.0],0.0002670503],
[[282.0,202.0,202.0],0.0002683594],
[[282.0,222.0,222.0],0.0002299889],
[[282.0,262.0,262.0],0.0002416808],
[[283.0,282.0,282.0],0.0002989789],
[[285.0,282.0,282.0],0.0003131267],
[[287.0,262.0,262.0],0.0002456378],
[[287.0,282.0,282.0],0.0002761206],
[[292.0,242.0,242.0],0.0002447545],
[[292.0,282.0,282.0],0.0002842843],
[[297.0,282.0,282.0],0.0002735123],
[[302.0,222.0,222.0],0.0002920429],
[[302.0,242.0,242.0],0.000243922],
[[302.0,282.0,282.0],0.0002615922],
[[303.0,302.0,302.0],0.0003163753],
[[307.0,282.0,282.0],0.0002788199],
[[307.0,302.0,302.0],0.0003074804],
[[312.0,262.0,262.0],0.0002610335],
[[322.0,242.0,242.0],0.0003098628],
[[322.0,262.0,262.0],0.0002503525],
[[327.0,302.0,302.0],0.0002867388],
[[332.0,262.0,262.0],0.0002957225],
[[332.0,282.0,282.0],0.0002588985],
[[332.0,322.0,322.0],0.0003128499],
[[342.0,262.0,262.0],0.0003040968],
[[342.0,282.0,282.0],0.0002891913],
[[347.0,322.0,322.0],0.0002905711],
[[352.0,282.0,282.0],0.0003049038],
[[352.0,302.0,302.0],0.0002667852],
[[352.0,342.0,342.0],0.0003262853],
[[362.0,282.0,282.0],0.0003436814],
[[363.0,362.0,362.0],0.0003590311],
[[367.0,342.0,342.0],0.0003273008],
[[367.0,362.0,362.0],0.0003567626],
[[372.0,322.0,322.0],0.0003147199],
[[382.0,302.0,302.0],0.0003366936],
[[383.0,382.0,382.0],0.0003897103],
[[387.0,362.0,362.0],0.0003264292],
[[387.0,382.0,382.0],0.0003796435],
[[392.0,342.0,342.0],0.0003343447],
[[403.0,402.0,402.0],0.0003874062],
[[407.0,402.0,402.0],0.0003894289],
[[412.0,362.0,362.0],0.0003379059],
[[427.0,402.0,402.0],0.0003437584],
[[432.0,362.0,362.0],0.0003598764],
[[432.0,382.0,382.0],0.0003450418],
[[442.0,362.0,362.0],0.0003861426],
[[452.0,402.0,402.0],0.0003486838],
[[462.0,382.0,382.0],0.0004053826],
[[482.0,402.0,402.0],0.0004085571],
[[503.0,502.0,502.0],0.0004302201],
[[507.0,502.0,502.0],0.0004475055],
[[527.0,502.0,502.0],0.0003979233],
[[582.0,502.0,502.0],0.0004416018],
