txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],8.604055e-07],
[[20.0,1.0,1.0],6.638001e-07],
[[20.0,15.0,15.0],1.969837e-06],
[[20.0,17.0,17.0],4.407059e-06],
[[20.0,19.0,19.0],8.596475e-06],
[[30.0,1.0,1.0],4.348868e-07],
[[30.0,20.0,20.0],1.925356e-06],
[[30.0,25.0,25.0],5.389408e-06],
[[30.0,27.0,27.0],3.624329e-06],
[[30.0,29.0,29.0],8.580757e-06],
[[40.0,1.0,1.0],2.268187e-07],
[[40.0,20.0,20.0],7.464944e-07],
[[40.0,30.0,30.0],2.240851e-06],
[[40.0,35.0,35.0],3.122424e-06],
[[40.0,37.0,37.0],5.246131e-06],
[[40.0,39.0,39.0],7.467022e-06],
[[50.0,1.0,1.0],1.96595e-07],
[[50.0,20.0,20.0],1.516972e-06],
[[50.0,30.0,30.0],1.095649e-06],
[[50.0,40.0,40.0],5.581357e-06],
[[50.0,45.0,45.0],1.428653e-05],
[[50.0,47.0,47.0],1.936246e-05],
[[50.0,49.0,49.0],2.898916e-05],
[[60.0,1.0,1.0],1.590643e-07],
[[60.0,20.0,20.0],4.914726e-07],
[[60.0,30.0,30.0],2.58875e-06],
[[60.0,40.0,40.0],1.050618e-05],
[[60.0,50.0,50.0],2.543386e-05],
[[60.0,55.0,55.0],3.929165e-05],
[[60.0,57.0,57.0],4.859612e-05],
[[60.0,59.0,59.0],5.334734e-05],
[[62.0,12.0,12.0],1.138458e-07],
[[62.0,42.0,42.0],1.09024e-05],
[[62.0,52.0,52.0],2.047842e-05],
[[63.0,62.0,62.0],4.424871e-05],
[[65.0,62.0,62.0],4.167426e-05],
[[67.0,42.0,42.0],1.291176e-05],
[[67.0,52.0,52.0],2.279568e-05],
[[67.0,62.0,62.0],3.895373e-05],
[[72.0,12.0,12.0],5.230355e-07],
[[72.0,22.0,22.0],4.069898e-06],
[[72.0,52.0,52.0],2.202827e-05],
[[72.0,62.0,62.0],3.47598e-05],
[[73.0,72.0,72.0],6.66958e-05],
[[75.0,72.0,72.0],6.908256e-05],
[[77.0,52.0,52.0],2.444528e-05],
[[77.0,62.0,62.0],3.22202e-05],
[[77.0,72.0,72.0],5.673429e-05],
[[82.0,12.0,12.0],6.38226e-06],
[[82.0,22.0,22.0],1.27443e-05],
[[82.0,32.0,32.0],2.11627e-05],
[[82.0,62.0,62.0],3.67977e-05],
[[82.0,72.0,72.0],5.052651e-05],
[[83.0,82.0,82.0],8.885408e-05],
[[85.0,82.0,82.0],8.646857e-05],
[[87.0,62.0,62.0],5.241181e-05],
[[87.0,72.0,72.0],5.239333e-05],
[[87.0,82.0,82.0],7.720561e-05],
[[92.0,12.0,12.0],1.417361e-05],
[[92.0,22.0,22.0],1.772979e-05],
[[92.0,32.0,32.0],1.917613e-05],
[[92.0,42.0,42.0],2.350104e-05],
[[92.0,72.0,72.0],5.379026e-05],
[[92.0,82.0,82.0],6.771176e-05],
[[93.0,92.0,92.0],0.0001153487],
[[97.0,72.0,72.0],4.969794e-05],
[[97.0,82.0,82.0],6.717947e-05],
[[97.0,92.0,92.0],0.0001008792],
[[102.0,22.0,22.0],4.237198e-05],
[[102.0,32.0,32.0],4.755074e-05],
[[102.0,42.0,42.0],4.395858e-05],
[[102.0,52.0,52.0],5.0942e-05],
[[102.0,82.0,82.0],6.292946e-05],
[[102.0,92.0,92.0],8.497312e-05],
[[105.0,102.0,102.0],0.0001270308],
[[107.0,82.0,82.0],6.2036e-05],
[[107.0,92.0,92.0],8.778641e-05],
[[107.0,102.0,102.0],0.0001198303],
[[112.0,32.0,32.0],5.357754e-05],
[[112.0,42.0,42.0],6.490669e-05],
[[112.0,52.0,52.0],7.212607e-05],
[[112.0,62.0,62.0],6.161248e-05],
[[112.0,92.0,92.0],8.796893e-05],
[[112.0,102.0,102.0],0.0001087393],
[[117.0,92.0,92.0],8.806009e-05],
[[117.0,102.0,102.0],0.0001073931],
[[122.0,42.0,42.0],7.187421e-05],
[[122.0,52.0,52.0],7.696618e-05],
[[122.0,62.0,62.0],6.928615e-05],
[[122.0,72.0,72.0],8.126415e-05],
[[122.0,102.0,102.0],0.0001009594],
[[123.0,122.0,122.0],0.0001907812],
[[127.0,102.0,102.0],0.0001066908],
[[127.0,122.0,122.0],0.0001835842],
[[132.0,52.0,52.0],9.576702e-05],
[[132.0,62.0,62.0],0.0001146054],
[[132.0,72.0,72.0],8.200919e-05],
[[132.0,82.0,82.0],8.762059e-05],
[[132.0,122.0,122.0],0.000150943],
[[142.0,62.0,62.0],0.0001135945],
[[142.0,72.0,72.0],0.0001280619],
[[142.0,82.0,82.0],0.0001167396],
[[142.0,92.0,92.0],0.0001012623],
[[142.0,122.0,122.0],0.0001437843],
[[143.0,142.0,142.0],0.0002231612],
[[145.0,142.0,142.0],0.0002370583],
[[147.0,122.0,122.0],0.0001458095],
[[147.0,142.0,142.0],0.0002171964],
[[152.0,72.0,72.0],0.0001338827],
[[152.0,82.0,82.0],0.0001414996],
[[152.0,92.0,92.0],0.0001245613],
[[152.0,102.0,102.0],0.0001397648],
[[152.0,142.0,142.0],0.0002179696],
[[157.0,142.0,142.0],0.0001800498],
[[162.0,82.0,82.0],0.0001464885],
[[162.0,102.0,102.0],0.0001457599],
[[162.0,142.0,142.0],0.0002073799],
[[163.0,162.0,162.0],0.0002633141],
[[165.0,162.0,162.0],0.0002749152],
[[167.0,142.0,142.0],0.0001939183],
[[167.0,162.0,162.0],0.0002607138],
[[172.0,92.0,92.0],0.0002011576],
[[172.0,122.0,122.0],0.0001527965],
[[172.0,162.0,162.0],0.0002571905],
[[177.0,162.0,162.0],0.0002491577],
[[182.0,102.0,102.0],0.0002271993],
[[182.0,162.0,162.0],0.0002349323],
[[183.0,182.0,182.0],0.0003288558],
[[187.0,162.0,162.0],0.0002182774],
[[187.0,182.0,182.0],0.0003072154],
[[192.0,122.0,122.0],0.0001907872],
[[192.0,142.0,142.0],0.0002275772],
[[192.0,182.0,182.0],0.0002758918],
[[197.0,182.0,182.0],0.000294706],
[[202.0,122.0,122.0],0.0002461763],
[[202.0,142.0,142.0],0.0002350756],
[[202.0,182.0,182.0],0.0002728888],
[[203.0,202.0,202.0],0.000369506],
[[207.0,182.0,182.0],0.0002514134],
[[207.0,202.0,202.0],0.0003528042],
[[212.0,142.0,142.0],0.0002522227],
[[212.0,162.0,162.0],0.0002351231],
[[212.0,202.0,202.0],0.0003178618],
[[217.0,202.0,202.0],0.0003214333],
[[222.0,142.0,142.0],0.000290844],
[[222.0,162.0,162.0],0.0002636567],
[[222.0,202.0,202.0],0.0003089753],
[[223.0,222.0,222.0],0.0004012829],
[[227.0,202.0,202.0],0.0003245574],
[[227.0,222.0,222.0],0.0004152993],
[[232.0,162.0,162.0],0.0002951822],
[[232.0,182.0,182.0],0.0002816137],
[[232.0,222.0,222.0],0.0003887407],
[[237.0,222.0,222.0],0.0003546551],
[[242.0,162.0,162.0],0.0003251587],
[[242.0,182.0,182.0],0.0003043273],
[[242.0,222.0,222.0],0.0003357821],
[[243.0,242.0,242.0],0.0004600587],
[[247.0,222.0,222.0],0.0003322909],
[[247.0,242.0,242.0],0.0004255319],
[[252.0,202.0,202.0],0.0003219723],
[[252.0,242.0,242.0],0.0004022632],
[[257.0,242.0,242.0],0.0003774773],
[[262.0,182.0,182.0],0.0003792213],
[[262.0,202.0,202.0],0.0003231716],
[[262.0,242.0,242.0],0.0003708233],
[[263.0,262.0,262.0],0.0004482736],
[[265.0,262.0,262.0],0.0004684173],
[[267.0,242.0,242.0],0.0003684472],
[[267.0,262.0,262.0],0.0004487857],
[[272.0,222.0,222.0],0.0003405685],
[[272.0,262.0,262.0],0.0004604931],
[[277.0,262.0,262.0],0.0004436314],
[[282.0,202.0,202.0],0.0004089061],
[[282.0,222.0,222.0],0.0003842122],
[[282.0,262.0,262.0],0.0004355427],
[[283.0,282.0,282.0],0.0005173911],
[[285.0,282.0,282.0],0.0005120652],
[[287.0,262.0,262.0],0.0004434749],
[[287.0,282.0,282.0],0.0004882173],
[[292.0,242.0,242.0],0.0003682778],
[[292.0,282.0,282.0],0.0004862577],
[[297.0,282.0,282.0],0.0004568931],
[[302.0,222.0,222.0],0.0004264016],
[[302.0,242.0,242.0],0.000413724],
[[302.0,282.0,282.0],0.0004808104],
[[303.0,302.0,302.0],0.0005244728],
[[307.0,282.0,282.0],0.0004454435],
[[307.0,302.0,302.0],0.0005380501],
[[312.0,262.0,262.0],0.0004281492],
[[322.0,242.0,242.0],0.0004662309],
[[322.0,262.0,262.0],0.0004196142],
[[327.0,302.0,302.0],0.0004665787],
[[332.0,262.0,262.0],0.0004603821],
[[332.0,282.0,282.0],0.0004675945],
[[332.0,322.0,322.0],0.0005429238],
[[342.0,262.0,262.0],0.0005253273],
[[342.0,282.0,282.0],0.0004651758],
[[347.0,322.0,322.0],0.0005470083],
[[352.0,282.0,282.0],0.0004836335],
[[352.0,302.0,302.0],0.0005048976],
[[352.0,342.0,342.0],0.0005757214],
[[362.0,282.0,282.0],0.0005316178],
[[363.0,362.0,362.0],0.0006159443],
[[367.0,342.0,342.0],0.0005477721],
[[367.0,362.0,362.0],0.0006214626],
[[372.0,322.0,322.0],0.0005079027],
[[382.0,302.0,302.0],0.0005603255],
[[383.0,382.0,382.0],0.0006916781],
[[387.0,362.0,362.0],0.000587917],
[[387.0,382.0,382.0],0.0006382727],
[[392.0,342.0,342.0],0.0005436436],
[[403.0,402.0,402.0],0.0006696825],
[[407.0,402.0,402.0],0.0006776908],
[[412.0,362.0,362.0],0.0005205016],
[[427.0,402.0,402.0],0.0006198791],
[[432.0,362.0,362.0],0.0005794228],
[[432.0,382.0,382.0],0.000570923],
[[442.0,362.0,362.0],0.0006157679],
[[452.0,402.0,402.0],0.0005847486],
[[462.0,382.0,382.0],0.0006502244],
[[482.0,402.0,402.0],0.0007000742],
[[503.0,502.0,502.0],0.0007862449],
[[507.0,502.0,502.0],0.0007618858],
[[527.0,502.0,502.0],0.0007292929],
[[582.0,502.0,502.0],0.0007738353],
[[703.0,702.0,702.0],0.0008951857],
