txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],0.0],
[[20.0,1.0,1.0],3.217858e-08],
[[20.0,15.0,15.0],4.91216e-09],
[[20.0,17.0,17.0],1.280341e-09],
[[20.0,19.0,19.0],1.602214e-08],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],1.467817e-09],
[[30.0,25.0,25.0],2.919495e-09],
[[30.0,27.0,27.0],5.880048e-09],
[[30.0,29.0,29.0],8.639269e-09],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],0.0],
[[40.0,30.0,30.0],1.184871e-09],
[[40.0,35.0,35.0],2.579193e-09],
[[40.0,37.0,37.0],2.767931e-08],
[[40.0,39.0,39.0],2.718878e-08],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],1.014417e-09],
[[50.0,30.0,30.0],0.0],
[[50.0,40.0,40.0],9.34153e-08],
[[50.0,45.0,45.0],5.252529e-08],
[[50.0,47.0,47.0],1.37798e-07],
[[50.0,49.0,49.0],2.634559e-07],
[[60.0,1.0,1.0],0.0],
[[60.0,20.0,20.0],0.0],
[[60.0,30.0,30.0],3.38628e-09],
[[60.0,40.0,40.0],4.244694e-08],
[[60.0,50.0,50.0],5.506664e-07],
[[60.0,55.0,55.0],1.910824e-07],
[[60.0,57.0,57.0],2.215391e-07],
[[60.0,59.0,59.0],6.514643e-07],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],7.319829e-08],
[[62.0,52.0,52.0],1.002002e-07],
[[63.0,62.0,62.0],3.255913e-07],
[[65.0,62.0,62.0],2.731818e-07],
[[67.0,42.0,42.0],5.747823e-08],
[[67.0,52.0,52.0],8.146544e-08],
[[67.0,62.0,62.0],2.531182e-07],
[[72.0,12.0,12.0],0.0],
[[72.0,22.0,22.0],1.90387e-08],
[[72.0,52.0,52.0],1.118344e-07],
[[72.0,62.0,62.0],1.91973e-07],
[[73.0,72.0,72.0],5.536118e-07],
[[75.0,72.0,72.0],3.353072e-07],
[[77.0,52.0,52.0],9.107367e-08],
[[77.0,62.0,62.0],1.640941e-07],
[[77.0,72.0,72.0],3.522127e-07],
[[82.0,12.0,12.0],4.84591e-09],
[[82.0,22.0,22.0],1.32329e-08],
[[82.0,32.0,32.0],4.508735e-08],
[[82.0,62.0,62.0],1.872855e-07],
[[82.0,72.0,72.0],3.796077e-07],
[[83.0,82.0,82.0],9.487969e-07],
[[85.0,82.0,82.0],6.343932e-07],
[[87.0,62.0,62.0],2.453968e-07],
[[87.0,72.0,72.0],3.121686e-07],
[[87.0,82.0,82.0],5.249144e-07],
[[92.0,12.0,12.0],2.684817e-08],
[[92.0,22.0,22.0],6.500581e-08],
[[92.0,32.0,32.0],5.638233e-08],
[[92.0,42.0,42.0],1.297878e-07],
[[92.0,72.0,72.0],3.426676e-07],
[[92.0,82.0,82.0],4.272146e-07],
[[93.0,92.0,92.0],1.242093e-06],
[[97.0,72.0,72.0],3.081714e-07],
[[97.0,82.0,82.0],3.680776e-07],
[[97.0,92.0,92.0],7.15096e-07],
[[102.0,22.0,22.0],6.358055e-08],
[[102.0,32.0,32.0],1.015439e-07],
[[102.0,42.0,42.0],1.342391e-07],
[[102.0,52.0,52.0],2.39581e-07],
[[102.0,82.0,82.0],4.666369e-07],
[[102.0,92.0,92.0],7.326772e-07],
[[105.0,102.0,102.0],1.409506e-06],
[[107.0,82.0,82.0],4.867242e-07],
[[107.0,92.0,92.0],6.022717e-07],
[[107.0,102.0,102.0],1.277081e-06],
[[112.0,32.0,32.0],2.513111e-07],
[[112.0,42.0,42.0],1.987168e-07],
[[112.0,52.0,52.0],2.838869e-07],
[[112.0,62.0,62.0],7.091093e-07],
[[112.0,92.0,92.0],5.115442e-07],
[[112.0,102.0,102.0],9.378256e-07],
[[117.0,92.0,92.0],5.429057e-07],
[[117.0,102.0,102.0],9.77452e-07],
[[122.0,42.0,42.0],2.241742e-07],
[[122.0,52.0,52.0],2.899724e-07],
[[122.0,62.0,62.0],4.239785e-07],
[[122.0,72.0,72.0],3.336453e-07],
[[122.0,102.0,102.0],8.118541e-07],
[[123.0,122.0,122.0],2.381062e-06],
[[127.0,102.0,102.0],7.946968e-07],
[[127.0,122.0,122.0],1.969866e-06],
[[132.0,52.0,52.0],3.105058e-07],
[[132.0,62.0,62.0],3.030438e-07],
[[132.0,72.0,72.0],5.068371e-07],
[[132.0,82.0,82.0],7.241344e-07],
[[132.0,122.0,122.0],1.328111e-06],
[[142.0,62.0,62.0],4.889796e-07],
[[142.0,72.0,72.0],5.80355e-07],
[[142.0,82.0,82.0],7.816412e-07],
[[142.0,92.0,92.0],5.428904e-07],
[[142.0,122.0,122.0],1.308384e-06],
[[143.0,142.0,142.0],3.737181e-06],
[[145.0,142.0,142.0],3.112623e-06],
[[147.0,122.0,122.0],1.346399e-06],
[[147.0,142.0,142.0],2.820514e-06],
[[152.0,72.0,72.0],1.528558e-06],
[[152.0,82.0,82.0],6.813905e-07],
[[152.0,92.0,92.0],8.035548e-07],
[[152.0,102.0,102.0],1.104286e-06],
[[152.0,142.0,142.0],2.556391e-06],
[[157.0,142.0,142.0],2.120714e-06],
[[162.0,82.0,82.0],7.909844e-07],
[[162.0,102.0,102.0],8.798552e-07],
[[162.0,142.0,142.0],2.786143e-06],
[[163.0,162.0,162.0],4.794708e-06],
[[165.0,162.0,162.0],4.34655e-06],
[[167.0,142.0,142.0],1.760301e-06],
[[167.0,162.0,162.0],4.4836e-06],
[[172.0,92.0,92.0],4.6177e-06],
[[172.0,122.0,122.0],1.425611e-06],
[[172.0,162.0,162.0],3.083817e-06],
[[177.0,162.0,162.0],2.798888e-06],
[[182.0,102.0,102.0],1.355202e-06],
[[182.0,162.0,162.0],3.041307e-06],
[[183.0,182.0,182.0],5.869026e-06],
[[187.0,162.0,162.0],2.641207e-06],
[[187.0,182.0,182.0],5.750679e-06],
[[192.0,122.0,122.0],1.759235e-06],
[[192.0,142.0,142.0],1.906519e-06],
[[192.0,182.0,182.0],4.389489e-06],
[[197.0,182.0,182.0],3.753824e-06],
[[202.0,122.0,122.0],1.570022e-06],
[[202.0,142.0,142.0],1.937881e-06],
[[202.0,182.0,182.0],3.5254e-06],
[[203.0,202.0,202.0],7.676363e-06],
[[207.0,182.0,182.0],5.671853e-06],
[[207.0,202.0,202.0],6.900124e-06],
[[212.0,142.0,142.0],2.103363e-06],
[[212.0,162.0,162.0],2.43932e-06],
[[212.0,202.0,202.0],5.722659e-06],
[[217.0,202.0,202.0],4.474906e-06],
[[222.0,142.0,142.0],2.108935e-06],
[[222.0,162.0,162.0],2.358467e-06],
[[222.0,202.0,202.0],4.649782e-06],
[[223.0,222.0,222.0],1.0856e-05],
[[227.0,202.0,202.0],4.769403e-06],
[[227.0,222.0,222.0],8.587608e-06],
[[232.0,162.0,162.0],2.833749e-06],
[[232.0,182.0,182.0],3.307402e-06],
[[232.0,222.0,222.0],6.563629e-06],
[[237.0,222.0,222.0],5.617463e-06],
[[242.0,162.0,162.0],2.381351e-06],
[[242.0,182.0,182.0],3.915084e-06],
[[242.0,222.0,222.0],6.505212e-06],
[[243.0,242.0,242.0],1.074688e-05],
[[247.0,222.0,222.0],5.14148e-06],
[[247.0,242.0,242.0],1.045685e-05],
[[252.0,202.0,202.0],4.147247e-06],
[[252.0,242.0,242.0],1.023182e-05],
[[257.0,242.0,242.0],7.473554e-06],
[[262.0,182.0,182.0],3.479346e-06],
[[262.0,202.0,202.0],4.013478e-06],
[[262.0,242.0,242.0],7.207619e-06],
[[263.0,262.0,262.0],1.169141e-05],
[[265.0,262.0,262.0],1.149613e-05],
[[267.0,242.0,242.0],7.829757e-06],
[[267.0,262.0,262.0],1.217235e-05],
[[272.0,222.0,222.0],5.035119e-06],
[[272.0,262.0,262.0],9.968564e-06],
[[277.0,262.0,262.0],8.155796e-06],
[[282.0,202.0,202.0],4.467144e-06],
[[282.0,222.0,222.0],5.060811e-06],
[[282.0,262.0,262.0],9.25603e-06],
[[283.0,282.0,282.0],1.473021e-05],
[[285.0,282.0,282.0],1.332715e-05],
[[287.0,262.0,262.0],8.749645e-06],
[[287.0,282.0,282.0],1.30014e-05],
[[292.0,242.0,242.0],6.712161e-06],
[[292.0,282.0,282.0],1.135602e-05],
[[297.0,282.0,282.0],1.056313e-05],
[[302.0,222.0,222.0],5.386606e-06],
[[302.0,242.0,242.0],6.061834e-06],
[[302.0,282.0,282.0],1.012459e-05],
[[303.0,302.0,302.0],1.639055e-05],
[[307.0,282.0,282.0],9.553628e-06],
[[307.0,302.0,302.0],1.466508e-05],
[[312.0,262.0,262.0],7.569783e-06],
[[322.0,242.0,242.0],6.579112e-06],
[[322.0,262.0,262.0],7.287386e-06],
[[327.0,302.0,302.0],1.102252e-05],
[[332.0,262.0,262.0],7.239484e-06],
[[332.0,282.0,282.0],8.487362e-06],
[[332.0,322.0,322.0],1.80425e-05],
[[342.0,262.0,262.0],8.960142e-06],
[[342.0,282.0,282.0],7.645713e-06],
[[347.0,322.0,322.0],1.21057e-05],
[[352.0,282.0,282.0],8.851701e-06],
[[352.0,302.0,302.0],1.155595e-05],
[[352.0,342.0,342.0],1.983397e-05],
[[362.0,282.0,282.0],9.416277e-06],
[[363.0,362.0,362.0],2.08417e-05],
[[367.0,342.0,342.0],1.284146e-05],
[[367.0,362.0,362.0],1.927373e-05],
[[372.0,322.0,322.0],1.161804e-05],
[[382.0,302.0,302.0],9.143398e-06],
[[383.0,382.0,382.0],2.135631e-05],
[[387.0,362.0,362.0],1.482908e-05],
[[387.0,382.0,382.0],2.351384e-05],
[[392.0,342.0,342.0],1.233508e-05],
[[403.0,402.0,402.0],2.495589e-05],
[[407.0,402.0,402.0],2.456477e-05],
[[412.0,362.0,362.0],1.438154e-05],
[[427.0,402.0,402.0],1.731714e-05],
[[432.0,362.0,362.0],1.330485e-05],
[[432.0,382.0,382.0],1.709753e-05],
[[442.0,362.0,362.0],1.359224e-05],
[[452.0,402.0,402.0],1.677679e-05],
[[462.0,382.0,382.0],1.485764e-05],
[[482.0,402.0,402.0],1.452098e-05],
