txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],1.721089e-07],
[[20.0,1.0,1.0],4.384645e-08],
[[20.0,15.0,15.0],1.683143e-07],
[[20.0,17.0,17.0],2.327463e-07],
[[20.0,19.0,19.0],6.891347e-07],
[[30.0,1.0,1.0],3.825619e-08],
[[30.0,20.0,20.0],1.481595e-07],
[[30.0,25.0,25.0],3.959605e-07],
[[30.0,27.0,27.0],1.217763e-06],
[[30.0,29.0,29.0],1.095131e-06],
[[40.0,1.0,1.0],9.615283e-09],
[[40.0,20.0,20.0],4.799968e-08],
[[40.0,30.0,30.0],6.739355e-07],
[[40.0,35.0,35.0],2.637094e-07],
[[40.0,37.0,37.0],5.266423e-07],
[[40.0,39.0,39.0],1.257246e-06],
[[50.0,1.0,1.0],1.645132e-08],
[[50.0,20.0,20.0],3.664123e-08],
[[50.0,30.0,30.0],8.507976e-08],
[[50.0,40.0,40.0],6.026624e-07],
[[50.0,45.0,45.0],2.680886e-06],
[[50.0,47.0,47.0],2.812481e-06],
[[50.0,49.0,49.0],5.671365e-06],
[[60.0,1.0,1.0],6.592785e-08],
[[60.0,20.0,20.0],6.991323e-08],
[[60.0,30.0,30.0],2.760184e-07],
[[60.0,40.0,40.0],2.246638e-06],
[[60.0,50.0,50.0],5.619866e-06],
[[60.0,55.0,55.0],4.713537e-06],
[[60.0,57.0,57.0],7.160571e-06],
[[60.0,59.0,59.0],1.002873e-05],
[[62.0,12.0,12.0],1.264814e-08],
[[62.0,42.0,42.0],1.482337e-06],
[[62.0,52.0,52.0],3.084328e-06],
[[63.0,62.0,62.0],8.299359e-06],
[[65.0,62.0,62.0],6.951766e-06],
[[67.0,42.0,42.0],1.691947e-06],
[[67.0,52.0,52.0],2.411651e-06],
[[67.0,62.0,62.0],6.006977e-06],
[[72.0,12.0,12.0],1.54388e-07],
[[72.0,22.0,22.0],4.717863e-07],
[[72.0,52.0,52.0],3.90831e-06],
[[72.0,62.0,62.0],4.466976e-06],
[[73.0,72.0,72.0],1.448089e-05],
[[75.0,72.0,72.0],1.049292e-05],
[[77.0,52.0,52.0],3.853323e-06],
[[77.0,62.0,62.0],5.411534e-06],
[[77.0,72.0,72.0],9.513432e-06],
[[82.0,12.0,12.0],9.886888e-07],
[[82.0,22.0,22.0],9.453329e-07],
[[82.0,32.0,32.0],2.034202e-06],
[[82.0,62.0,62.0],5.344693e-06],
[[82.0,72.0,72.0],7.850381e-06],
[[83.0,82.0,82.0],1.655742e-05],
[[85.0,82.0,82.0],1.414907e-05],
[[87.0,62.0,62.0],5.776877e-06],
[[87.0,72.0,72.0],7.777585e-06],
[[87.0,82.0,82.0],1.302882e-05],
[[92.0,12.0,12.0],2.48097e-06],
[[92.0,22.0,22.0],2.925038e-06],
[[92.0,32.0,32.0],3.13506e-06],
[[92.0,42.0,42.0],3.843455e-06],
[[92.0,72.0,72.0],6.463948e-06],
[[92.0,82.0,82.0],1.12399e-05],
[[93.0,92.0,92.0],2.048496e-05],
[[97.0,72.0,72.0],9.486738e-06],
[[97.0,82.0,82.0],1.035577e-05],
[[97.0,92.0,92.0],2.07817e-05],
[[102.0,22.0,22.0],5.543384e-06],
[[102.0,32.0,32.0],3.279278e-06],
[[102.0,42.0,42.0],5.221973e-06],
[[102.0,52.0,52.0],6.325761e-06],
[[102.0,82.0,82.0],1.2327e-05],
[[102.0,92.0,92.0],1.419327e-05],
[[105.0,102.0,102.0],2.821015e-05],
[[107.0,82.0,82.0],1.030699e-05],
[[107.0,92.0,92.0],1.530569e-05],
[[107.0,102.0,102.0],2.600763e-05],
[[112.0,32.0,32.0],6.355971e-06],
[[112.0,42.0,42.0],7.72799e-06],
[[112.0,52.0,52.0],8.033741e-06],
[[112.0,62.0,62.0],8.310978e-06],
[[112.0,92.0,92.0],1.436418e-05],
[[112.0,102.0,102.0],1.989057e-05],
[[117.0,92.0,92.0],1.480843e-05],
[[117.0,102.0,102.0],1.79889e-05],
[[122.0,42.0,42.0],9.391874e-06],
[[122.0,52.0,52.0],7.077931e-06],
[[122.0,62.0,62.0],1.261078e-05],
[[122.0,72.0,72.0],1.366308e-05],
[[122.0,102.0,102.0],1.868463e-05],
[[123.0,122.0,122.0],4.162236e-05],
[[127.0,102.0,102.0],1.901063e-05],
[[127.0,122.0,122.0],3.640227e-05],
[[132.0,52.0,52.0],1.201282e-05],
[[132.0,62.0,62.0],1.404072e-05],
[[132.0,72.0,72.0],1.789179e-05],
[[132.0,82.0,82.0],1.576989e-05],
[[132.0,122.0,122.0],2.989343e-05],
[[142.0,62.0,62.0],2.592687e-05],
[[142.0,72.0,72.0],1.436984e-05],
[[142.0,82.0,82.0],1.619744e-05],
[[142.0,92.0,92.0],1.610886e-05],
[[142.0,122.0,122.0],3.231847e-05],
[[143.0,142.0,142.0],4.77423e-05],
[[145.0,142.0,142.0],5.45089e-05],
[[147.0,122.0,122.0],3.054565e-05],
[[147.0,142.0,142.0],5.08249e-05],
[[152.0,72.0,72.0],1.748188e-05],
[[152.0,82.0,82.0],2.192908e-05],
[[152.0,92.0,92.0],1.937543e-05],
[[152.0,102.0,102.0],2.243513e-05],
[[152.0,142.0,142.0],4.436666e-05],
[[157.0,142.0,142.0],3.970718e-05],
[[162.0,82.0,82.0],2.246574e-05],
[[162.0,102.0,102.0],2.639973e-05],
[[162.0,142.0,142.0],4.068325e-05],
[[163.0,162.0,162.0],6.331211e-05],
[[165.0,162.0,162.0],6.326868e-05],
[[167.0,142.0,142.0],3.994326e-05],
[[167.0,162.0,162.0],6.023441e-05],
[[172.0,92.0,92.0],3.621082e-05],
[[172.0,122.0,122.0],3.165763e-05],
[[172.0,162.0,162.0],5.951292e-05],
[[177.0,162.0,162.0],6.18267e-05],
[[182.0,102.0,102.0],4.059925e-05],
[[182.0,162.0,162.0],5.068706e-05],
[[183.0,182.0,182.0],9.05738e-05],
[[187.0,162.0,162.0],4.455975e-05],
[[187.0,182.0,182.0],7.811766e-05],
[[192.0,122.0,122.0],3.622119e-05],
[[192.0,142.0,142.0],4.029621e-05],
[[192.0,182.0,182.0],6.697149e-05],
[[197.0,182.0,182.0],5.918056e-05],
[[202.0,122.0,122.0],4.253256e-05],
[[202.0,142.0,142.0],3.789355e-05],
[[202.0,182.0,182.0],5.352806e-05],
[[203.0,202.0,202.0],8.792263e-05],
[[207.0,182.0,182.0],5.904144e-05],
[[207.0,202.0,202.0],8.402572e-05],
[[212.0,142.0,142.0],4.775503e-05],
[[212.0,162.0,162.0],4.511831e-05],
[[212.0,202.0,202.0],7.468557e-05],
[[217.0,202.0,202.0],7.966379e-05],
[[222.0,142.0,142.0],4.553472e-05],
[[222.0,162.0,162.0],4.830197e-05],
[[222.0,202.0,202.0],7.327217e-05],
[[223.0,222.0,222.0],0.0001140841],
[[227.0,202.0,202.0],6.085702e-05],
[[227.0,222.0,222.0],9.826264e-05],
[[232.0,162.0,162.0],5.43319e-05],
[[232.0,182.0,182.0],5.546461e-05],
[[232.0,222.0,222.0],8.753136e-05],
[[237.0,222.0,222.0],8.109141e-05],
[[242.0,162.0,162.0],6.502489e-05],
[[242.0,182.0,182.0],5.886705e-05],
[[242.0,222.0,222.0],7.947716e-05],
[[243.0,242.0,242.0],0.0001148521],
[[247.0,222.0,222.0],7.964598e-05],
[[247.0,242.0,242.0],0.0001200934],
[[252.0,202.0,202.0],6.502634e-05],
[[252.0,242.0,242.0],0.0001007235],
[[257.0,242.0,242.0],9.069957e-05],
[[262.0,182.0,182.0],6.735903e-05],
[[262.0,202.0,202.0],6.614906e-05],
[[262.0,242.0,242.0],9.557989e-05],
[[263.0,262.0,262.0],0.000128807],
[[265.0,262.0,262.0],0.0001259335],
[[267.0,242.0,242.0],9.208287e-05],
[[267.0,262.0,262.0],0.0001213334],
[[272.0,222.0,222.0],8.070085e-05],
[[272.0,262.0,262.0],0.0001154527],
[[277.0,262.0,262.0],0.0001092337],
[[282.0,202.0,202.0],7.785358e-05],
[[282.0,222.0,222.0],9.403979e-05],
[[282.0,262.0,262.0],0.0001134201],
[[283.0,282.0,282.0],0.000132083],
[[285.0,282.0,282.0],0.0001326973],
[[287.0,262.0,262.0],0.0001015368],
[[287.0,282.0,282.0],0.000130668],
[[292.0,242.0,242.0],9.118427e-05],
[[292.0,282.0,282.0],0.000123377],
[[297.0,282.0,282.0],0.0001278115],
[[302.0,222.0,222.0],8.584996e-05],
[[302.0,242.0,242.0],9.816447e-05],
[[302.0,282.0,282.0],0.0001215029],
[[303.0,302.0,302.0],0.0001536319],
[[307.0,282.0,282.0],0.0001110781],
[[307.0,302.0,302.0],0.0001355901],
[[312.0,262.0,262.0],0.0001005868],
[[322.0,242.0,242.0],9.779272e-05],
[[322.0,262.0,262.0],9.407546e-05],
[[327.0,302.0,302.0],0.0001117415],
[[332.0,262.0,262.0],9.637854e-05],
[[332.0,282.0,282.0],0.000112789],
[[332.0,322.0,322.0],0.0001458155],
[[342.0,262.0,262.0],0.0001260509],
[[342.0,282.0,282.0],0.0001046959],
[[347.0,322.0,322.0],0.0001295611],
[[352.0,282.0,282.0],0.0001159672],
[[352.0,302.0,302.0],0.0001143527],
[[352.0,342.0,342.0],0.0001607349],
[[362.0,282.0,282.0],0.0001177152],
[[363.0,362.0,362.0],0.0001773587],
[[367.0,342.0,342.0],0.0001479064],
[[367.0,362.0,362.0],0.0001880635],
[[372.0,322.0,322.0],0.0001266391],
[[382.0,302.0,302.0],0.0001361365],
[[383.0,382.0,382.0],0.0001910312],
[[387.0,362.0,362.0],0.0001532559],
[[387.0,382.0,382.0],0.0001850445],
[[392.0,342.0,342.0],0.0001362464],
[[403.0,402.0,402.0],0.0001974546],
[[407.0,402.0,402.0],0.0001935308],
[[412.0,362.0,362.0],0.0001428836],
[[427.0,402.0,402.0],0.000166389],
[[432.0,362.0,362.0],0.0001501963],
[[432.0,382.0,382.0],0.0001610979],
[[442.0,362.0,362.0],0.0001554114],
[[452.0,402.0,402.0],0.0001682463],
[[462.0,382.0,382.0],0.0001705023],
[[482.0,402.0,402.0],0.000176071],
[[503.0,502.0,502.0],0.0002440906],
