txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],0.0],
[[20.0,1.0,1.0],0.0],
[[20.0,15.0,15.0],9.705522e-09],
[[20.0,17.0,17.0],8.020438e-09],
[[20.0,19.0,19.0],3.047107e-08],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],1.080417e-09],
[[30.0,25.0,25.0],2.494239e-09],
[[30.0,27.0,27.0],1.001662e-08],
[[30.0,29.0,29.0],4.468571e-08],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],0.0],
[[40.0,30.0,30.0],1.271184e-08],
[[40.0,35.0,35.0],4.844154e-09],
[[40.0,37.0,37.0],2.982384e-08],
[[40.0,39.0,39.0],4.944433e-08],
[[50.0,1.0,1.0],1.41567e-08],
[[50.0,20.0,20.0],2.517344e-09],
[[50.0,30.0,30.0],0.0],
[[50.0,40.0,40.0],1.24957e-08],
[[50.0,45.0,45.0],1.341475e-07],
[[50.0,47.0,47.0],1.253624e-07],
[[50.0,49.0,49.0],2.228925e-07],
[[60.0,1.0,1.0],1.392564e-09],
[[60.0,20.0,20.0],0.0],
[[60.0,30.0,30.0],8.302094e-09],
[[60.0,40.0,40.0],7.683021e-08],
[[60.0,50.0,50.0],1.734015e-07],
[[60.0,55.0,55.0],3.515018e-07],
[[60.0,57.0,57.0],3.483401e-07],
[[60.0,59.0,59.0],6.985552e-07],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],2.877499e-08],
[[62.0,52.0,52.0],1.250928e-07],
[[63.0,62.0,62.0],4.959885e-07],
[[65.0,62.0,62.0],3.45756e-07],
[[67.0,42.0,42.0],6.047492e-08],
[[67.0,52.0,52.0],1.482408e-07],
[[67.0,62.0,62.0],3.688933e-07],
[[72.0,12.0,12.0],1.510218e-09],
[[72.0,22.0,22.0],2.447068e-08],
[[72.0,52.0,52.0],1.943588e-07],
[[72.0,62.0,62.0],3.002146e-07],
[[73.0,72.0,72.0],9.568753e-07],
[[75.0,72.0,72.0],7.004319e-07],
[[77.0,52.0,52.0],1.587634e-07],
[[77.0,62.0,62.0],2.696427e-07],
[[77.0,72.0,72.0],6.474343e-07],
[[82.0,12.0,12.0],2.688065e-08],
[[82.0,22.0,22.0],5.899658e-08],
[[82.0,32.0,32.0],5.864432e-08],
[[82.0,62.0,62.0],3.645116e-07],
[[82.0,72.0,72.0],5.53671e-07],
[[83.0,82.0,82.0],1.290024e-06],
[[85.0,82.0,82.0],9.273361e-07],
[[87.0,62.0,62.0],4.263171e-07],
[[87.0,72.0,72.0],4.711823e-07],
[[87.0,82.0,82.0],8.251792e-07],
[[92.0,12.0,12.0],5.841175e-08],
[[92.0,22.0,22.0],2.448828e-07],
[[92.0,32.0,32.0],1.762465e-07],
[[92.0,42.0,42.0],1.544659e-07],
[[92.0,72.0,72.0],4.309744e-07],
[[92.0,82.0,82.0],7.662421e-07],
[[93.0,92.0,92.0],1.645606e-06],
[[97.0,72.0,72.0],4.925235e-07],
[[97.0,82.0,82.0],6.549186e-07],
[[97.0,92.0,92.0],1.26282e-06],
[[102.0,22.0,22.0],1.405236e-07],
[[102.0,32.0,32.0],1.798161e-07],
[[102.0,42.0,42.0],3.761887e-07],
[[102.0,52.0,52.0],2.698445e-07],
[[102.0,82.0,82.0],6.671842e-07],
[[102.0,92.0,92.0],9.707974e-07],
[[105.0,102.0,102.0],2.15793e-06],
[[107.0,82.0,82.0],6.165492e-07],
[[107.0,92.0,92.0],9.205864e-07],
[[107.0,102.0,102.0],2.060001e-06],
[[112.0,32.0,32.0],2.805838e-07],
[[112.0,42.0,42.0],2.520914e-07],
[[112.0,52.0,52.0],5.994064e-07],
[[112.0,62.0,62.0],7.502323e-07],
[[112.0,92.0,92.0],1.058861e-06],
[[112.0,102.0,102.0],1.702931e-06],
[[117.0,92.0,92.0],1.004356e-06],
[[117.0,102.0,102.0],1.433738e-06],
[[122.0,42.0,42.0],4.444677e-07],
[[122.0,52.0,52.0],3.646939e-07],
[[122.0,62.0,62.0],4.819814e-07],
[[122.0,72.0,72.0],6.178867e-07],
[[122.0,102.0,102.0],1.313475e-06],
[[123.0,122.0,122.0],3.45365e-06],
[[127.0,102.0,102.0],1.369595e-06],
[[127.0,122.0,122.0],2.574471e-06],
[[132.0,52.0,52.0],4.813759e-07],
[[132.0,62.0,62.0],6.68883e-07],
[[132.0,72.0,72.0],8.031642e-07],
[[132.0,82.0,82.0],8.352991e-07],
[[132.0,122.0,122.0],2.495001e-06],
[[142.0,62.0,62.0],6.062056e-07],
[[142.0,72.0,72.0],7.928794e-07],
[[142.0,82.0,82.0],8.709231e-07],
[[142.0,92.0,92.0],1.132956e-06],
[[142.0,122.0,122.0],1.462573e-06],
[[143.0,142.0,142.0],4.714824e-06],
[[145.0,142.0,142.0],4.928399e-06],
[[147.0,122.0,122.0],2.067049e-06],
[[147.0,142.0,142.0],4.377847e-06],
[[152.0,72.0,72.0],1.003089e-06],
[[152.0,82.0,82.0],1.995955e-06],
[[152.0,92.0,92.0],9.712165e-07],
[[152.0,102.0,102.0],1.68599e-06],
[[152.0,142.0,142.0],3.429798e-06],
[[157.0,142.0,142.0],2.753023e-06],
[[162.0,82.0,82.0],1.13695e-06],
[[162.0,102.0,102.0],1.538794e-06],
[[162.0,142.0,142.0],3.320556e-06],
[[163.0,162.0,162.0],7.321113e-06],
[[165.0,162.0,162.0],6.963268e-06],
[[167.0,142.0,142.0],3.61402e-06],
[[167.0,162.0,162.0],5.495206e-06],
[[172.0,92.0,92.0],1.194205e-06],
[[172.0,122.0,122.0],2.195495e-06],
[[172.0,162.0,162.0],5.587646e-06],
[[177.0,162.0,162.0],4.521194e-06],
[[182.0,102.0,102.0],2.02031e-06],
[[182.0,162.0,162.0],4.204386e-06],
[[183.0,182.0,182.0],9.01628e-06],
[[187.0,162.0,162.0],4.063986e-06],
[[187.0,182.0,182.0],7.312059e-06],
[[192.0,122.0,122.0],2.716817e-06],
[[192.0,142.0,142.0],2.898573e-06],
[[192.0,182.0,182.0],6.241363e-06],
[[197.0,182.0,182.0],5.764143e-06],
[[202.0,122.0,122.0],4.273029e-06],
[[202.0,142.0,142.0],4.535301e-06],
[[202.0,182.0,182.0],5.108628e-06],
[[203.0,202.0,202.0],1.033845e-05],
[[207.0,182.0,182.0],5.011297e-06],
[[207.0,202.0,202.0],9.773999e-06],
[[212.0,142.0,142.0],4.091436e-06],
[[212.0,162.0,162.0],3.698387e-06],
[[212.0,202.0,202.0],9.042953e-06],
[[217.0,202.0,202.0],7.439674e-06],
[[222.0,142.0,142.0],3.28117e-06],
[[222.0,162.0,162.0],3.596989e-06],
[[222.0,202.0,202.0],7.339361e-06],
[[223.0,222.0,222.0],1.268299e-05],
[[227.0,202.0,202.0],6.782591e-06],
[[227.0,222.0,222.0],1.182266e-05],
[[232.0,162.0,162.0],4.265663e-06],
[[232.0,182.0,182.0],5.044391e-06],
[[232.0,222.0,222.0],9.267856e-06],
[[237.0,222.0,222.0],8.758365e-06],
[[242.0,162.0,162.0],3.870963e-06],
[[242.0,182.0,182.0],5.959925e-06],
[[242.0,222.0,222.0],7.968957e-06],
[[243.0,242.0,242.0],1.524372e-05],
[[247.0,222.0,222.0],8.533901e-06],
[[247.0,242.0,242.0],1.52262e-05],
[[252.0,202.0,202.0],5.130267e-06],
[[252.0,242.0,242.0],1.299583e-05],
[[257.0,242.0,242.0],1.172229e-05],
[[262.0,182.0,182.0],5.106717e-06],
[[262.0,202.0,202.0],6.643878e-06],
[[262.0,242.0,242.0],1.001966e-05],
[[263.0,262.0,262.0],1.645694e-05],
[[265.0,262.0,262.0],1.645842e-05],
[[267.0,242.0,242.0],9.8755e-06],
[[267.0,262.0,262.0],1.650658e-05],
[[272.0,222.0,222.0],8.132051e-06],
[[272.0,262.0,262.0],1.317479e-05],
[[277.0,262.0,262.0],1.366145e-05],
[[282.0,202.0,202.0],6.421057e-06],
[[282.0,222.0,222.0],6.533723e-06],
[[282.0,262.0,262.0],1.198984e-05],
[[283.0,282.0,282.0],1.890938e-05],
[[285.0,282.0,282.0],1.921712e-05],
[[287.0,262.0,262.0],1.288368e-05],
[[287.0,282.0,282.0],1.747572e-05],
[[292.0,242.0,242.0],9.514857e-06],
[[292.0,282.0,282.0],1.89521e-05],
[[297.0,282.0,282.0],1.590236e-05],
[[302.0,222.0,222.0],8.357847e-06],
[[302.0,242.0,242.0],9.184186e-06],
[[302.0,282.0,282.0],1.522377e-05],
[[303.0,302.0,302.0],2.03478e-05],
[[307.0,282.0,282.0],1.206238e-05],
[[307.0,302.0,302.0],1.990672e-05],
[[312.0,262.0,262.0],1.152315e-05],
[[322.0,242.0,242.0],9.431923e-06],
[[322.0,262.0,262.0],9.123578e-06],
[[327.0,302.0,302.0],1.846697e-05],
[[332.0,262.0,262.0],1.137426e-05],
[[332.0,282.0,282.0],1.282669e-05],
[[332.0,322.0,322.0],2.721309e-05],
[[342.0,262.0,262.0],1.154204e-05],
[[342.0,282.0,282.0],1.266132e-05],
[[347.0,322.0,322.0],1.96474e-05],
[[352.0,282.0,282.0],1.412835e-05],
[[352.0,302.0,302.0],1.308823e-05],
[[352.0,342.0,342.0],2.14489e-05],
[[362.0,282.0,282.0],1.22116e-05],
[[363.0,362.0,362.0],2.829936e-05],
[[367.0,342.0,342.0],1.903863e-05],
[[367.0,362.0,362.0],3.274262e-05],
[[372.0,322.0,322.0],1.578798e-05],
[[382.0,302.0,302.0],1.394063e-05],
[[383.0,382.0,382.0],2.946165e-05],
[[387.0,362.0,362.0],2.222665e-05],
[[387.0,382.0,382.0],2.850573e-05],
[[392.0,342.0,342.0],1.695073e-05],
[[403.0,402.0,402.0],3.394278e-05],
[[407.0,402.0,402.0],3.22651e-05],
[[412.0,362.0,362.0],2.207589e-05],
[[427.0,402.0,402.0],3.021823e-05],
[[432.0,362.0,362.0],1.822064e-05],
[[432.0,382.0,382.0],2.179833e-05],
[[442.0,362.0,362.0],1.854884e-05],
[[452.0,402.0,402.0],2.098753e-05],
[[462.0,382.0,382.0],2.015305e-05],
[[482.0,402.0,402.0],2.248353e-05],
