txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],0.0],
[[20.0,1.0,1.0],0.0],
[[20.0,15.0,15.0],0.0],
[[20.0,17.0,17.0],5.144419e-09],
[[20.0,19.0,19.0],1.135126e-08],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],1.504201e-09],
[[30.0,25.0,25.0],5.003715e-09],
[[30.0,27.0,27.0],2.570315e-07],
[[30.0,29.0,29.0],2.227317e-08],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],0.0],
[[40.0,30.0,30.0],1.527822e-09],
[[40.0,35.0,35.0],3.497879e-09],
[[40.0,37.0,37.0],2.570917e-09],
[[40.0,39.0,39.0],4.018785e-08],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],0.0],
[[50.0,30.0,30.0],0.0],
[[50.0,40.0,40.0],7.188832e-09],
[[50.0,45.0,45.0],2.891263e-08],
[[50.0,47.0,47.0],5.588502e-08],
[[50.0,49.0,49.0],2.102966e-07],
[[60.0,1.0,1.0],1.349765e-08],
[[60.0,20.0,20.0],0.0],
[[60.0,30.0,30.0],3.952917e-09],
[[60.0,40.0,40.0],2.926275e-08],
[[60.0,50.0,50.0],2.493354e-07],
[[60.0,55.0,55.0],1.126122e-07],
[[60.0,57.0,57.0],1.436194e-07],
[[60.0,59.0,59.0],1.179706e-06],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],2.721894e-08],
[[62.0,52.0,52.0],4.939284e-08],
[[63.0,62.0,62.0],2.424665e-07],
[[65.0,62.0,62.0],2.033931e-07],
[[67.0,42.0,42.0],3.269314e-08],
[[67.0,52.0,52.0],5.11844e-08],
[[67.0,62.0,62.0],1.50351e-07],
[[72.0,12.0,12.0],1.336127e-09],
[[72.0,22.0,22.0],5.063906e-09],
[[72.0,52.0,52.0],4.293386e-08],
[[72.0,62.0,62.0],3.051188e-07],
[[73.0,72.0,72.0],4.670521e-07],
[[75.0,72.0,72.0],4.610752e-07],
[[77.0,52.0,52.0],6.629717e-08],
[[77.0,62.0,62.0],1.579997e-07],
[[77.0,72.0,72.0],3.058699e-07],
[[82.0,12.0,12.0],4.333928e-08],
[[82.0,22.0,22.0],1.983876e-08],
[[82.0,32.0,32.0],4.505166e-08],
[[82.0,62.0,62.0],1.772833e-07],
[[82.0,72.0,72.0],2.362862e-07],
[[83.0,82.0,82.0],8.720134e-07],
[[85.0,82.0,82.0],6.051479e-07],
[[87.0,62.0,62.0],1.605321e-07],
[[87.0,72.0,72.0],1.750848e-07],
[[87.0,82.0,82.0],4.496363e-07],
[[92.0,12.0,12.0],1.814277e-08],
[[92.0,22.0,22.0],2.666344e-08],
[[92.0,32.0,32.0],2.880712e-08],
[[92.0,42.0,42.0],9.915048e-08],
[[92.0,72.0,72.0],2.231425e-07],
[[92.0,82.0,82.0],3.688559e-07],
[[93.0,92.0,92.0],1.082441e-06],
[[97.0,72.0,72.0],2.502573e-07],
[[97.0,82.0,82.0],4.275609e-07],
[[97.0,92.0,92.0],6.302593e-07],
[[102.0,22.0,22.0],8.324523e-08],
[[102.0,32.0,32.0],9.741317e-08],
[[102.0,42.0,42.0],1.10134e-07],
[[102.0,52.0,52.0],3.653131e-07],
[[102.0,82.0,82.0],3.532981e-07],
[[102.0,92.0,92.0],5.143523e-07],
[[105.0,102.0,102.0],1.038043e-06],
[[107.0,82.0,82.0],3.060037e-07],
[[107.0,92.0,92.0],5.31611e-07],
[[107.0,102.0,102.0],9.564197e-07],
[[112.0,32.0,32.0],9.822462e-08],
[[112.0,42.0,42.0],1.225232e-07],
[[112.0,52.0,52.0],4.844572e-07],
[[112.0,62.0,62.0],2.432496e-07],
[[112.0,92.0,92.0],4.254649e-07],
[[112.0,102.0,102.0],6.797347e-07],
[[117.0,92.0,92.0],4.206615e-07],
[[117.0,102.0,102.0],5.752922e-07],
[[122.0,42.0,42.0],9.800657e-08],
[[122.0,52.0,52.0],1.513657e-07],
[[122.0,62.0,62.0],3.951925e-07],
[[122.0,72.0,72.0],2.875964e-07],
[[122.0,102.0,102.0],5.979734e-07],
[[123.0,122.0,122.0],2.295223e-06],
[[127.0,102.0,102.0],7.09673e-07],
[[127.0,122.0,122.0],1.618289e-06],
[[132.0,52.0,52.0],4.425736e-07],
[[132.0,62.0,62.0],6.252405e-07],
[[132.0,72.0,72.0],2.405686e-07],
[[132.0,82.0,82.0],1.575006e-06],
[[132.0,122.0,122.0],1.450603e-06],
[[142.0,62.0,62.0],3.635424e-07],
[[142.0,72.0,72.0],5.129398e-07],
[[142.0,82.0,82.0],2.219966e-06],
[[142.0,92.0,92.0],4.958104e-07],
[[142.0,122.0,122.0],1.147575e-06],
[[143.0,142.0,142.0],3.367638e-06],
[[145.0,142.0,142.0],2.7996e-06],
[[147.0,122.0,122.0],1.174206e-06],
[[147.0,142.0,142.0],2.492087e-06],
[[152.0,72.0,72.0],5.416607e-07],
[[152.0,82.0,82.0],6.558712e-07],
[[152.0,92.0,92.0],6.142276e-07],
[[152.0,102.0,102.0],7.953448e-07],
[[152.0,142.0,142.0],3.457704e-06],
[[157.0,142.0,142.0],1.784035e-06],
[[162.0,82.0,82.0],1.098293e-06],
[[162.0,102.0,102.0],7.967337e-07],
[[162.0,142.0,142.0],1.818203e-06],
[[163.0,162.0,162.0],3.897768e-06],
[[165.0,162.0,162.0],4.660176e-06],
[[167.0,142.0,142.0],1.670771e-06],
[[167.0,162.0,162.0],3.597766e-06],
[[172.0,92.0,92.0],7.499643e-07],
[[172.0,122.0,122.0],1.231896e-06],
[[172.0,162.0,162.0],3.143604e-06],
[[177.0,162.0,162.0],2.285537e-06],
[[182.0,102.0,102.0],2.670284e-06],
[[182.0,162.0,162.0],3.061781e-06],
[[183.0,182.0,182.0],6.020035e-06],
[[187.0,162.0,162.0],2.264328e-06],
[[187.0,182.0,182.0],4.102652e-06],
[[192.0,122.0,122.0],1.21162e-06],
[[192.0,142.0,142.0],1.659459e-06],
[[192.0,182.0,182.0],4.822954e-06],
[[197.0,182.0,182.0],3.611268e-06],
[[202.0,122.0,122.0],1.308142e-06],
[[202.0,142.0,142.0],1.732061e-06],
[[202.0,182.0,182.0],3.049709e-06],
[[203.0,202.0,202.0],7.438294e-06],
[[207.0,182.0,182.0],3.101987e-06],
[[207.0,202.0,202.0],5.784239e-06],
[[212.0,142.0,142.0],1.907523e-06],
[[212.0,162.0,162.0],2.43474e-06],
[[212.0,202.0,202.0],5.62557e-06],
[[217.0,202.0,202.0],4.893485e-06],
[[222.0,142.0,142.0],2.08376e-06],
[[222.0,162.0,162.0],2.185514e-06],
[[222.0,202.0,202.0],3.998704e-06],
[[223.0,222.0,222.0],1.026193e-05],
[[227.0,202.0,202.0],3.938028e-06],
[[227.0,222.0,222.0],8.25673e-06],
[[232.0,162.0,162.0],2.324135e-06],
[[232.0,182.0,182.0],3.045664e-06],
[[232.0,222.0,222.0],6.62895e-06],
[[237.0,222.0,222.0],5.522955e-06],
[[242.0,162.0,162.0],2.482295e-06],
[[242.0,182.0,182.0],4.413299e-06],
[[242.0,222.0,222.0],6.710224e-06],
[[243.0,242.0,242.0],1.08921e-05],
[[247.0,222.0,222.0],5.956657e-06],
[[247.0,242.0,242.0],9.869047e-06],
[[252.0,202.0,202.0],4.21752e-06],
[[252.0,242.0,242.0],8.15196e-06],
[[257.0,242.0,242.0],7.012015e-06],
[[262.0,182.0,182.0],3.340512e-06],
[[262.0,202.0,202.0],4.18127e-06],
[[262.0,242.0,242.0],6.758413e-06],
[[263.0,262.0,262.0],1.315242e-05],
[[265.0,262.0,262.0],1.336238e-05],
[[267.0,242.0,242.0],5.723936e-06],
[[267.0,262.0,262.0],1.140527e-05],
[[272.0,222.0,222.0],5.098089e-06],
[[272.0,262.0,262.0],1.055811e-05],
[[277.0,262.0,262.0],8.771405e-06],
[[282.0,202.0,202.0],4.282529e-06],
[[282.0,222.0,222.0],4.463296e-06],
[[282.0,262.0,262.0],8.477667e-06],
[[283.0,282.0,282.0],1.540675e-05],
[[285.0,282.0,282.0],1.585567e-05],
[[287.0,262.0,262.0],7.292617e-06],
[[287.0,282.0,282.0],1.725547e-05],
[[292.0,242.0,242.0],6.094533e-06],
[[292.0,282.0,282.0],1.173796e-05],
[[297.0,282.0,282.0],1.131128e-05],
[[302.0,222.0,222.0],6.145719e-06],
[[302.0,242.0,242.0],5.88221e-06],
[[302.0,282.0,282.0],9.690275e-06],
[[303.0,302.0,302.0],1.814289e-05],
[[307.0,282.0,282.0],8.791984e-06],
[[307.0,302.0,302.0],1.714079e-05],
[[312.0,262.0,262.0],7.153864e-06],
[[322.0,242.0,242.0],5.603918e-06],
[[322.0,262.0,262.0],7.670505e-06],
[[327.0,302.0,302.0],1.106554e-05],
[[332.0,262.0,262.0],6.886178e-06],
[[332.0,282.0,282.0],8.872408e-06],
[[332.0,322.0,322.0],1.939439e-05],
[[342.0,262.0,262.0],7.287857e-06],
[[342.0,282.0,282.0],8.968862e-06],
[[347.0,322.0,322.0],1.226873e-05],
[[352.0,282.0,282.0],8.39444e-06],
[[352.0,302.0,302.0],1.124574e-05],
[[352.0,342.0,342.0],1.74622e-05],
[[362.0,282.0,282.0],8.614779e-06],
[[363.0,362.0,362.0],2.520119e-05],
[[367.0,342.0,342.0],1.422986e-05],
[[367.0,362.0,362.0],2.350143e-05],
[[372.0,322.0,322.0],1.252771e-05],
[[382.0,302.0,302.0],9.815328e-06],
[[383.0,382.0,382.0],2.609591e-05],
[[387.0,362.0,362.0],1.502818e-05],
[[387.0,382.0,382.0],2.801853e-05],
[[392.0,342.0,342.0],1.171068e-05],
[[403.0,402.0,402.0],2.646484e-05],
[[407.0,402.0,402.0],2.65719e-05],
[[412.0,362.0,362.0],1.333447e-05],
[[427.0,402.0,402.0],2.011288e-05],
[[432.0,362.0,362.0],1.283373e-05],
[[432.0,382.0,382.0],1.551747e-05],
[[442.0,362.0,362.0],1.531598e-05],
[[452.0,402.0,402.0],1.864295e-05],
[[462.0,382.0,382.0],1.627517e-05],
[[482.0,402.0,402.0],1.604928e-05],
