txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],1.219182e-08],
[[20.0,1.0,1.0],1.371623e-09],
[[20.0,15.0,15.0],9.621548e-09],
[[20.0,17.0,17.0],1.032808e-08],
[[20.0,19.0,19.0],1.465192e-06],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],1.343475e-08],
[[30.0,25.0,25.0],2.273608e-08],
[[30.0,27.0,27.0],3.605402e-08],
[[30.0,29.0,29.0],1.104783e-07],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],4.242349e-09],
[[40.0,30.0,30.0],1.184799e-08],
[[40.0,35.0,35.0],1.039071e-08],
[[40.0,37.0,37.0],4.244447e-08],
[[40.0,39.0,39.0],1.542924e-07],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],0.0],
[[50.0,30.0,30.0],3.624273e-09],
[[50.0,40.0,40.0],1.236228e-07],
[[50.0,45.0,45.0],1.917006e-07],
[[50.0,47.0,47.0],4.064482e-07],
[[50.0,49.0,49.0],6.277719e-07],
[[60.0,1.0,1.0],0.0],
[[60.0,20.0,20.0],1.033928e-08],
[[60.0,30.0,30.0],4.440079e-08],
[[60.0,40.0,40.0],8.045741e-08],
[[60.0,50.0,50.0],3.313381e-07],
[[60.0,55.0,55.0],7.901254e-07],
[[60.0,57.0,57.0],1.098177e-06],
[[60.0,59.0,59.0],9.936855e-07],
[[62.0,12.0,12.0],1.72367e-09],
[[62.0,42.0,42.0],1.213376e-07],
[[62.0,52.0,52.0],2.87225e-07],
[[63.0,62.0,62.0],1.129047e-06],
[[65.0,62.0,62.0],7.454734e-07],
[[67.0,42.0,42.0],1.912675e-07],
[[67.0,52.0,52.0],3.17853e-07],
[[67.0,62.0,62.0],7.250668e-07],
[[72.0,12.0,12.0],0.0],
[[72.0,22.0,22.0],6.904381e-08],
[[72.0,52.0,52.0],2.926087e-07],
[[72.0,62.0,62.0],5.044322e-07],
[[73.0,72.0,72.0],1.690778e-06],
[[75.0,72.0,72.0],1.39013e-06],
[[77.0,52.0,52.0],3.386977e-07],
[[77.0,62.0,62.0],5.513619e-07],
[[77.0,72.0,72.0],1.156337e-06],
[[82.0,12.0,12.0],2.911436e-08],
[[82.0,22.0,22.0],9.205399e-08],
[[82.0,32.0,32.0],1.680534e-07],
[[82.0,62.0,62.0],6.57626e-07],
[[82.0,72.0,72.0],8.083598e-07],
[[83.0,82.0,82.0],2.147178e-06],
[[85.0,82.0,82.0],1.913605e-06],
[[87.0,62.0,62.0],6.700685e-07],
[[87.0,72.0,72.0],9.433397e-07],
[[87.0,82.0,82.0],1.460555e-06],
[[92.0,12.0,12.0],3.136407e-07],
[[92.0,22.0,22.0],1.419446e-07],
[[92.0,32.0,32.0],2.903075e-07],
[[92.0,42.0,42.0],3.882042e-07],
[[92.0,72.0,72.0],8.678627e-07],
[[92.0,82.0,82.0],1.418355e-06],
[[93.0,92.0,92.0],2.911277e-06],
[[97.0,72.0,72.0],1.031977e-06],
[[97.0,82.0,82.0],1.293776e-06],
[[97.0,92.0,92.0],2.677475e-06],
[[102.0,22.0,22.0],1.930915e-07],
[[102.0,32.0,32.0],3.564794e-07],
[[102.0,42.0,42.0],8.983669e-07],
[[102.0,52.0,52.0],8.118541e-07],
[[102.0,82.0,82.0],1.837205e-06],
[[102.0,92.0,92.0],1.943017e-06],
[[105.0,102.0,102.0],3.918341e-06],
[[107.0,82.0,82.0],1.40297e-06],
[[107.0,92.0,92.0],1.657354e-06],
[[107.0,102.0,102.0],3.086889e-06],
[[112.0,32.0,32.0],5.409286e-07],
[[112.0,42.0,42.0],3.969569e-06],
[[112.0,52.0,52.0],8.076245e-07],
[[112.0,62.0,62.0],8.683684e-07],
[[112.0,92.0,92.0],1.748827e-06],
[[112.0,102.0,102.0],2.095581e-06],
[[117.0,92.0,92.0],1.992855e-06],
[[117.0,102.0,102.0],2.534225e-06],
[[122.0,42.0,42.0],3.016e-06],
[[122.0,52.0,52.0],1.400588e-06],
[[122.0,62.0,62.0],1.055565e-06],
[[122.0,72.0,72.0],1.084599e-06],
[[122.0,102.0,102.0],2.162008e-06],
[[123.0,122.0,122.0],6.593538e-06],
[[127.0,102.0,102.0],2.476471e-06],
[[127.0,122.0,122.0],4.877559e-06],
[[132.0,52.0,52.0],9.889567e-07],
[[132.0,62.0,62.0],1.189052e-06],
[[132.0,72.0,72.0],1.227259e-06],
[[132.0,82.0,82.0],1.790054e-06],
[[132.0,122.0,122.0],3.786662e-06],
[[142.0,62.0,62.0],1.483626e-06],
[[142.0,72.0,72.0],1.861888e-06],
[[142.0,82.0,82.0],2.081192e-06],
[[142.0,92.0,92.0],2.228642e-06],
[[142.0,122.0,122.0],3.420572e-06],
[[143.0,142.0,142.0],8.813613e-06],
[[145.0,142.0,142.0],1.104165e-05],
[[147.0,122.0,122.0],4.166088e-06],
[[147.0,142.0,142.0],6.710587e-06],
[[152.0,72.0,72.0],1.591617e-06],
[[152.0,82.0,82.0],2.985199e-06],
[[152.0,92.0,92.0],2.329456e-06],
[[152.0,102.0,102.0],2.249326e-06],
[[152.0,142.0,142.0],6.264084e-06],
[[157.0,142.0,142.0],5.55787e-06],
[[162.0,82.0,82.0],1.967442e-06],
[[162.0,102.0,102.0],2.899321e-06],
[[162.0,142.0,142.0],5.000352e-06],
[[163.0,162.0,162.0],1.218245e-05],
[[165.0,162.0,162.0],1.164818e-05],
[[167.0,142.0,142.0],5.210649e-06],
[[167.0,162.0,162.0],9.358562e-06],
[[172.0,92.0,92.0],3.057231e-06],
[[172.0,122.0,122.0],3.297274e-06],
[[172.0,162.0,162.0],9.317062e-06],
[[177.0,162.0,162.0],9.406084e-06],
[[182.0,102.0,102.0],4.67668e-06],
[[182.0,162.0,162.0],7.036284e-06],
[[183.0,182.0,182.0],1.493518e-05],
[[187.0,162.0,162.0],7.023149e-06],
[[187.0,182.0,182.0],1.320266e-05],
[[192.0,122.0,122.0],4.470476e-06],
[[192.0,142.0,142.0],5.124169e-06],
[[192.0,182.0,182.0],1.037764e-05],
[[197.0,182.0,182.0],9.970495e-06],
[[202.0,122.0,122.0],4.236139e-06],
[[202.0,142.0,142.0],4.845077e-06],
[[202.0,182.0,182.0],9.091521e-06],
[[203.0,202.0,202.0],1.665031e-05],
[[207.0,182.0,182.0],9.053512e-06],
[[207.0,202.0,202.0],1.626511e-05],
[[212.0,142.0,142.0],5.348034e-06],
[[212.0,162.0,162.0],6.430627e-06],
[[212.0,202.0,202.0],1.330903e-05],
[[217.0,202.0,202.0],1.155979e-05],
[[222.0,142.0,142.0],5.491353e-06],
[[222.0,162.0,162.0],7.274379e-06],
[[222.0,202.0,202.0],1.072563e-05],
[[223.0,222.0,222.0],1.89698e-05],
[[227.0,202.0,202.0],1.290233e-05],
[[227.0,222.0,222.0],1.74664e-05],
[[232.0,162.0,162.0],7.881002e-06],
[[232.0,182.0,182.0],8.420119e-06],
[[232.0,222.0,222.0],1.638676e-05],
[[237.0,222.0,222.0],1.585431e-05],
[[242.0,162.0,162.0],8.355477e-06],
[[242.0,182.0,182.0],9.942738e-06],
[[242.0,222.0,222.0],1.576365e-05],
[[243.0,242.0,242.0],2.523452e-05],
[[247.0,222.0,222.0],1.367658e-05],
[[247.0,242.0,242.0],2.173175e-05],
[[252.0,202.0,202.0],1.027703e-05],
[[252.0,242.0,242.0],2.087916e-05],
[[257.0,242.0,242.0],1.946005e-05],
[[262.0,182.0,182.0],9.856681e-06],
[[262.0,202.0,202.0],1.126607e-05],
[[262.0,242.0,242.0],1.630374e-05],
[[263.0,262.0,262.0],3.009993e-05],
[[265.0,262.0,262.0],2.74177e-05],
[[267.0,242.0,242.0],1.590214e-05],
[[267.0,262.0,262.0],2.440275e-05],
[[272.0,222.0,222.0],1.241252e-05],
[[272.0,262.0,262.0],2.214401e-05],
[[277.0,262.0,262.0],2.171185e-05],
[[282.0,202.0,202.0],1.196239e-05],
[[282.0,222.0,222.0],1.303583e-05],
[[282.0,262.0,262.0],1.91435e-05],
[[283.0,282.0,282.0],3.176789e-05],
[[285.0,282.0,282.0],2.838235e-05],
[[287.0,262.0,262.0],1.815663e-05],
[[287.0,282.0,282.0],2.822052e-05],
[[292.0,242.0,242.0],1.726222e-05],
[[292.0,282.0,282.0],2.66775e-05],
[[297.0,282.0,282.0],2.676153e-05],
[[302.0,222.0,222.0],1.424622e-05],
[[302.0,242.0,242.0],1.534558e-05],
[[302.0,282.0,282.0],2.229151e-05],
[[303.0,302.0,302.0],3.569022e-05],
[[307.0,282.0,282.0],2.656262e-05],
[[307.0,302.0,302.0],3.078026e-05],
[[312.0,262.0,262.0],1.686073e-05],
[[322.0,242.0,242.0],1.558497e-05],
[[322.0,262.0,262.0],1.78726e-05],
[[327.0,302.0,302.0],2.52103e-05],
[[332.0,262.0,262.0],1.734459e-05],
[[332.0,282.0,282.0],2.186489e-05],
[[332.0,322.0,322.0],3.302065e-05],
[[342.0,262.0,262.0],1.753407e-05],
[[342.0,282.0,282.0],2.102848e-05],
[[347.0,322.0,322.0],2.765009e-05],
[[352.0,282.0,282.0],1.920918e-05],
[[352.0,302.0,302.0],2.3919e-05],
[[352.0,342.0,342.0],3.412083e-05],
[[362.0,282.0,282.0],2.038177e-05],
[[363.0,362.0,362.0],4.203868e-05],
[[367.0,342.0,342.0],2.850827e-05],
[[367.0,362.0,362.0],4.169046e-05],
[[372.0,322.0,322.0],2.340582e-05],
[[382.0,302.0,302.0],2.136586e-05],
[[383.0,382.0,382.0],4.557486e-05],
[[387.0,362.0,362.0],3.184267e-05],
[[387.0,382.0,382.0],4.402627e-05],
[[392.0,342.0,342.0],2.880564e-05],
[[403.0,402.0,402.0],4.59507e-05],
[[407.0,402.0,402.0],4.540792e-05],
[[412.0,362.0,362.0],2.939498e-05],
[[427.0,402.0,402.0],3.919374e-05],
[[432.0,362.0,362.0],3.097795e-05],
[[432.0,382.0,382.0],3.345028e-05],
[[442.0,362.0,362.0],3.326189e-05],
[[452.0,402.0,402.0],3.486843e-05],
[[462.0,382.0,382.0],3.383273e-05],
