txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],0.0],
[[20.0,1.0,1.0],1.242436e-09],
[[20.0,15.0,15.0],5.324604e-10],
[[20.0,17.0,17.0],0.0],
[[20.0,19.0,19.0],8.438089e-09],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],0.0],
[[30.0,25.0,25.0],7.396327e-10],
[[30.0,27.0,27.0],6.385213e-10],
[[30.0,29.0,29.0],3.303321e-09],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],0.0],
[[40.0,30.0,30.0],9.330853e-10],
[[40.0,35.0,35.0],1.186964e-09],
[[40.0,37.0,37.0],3.55352e-09],
[[40.0,39.0,39.0],9.468303e-09],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],0.0],
[[50.0,30.0,30.0],4.185245e-09],
[[50.0,40.0,40.0],7.313143e-10],
[[50.0,45.0,45.0],1.090236e-08],
[[50.0,47.0,47.0],4.644561e-08],
[[50.0,49.0,49.0],7.832255e-07],
[[60.0,1.0,1.0],0.0],
[[60.0,20.0,20.0],0.0],
[[60.0,30.0,30.0],5.251622e-09],
[[60.0,40.0,40.0],3.799471e-08],
[[60.0,50.0,50.0],3.716734e-08],
[[60.0,55.0,55.0],1.699615e-07],
[[60.0,57.0,57.0],1.589198e-07],
[[60.0,59.0,59.0],1.577087e-07],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],2.449012e-08],
[[62.0,52.0,52.0],3.049579e-08],
[[63.0,62.0,62.0],1.684683e-07],
[[65.0,62.0,62.0],9.408117e-08],
[[67.0,42.0,42.0],2.386978e-08],
[[67.0,52.0,52.0],3.465958e-08],
[[67.0,62.0,62.0],7.456339e-08],
[[72.0,12.0,12.0],3.897565e-10],
[[72.0,22.0,22.0],4.845423e-09],
[[72.0,52.0,52.0],2.326897e-08],
[[72.0,62.0,62.0],7.966346e-08],
[[73.0,72.0,72.0],2.456317e-07],
[[75.0,72.0,72.0],2.19731e-07],
[[77.0,52.0,52.0],2.610994e-08],
[[77.0,62.0,62.0],6.357717e-08],
[[77.0,72.0,72.0],1.89275e-07],
[[82.0,12.0,12.0],2.847721e-09],
[[82.0,22.0,22.0],3.298555e-09],
[[82.0,32.0,32.0],1.874276e-08],
[[82.0,62.0,62.0],7.626466e-08],
[[82.0,72.0,72.0],1.071204e-07],
[[83.0,82.0,82.0],4.374674e-07],
[[85.0,82.0,82.0],2.893412e-07],
[[87.0,62.0,62.0],6.485006e-08],
[[87.0,72.0,72.0],1.040771e-07],
[[87.0,82.0,82.0],1.918237e-07],
[[92.0,12.0,12.0],1.905423e-08],
[[92.0,22.0,22.0],2.146471e-08],
[[92.0,32.0,32.0],2.986352e-08],
[[92.0,42.0,42.0],2.067069e-08],
[[92.0,72.0,72.0],1.17034e-07],
[[92.0,82.0,82.0],1.909372e-07],
[[93.0,92.0,92.0],7.98725e-07],
[[97.0,72.0,72.0],9.961688e-08],
[[97.0,82.0,82.0],1.494101e-07],
[[97.0,92.0,92.0],3.634022e-07],
[[102.0,22.0,22.0],1.440709e-08],
[[102.0,32.0,32.0],3.212465e-08],
[[102.0,42.0,42.0],4.810042e-08],
[[102.0,52.0,52.0],7.320291e-08],
[[102.0,82.0,82.0],1.778669e-07],
[[102.0,92.0,92.0],3.272052e-07],
[[105.0,102.0,102.0],5.678083e-07],
[[107.0,82.0,82.0],1.829416e-07],
[[107.0,92.0,92.0],3.13359e-07],
[[107.0,102.0,102.0],6.018758e-07],
[[112.0,32.0,32.0],5.217237e-08],
[[112.0,42.0,42.0],1.048316e-07],
[[112.0,52.0,52.0],8.910822e-08],
[[112.0,62.0,62.0],9.5721e-08],
[[112.0,92.0,92.0],3.473687e-07],
[[112.0,102.0,102.0],3.559107e-07],
[[117.0,92.0,92.0],3.992577e-07],
[[117.0,102.0,102.0],3.495879e-07],
[[122.0,42.0,42.0],4.047798e-07],
[[122.0,52.0,52.0],8.962146e-08],
[[122.0,62.0,62.0],1.105538e-07],
[[122.0,72.0,72.0],1.300026e-07],
[[122.0,102.0,102.0],3.663469e-07],
[[123.0,122.0,122.0],1.33092e-06],
[[127.0,102.0,102.0],3.536486e-07],
[[127.0,122.0,122.0],8.308696e-07],
[[132.0,52.0,52.0],1.361473e-07],
[[132.0,62.0,62.0],1.163864e-07],
[[132.0,72.0,72.0],2.023977e-07],
[[132.0,82.0,82.0],1.895046e-07],
[[132.0,122.0,122.0],7.714033e-07],
[[142.0,62.0,62.0],2.021641e-07],
[[142.0,72.0,72.0],2.005321e-07],
[[142.0,82.0,82.0],2.829729e-07],
[[142.0,92.0,92.0],3.782541e-07],
[[142.0,122.0,122.0],5.332416e-07],
[[143.0,142.0,142.0],2.127792e-06],
[[145.0,142.0,142.0],1.81953e-06],
[[147.0,122.0,122.0],6.067669e-07],
[[147.0,142.0,142.0],1.532506e-06],
[[152.0,72.0,72.0],2.504843e-07],
[[152.0,82.0,82.0],2.351657e-07],
[[152.0,92.0,92.0],3.770096e-07],
[[152.0,102.0,102.0],4.154819e-07],
[[152.0,142.0,142.0],1.146289e-06],
[[157.0,142.0,142.0],1.050938e-06],
[[162.0,82.0,82.0],2.991023e-07],
[[162.0,102.0,102.0],3.719065e-07],
[[162.0,142.0,142.0],1.065492e-06],
[[163.0,162.0,162.0],3.241121e-06],
[[165.0,162.0,162.0],2.658812e-06],
[[167.0,142.0,142.0],1.052584e-06],
[[167.0,162.0,162.0],2.248575e-06],
[[172.0,92.0,92.0],4.281067e-07],
[[172.0,122.0,122.0],6.128812e-07],
[[172.0,162.0,162.0],1.68161e-06],
[[177.0,162.0,162.0],1.776229e-06],
[[182.0,102.0,102.0],4.572452e-07],
[[182.0,162.0,162.0],1.272963e-06],
[[183.0,182.0,182.0],4.940155e-06],
[[187.0,162.0,162.0],1.354491e-06],
[[187.0,182.0,182.0],3.083342e-06],
[[192.0,122.0,122.0],7.783129e-07],
[[192.0,142.0,142.0],8.023934e-07],
[[192.0,182.0,182.0],2.786259e-06],
[[197.0,182.0,182.0],1.973014e-06],
[[202.0,122.0,122.0],7.29055e-07],
[[202.0,142.0,142.0],1.177725e-06],
[[202.0,182.0,182.0],1.985799e-06],
[[203.0,202.0,202.0],5.054545e-06],
[[207.0,182.0,182.0],2.05147e-06],
[[207.0,202.0,202.0],4.184878e-06],
[[212.0,142.0,142.0],1.29535e-06],
[[212.0,162.0,162.0],1.504991e-06],
[[212.0,202.0,202.0],3.02016e-06],
[[217.0,202.0,202.0],2.673081e-06],
[[222.0,142.0,142.0],1.266478e-06],
[[222.0,162.0,162.0],1.385589e-06],
[[222.0,202.0,202.0],2.586731e-06],
[[223.0,222.0,222.0],6.861196e-06],
[[227.0,202.0,202.0],2.564835e-06],
[[227.0,222.0,222.0],5.644941e-06],
[[232.0,162.0,162.0],1.274249e-06],
[[232.0,182.0,182.0],2.06501e-06],
[[232.0,222.0,222.0],4.720205e-06],
[[237.0,222.0,222.0],4.051094e-06],
[[242.0,162.0,162.0],1.528086e-06],
[[242.0,182.0,182.0],2.133423e-06],
[[242.0,222.0,222.0],3.632285e-06],
[[243.0,242.0,242.0],8.182369e-06],
[[247.0,222.0,222.0],3.514511e-06],
[[247.0,242.0,242.0],6.698643e-06],
[[252.0,202.0,202.0],2.236643e-06],
[[252.0,242.0,242.0],5.655979e-06],
[[257.0,242.0,242.0],4.545059e-06],
[[262.0,182.0,182.0],2.009375e-06],
[[262.0,202.0,202.0],2.62064e-06],
[[262.0,242.0,242.0],4.070165e-06],
[[263.0,262.0,262.0],1.069516e-05],
[[265.0,262.0,262.0],8.878117e-06],
[[267.0,242.0,242.0],4.468146e-06],
[[267.0,262.0,262.0],8.487186e-06],
[[272.0,222.0,222.0],3.095208e-06],
[[272.0,262.0,262.0],7.283816e-06],
[[277.0,262.0,262.0],6.006138e-06],
[[282.0,202.0,202.0],2.460114e-06],
[[282.0,222.0,222.0],2.998617e-06],
[[282.0,262.0,262.0],6.371748e-06],
[[283.0,282.0,282.0],1.215362e-05],
[[285.0,282.0,282.0],1.126013e-05],
[[287.0,262.0,262.0],5.268939e-06],
[[287.0,282.0,282.0],1.016702e-05],
[[292.0,242.0,242.0],4.010783e-06],
[[292.0,282.0,282.0],7.949216e-06],
[[297.0,282.0,282.0],8.419484e-06],
[[302.0,222.0,222.0],3.117127e-06],
[[302.0,242.0,242.0],3.658152e-06],
[[302.0,282.0,282.0],6.374466e-06],
[[303.0,302.0,302.0],1.436145e-05],
[[307.0,282.0,282.0],5.902432e-06],
[[307.0,302.0,302.0],1.187893e-05],
[[312.0,262.0,262.0],4.606766e-06],
[[322.0,242.0,242.0],3.802819e-06],
[[322.0,262.0,262.0],5.172084e-06],
[[327.0,302.0,302.0],7.221411e-06],
[[332.0,262.0,262.0],4.847456e-06],
[[332.0,282.0,282.0],5.76032e-06],
[[332.0,322.0,322.0],1.102829e-05],
[[342.0,262.0,262.0],4.863676e-06],
[[342.0,282.0,282.0],5.468759e-06],
[[347.0,322.0,322.0],8.795793e-06],
[[352.0,282.0,282.0],5.500304e-06],
[[352.0,302.0,302.0],6.111956e-06],
[[352.0,342.0,342.0],1.312013e-05],
[[362.0,282.0,282.0],5.25008e-06],
[[363.0,362.0,362.0],1.920653e-05],
[[367.0,342.0,342.0],9.710028e-06],
[[367.0,362.0,362.0],1.904874e-05],
[[372.0,322.0,322.0],8.550446e-06],
[[382.0,302.0,302.0],6.486809e-06],
[[383.0,382.0,382.0],2.204758e-05],
[[387.0,362.0,362.0],1.432954e-05],
[[387.0,382.0,382.0],1.983382e-05],
[[392.0,342.0,342.0],8.886004e-06],
[[403.0,402.0,402.0],2.366108e-05],
[[407.0,402.0,402.0],2.332479e-05],
[[412.0,362.0,362.0],9.22409e-06],
[[427.0,402.0,402.0],1.430535e-05],
[[432.0,362.0,362.0],8.51323e-06],
[[432.0,382.0,382.0],1.103843e-05],
[[442.0,362.0,362.0],9.560482e-06],
[[452.0,402.0,402.0],1.184542e-05],
[[462.0,382.0,382.0],1.008999e-05],
[[482.0,402.0,402.0],1.451869e-05],
