txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],1.683218e-09],
[[20.0,1.0,1.0],0.0],
[[20.0,15.0,15.0],1.642331e-09],
[[20.0,17.0,17.0],0.0],
[[20.0,19.0,19.0],2.042737e-08],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],0.0],
[[30.0,25.0,25.0],2.138514e-09],
[[30.0,27.0,27.0],3.724865e-09],
[[30.0,29.0,29.0],4.057783e-09],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],7.789844e-10],
[[40.0,30.0,30.0],6.743837e-10],
[[40.0,35.0,35.0],2.647763e-09],
[[40.0,37.0,37.0],3.66926e-09],
[[40.0,39.0,39.0],1.018565e-08],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],0.0],
[[50.0,30.0,30.0],0.0],
[[50.0,40.0,40.0],3.347985e-09],
[[50.0,45.0,45.0],2.249696e-08],
[[50.0,47.0,47.0],3.576266e-08],
[[50.0,49.0,49.0],7.520545e-08],
[[60.0,1.0,1.0],7.189633e-10],
[[60.0,20.0,20.0],0.0],
[[60.0,30.0,30.0],2.331918e-09],
[[60.0,40.0,40.0],1.651124e-08],
[[60.0,50.0,50.0],5.156281e-08],
[[60.0,55.0,55.0],5.731022e-08],
[[60.0,57.0,57.0],1.621838e-07],
[[60.0,59.0,59.0],2.247459e-07],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],1.58963e-08],
[[62.0,52.0,52.0],1.995636e-08],
[[63.0,62.0,62.0],1.677749e-07],
[[65.0,62.0,62.0],1.626564e-07],
[[67.0,42.0,42.0],1.831623e-08],
[[67.0,52.0,52.0],5.490156e-08],
[[67.0,62.0,62.0],1.204488e-07],
[[72.0,12.0,12.0],8.770984e-10],
[[72.0,22.0,22.0],1.13821e-08],
[[72.0,52.0,52.0],5.555017e-08],
[[72.0,62.0,62.0],1.280535e-07],
[[73.0,72.0,72.0],3.648061e-07],
[[75.0,72.0,72.0],2.528868e-07],
[[77.0,52.0,52.0],3.965391e-08],
[[77.0,62.0,62.0],6.731219e-08],
[[77.0,72.0,72.0],1.745908e-07],
[[82.0,12.0,12.0],2.663198e-09],
[[82.0,22.0,22.0],9.87177e-09],
[[82.0,32.0,32.0],1.338203e-08],
[[82.0,62.0,62.0],1.107819e-07],
[[82.0,72.0,72.0],1.332997e-07],
[[83.0,82.0,82.0],4.953322e-07],
[[85.0,82.0,82.0],3.18668e-07],
[[87.0,62.0,62.0],9.966914e-08],
[[87.0,72.0,72.0],2.312907e-07],
[[87.0,82.0,82.0],2.453147e-07],
[[92.0,12.0,12.0],1.810397e-08],
[[92.0,22.0,22.0],3.086936e-08],
[[92.0,32.0,32.0],2.696395e-08],
[[92.0,42.0,42.0],3.113812e-08],
[[92.0,72.0,72.0],1.660415e-07],
[[92.0,82.0,82.0],2.459645e-07],
[[93.0,92.0,92.0],6.292569e-07],
[[97.0,72.0,72.0],1.195393e-07],
[[97.0,82.0,82.0],1.895126e-07],
[[97.0,92.0,92.0],3.816196e-07],
[[102.0,22.0,22.0],2.206608e-07],
[[102.0,32.0,32.0],6.393504e-08],
[[102.0,42.0,42.0],7.491976e-08],
[[102.0,52.0,52.0],1.152555e-07],
[[102.0,82.0,82.0],2.204737e-07],
[[102.0,92.0,92.0],3.368092e-07],
[[105.0,102.0,102.0],6.078927e-07],
[[107.0,82.0,82.0],1.509524e-07],
[[107.0,92.0,92.0],2.48343e-07],
[[107.0,102.0,102.0],4.623877e-07],
[[112.0,32.0,32.0],4.951742e-08],
[[112.0,42.0,42.0],1.661356e-07],
[[112.0,52.0,52.0],1.051887e-07],
[[112.0,62.0,62.0],1.651657e-07],
[[112.0,92.0,92.0],2.949302e-07],
[[112.0,102.0,102.0],4.545117e-07],
[[117.0,92.0,92.0],2.686542e-07],
[[117.0,102.0,102.0],4.473399e-07],
[[122.0,42.0,42.0],2.715851e-07],
[[122.0,52.0,52.0],2.642104e-07],
[[122.0,62.0,62.0],2.617415e-07],
[[122.0,72.0,72.0],2.526872e-07],
[[122.0,102.0,102.0],4.568307e-07],
[[123.0,122.0,122.0],1.209047e-06],
[[127.0,102.0,102.0],2.935275e-07],
[[127.0,122.0,122.0],1.075702e-06],
[[132.0,52.0,52.0],1.18319e-07],
[[132.0,62.0,62.0],1.295051e-07],
[[132.0,72.0,72.0],2.771872e-07],
[[132.0,82.0,82.0],2.280312e-07],
[[132.0,122.0,122.0],7.93862e-07],
[[142.0,62.0,62.0],2.015992e-07],
[[142.0,72.0,72.0],2.300558e-07],
[[142.0,82.0,82.0],3.015904e-07],
[[142.0,92.0,92.0],4.06271e-07],
[[142.0,122.0,122.0],7.151837e-07],
[[143.0,142.0,142.0],1.929647e-06],
[[145.0,142.0,142.0],1.758937e-06],
[[147.0,122.0,122.0],6.312244e-07],
[[147.0,142.0,142.0],1.457855e-06],
[[152.0,72.0,72.0],2.599902e-07],
[[152.0,82.0,82.0],4.177095e-07],
[[152.0,92.0,92.0],5.789657e-07],
[[152.0,102.0,102.0],5.226582e-07],
[[152.0,142.0,142.0],1.230353e-06],
[[157.0,142.0,142.0],1.049628e-06],
[[162.0,82.0,82.0],1.080973e-06],
[[162.0,102.0,102.0],4.408228e-07],
[[162.0,142.0,142.0],1.131761e-06],
[[163.0,162.0,162.0],2.43926e-06],
[[165.0,162.0,162.0],2.219414e-06],
[[167.0,142.0,142.0],8.583169e-07],
[[167.0,162.0,162.0],2.034113e-06],
[[172.0,92.0,92.0],4.294068e-07],
[[172.0,122.0,122.0],7.2281e-07],
[[172.0,162.0,162.0],1.719431e-06],
[[177.0,162.0,162.0],1.594406e-06],
[[182.0,102.0,102.0],4.866469e-07],
[[182.0,162.0,162.0],1.370784e-06],
[[183.0,182.0,182.0],3.865537e-06],
[[187.0,162.0,162.0],1.455124e-06],
[[187.0,182.0,182.0],2.818515e-06],
[[192.0,122.0,122.0],9.261777e-07],
[[192.0,142.0,142.0],8.878991e-07],
[[192.0,182.0,182.0],2.174982e-06],
[[197.0,182.0,182.0],2.069155e-06],
[[202.0,122.0,122.0],9.389475e-07],
[[202.0,142.0,142.0],8.783293e-07],
[[202.0,182.0,182.0],1.876292e-06],
[[203.0,202.0,202.0],3.927109e-06],
[[207.0,182.0,182.0],2.01234e-06],
[[207.0,202.0,202.0],3.799166e-06],
[[212.0,142.0,142.0],1.259865e-06],
[[212.0,162.0,162.0],1.206283e-06],
[[212.0,202.0,202.0],3.097084e-06],
[[217.0,202.0,202.0],2.388961e-06],
[[222.0,142.0,142.0],1.36116e-06],
[[222.0,162.0,162.0],1.568013e-06],
[[222.0,202.0,202.0],2.467943e-06],
[[223.0,222.0,222.0],4.767071e-06],
[[227.0,202.0,202.0],2.239702e-06],
[[227.0,222.0,222.0],4.644934e-06],
[[232.0,162.0,162.0],1.320602e-06],
[[232.0,182.0,182.0],1.650568e-06],
[[232.0,222.0,222.0],3.510229e-06],
[[237.0,222.0,222.0],3.003648e-06],
[[242.0,162.0,162.0],1.520231e-06],
[[242.0,182.0,182.0],2.199389e-06],
[[242.0,222.0,222.0],3.250977e-06],
[[243.0,242.0,242.0],6.692303e-06],
[[247.0,222.0,222.0],2.870976e-06],
[[247.0,242.0,242.0],5.83349e-06],
[[252.0,202.0,202.0],2.250021e-06],
[[252.0,242.0,242.0],3.914219e-06],
[[257.0,242.0,242.0],4.363088e-06],
[[262.0,182.0,182.0],1.781756e-06],
[[262.0,202.0,202.0],2.386416e-06],
[[262.0,242.0,242.0],3.847302e-06],
[[263.0,262.0,262.0],7.38864e-06],
[[265.0,262.0,262.0],7.196436e-06],
[[267.0,242.0,242.0],3.863382e-06],
[[267.0,262.0,262.0],6.973288e-06],
[[272.0,222.0,222.0],2.9706e-06],
[[272.0,262.0,262.0],5.222189e-06],
[[277.0,262.0,262.0],4.506518e-06],
[[282.0,202.0,202.0],2.389093e-06],
[[282.0,222.0,222.0],2.614107e-06],
[[282.0,262.0,262.0],4.531234e-06],
[[283.0,282.0,282.0],9.57539e-06],
[[285.0,282.0,282.0],7.832282e-06],
[[287.0,262.0,262.0],5.939394e-06],
[[287.0,282.0,282.0],7.809439e-06],
[[292.0,242.0,242.0],3.620764e-06],
[[292.0,282.0,282.0],7.489454e-06],
[[297.0,282.0,282.0],5.552036e-06],
[[302.0,222.0,222.0],2.599819e-06],
[[302.0,242.0,242.0],3.569226e-06],
[[302.0,282.0,282.0],6.335672e-06],
[[303.0,302.0,302.0],8.900241e-06],
[[307.0,282.0,282.0],6.828942e-06],
[[307.0,302.0,302.0],9.302446e-06],
[[312.0,262.0,262.0],3.973949e-06],
[[322.0,242.0,242.0],3.944984e-06],
[[322.0,262.0,262.0],4.577144e-06],
[[327.0,302.0,302.0],5.984564e-06],
[[332.0,262.0,262.0],4.65839e-06],
[[332.0,282.0,282.0],4.748952e-06],
[[332.0,322.0,322.0],8.154975e-06],
[[342.0,262.0,262.0],3.993863e-06],
[[342.0,282.0,282.0],5.735627e-06],
[[347.0,322.0,322.0],6.700037e-06],
[[352.0,282.0,282.0],4.482033e-06],
[[352.0,302.0,302.0],4.996201e-06],
[[352.0,342.0,342.0],9.954372e-06],
[[362.0,282.0,282.0],4.943352e-06],
[[363.0,362.0,362.0],1.31214e-05],
[[367.0,342.0,342.0],1.267006e-05],
[[367.0,362.0,362.0],1.25298e-05],
[[372.0,322.0,322.0],6.418218e-06],
[[382.0,302.0,302.0],6.557897e-06],
[[383.0,382.0,382.0],1.37501e-05],
[[387.0,362.0,362.0],9.930067e-06],
[[387.0,382.0,382.0],1.369826e-05],
[[392.0,342.0,342.0],6.287003e-06],
[[403.0,402.0,402.0],1.432883e-05],
[[407.0,402.0,402.0],1.570027e-05],
[[412.0,362.0,362.0],8.131711e-06],
[[427.0,402.0,402.0],1.227207e-05],
[[432.0,362.0,362.0],7.293283e-06],
[[432.0,382.0,382.0],1.097207e-05],
[[442.0,362.0,362.0],7.34348e-06],
[[452.0,402.0,402.0],9.742657e-06],
[[462.0,382.0,382.0],8.736415e-06],
[[482.0,402.0,402.0],9.496817e-06],
