txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],9.754344e-07],
[[20.0,1.0,1.0],7.241476e-07],
[[20.0,15.0,15.0],3.140453e-06],
[[20.0,17.0,17.0],4.170612e-06],
[[20.0,19.0,19.0],7.243582e-06],
[[30.0,1.0,1.0],8.858698e-07],
[[30.0,20.0,20.0],1.882956e-06],
[[30.0,25.0,25.0],3.70657e-06],
[[30.0,27.0,27.0],6.702734e-06],
[[30.0,29.0,29.0],8.318596e-06],
[[40.0,1.0,1.0],5.121574e-07],
[[40.0,20.0,20.0],8.238694e-07],
[[40.0,30.0,30.0],1.98521e-06],
[[40.0,35.0,35.0],4.544804e-06],
[[40.0,37.0,37.0],5.848352e-06],
[[40.0,39.0,39.0],1.004323e-05],
[[50.0,1.0,1.0],2.899484e-07],
[[50.0,20.0,20.0],5.830323e-07],
[[50.0,30.0,30.0],1.29833e-06],
[[50.0,40.0,40.0],4.80916e-06],
[[50.0,45.0,45.0],1.472375e-05],
[[50.0,47.0,47.0],2.151451e-05],
[[50.0,49.0,49.0],2.612393e-05],
[[60.0,1.0,1.0],4.364808e-07],
[[60.0,20.0,20.0],7.839794e-07],
[[60.0,30.0,30.0],4.494011e-06],
[[60.0,40.0,40.0],1.122879e-05],
[[60.0,50.0,50.0],2.961949e-05],
[[60.0,55.0,55.0],4.53149e-05],
[[60.0,57.0,57.0],4.650873e-05],
[[60.0,59.0,59.0],5.242832e-05],
[[62.0,12.0,12.0],2.270596e-07],
[[62.0,42.0,42.0],1.284841e-05],
[[62.0,52.0,52.0],2.237484e-05],
[[63.0,62.0,62.0],4.491707e-05],
[[65.0,62.0,62.0],4.391121e-05],
[[67.0,42.0,42.0],1.612626e-05],
[[67.0,52.0,52.0],2.509547e-05],
[[67.0,62.0,62.0],3.996023e-05],
[[72.0,12.0,12.0],9.854251e-07],
[[72.0,22.0,22.0],6.59422e-06],
[[72.0,52.0,52.0],2.864207e-05],
[[72.0,62.0,62.0],3.551172e-05],
[[73.0,72.0,72.0],6.092898e-05],
[[75.0,72.0,72.0],6.276277e-05],
[[77.0,52.0,52.0],2.424803e-05],
[[77.0,62.0,62.0],3.494496e-05],
[[77.0,72.0,72.0],5.772235e-05],
[[82.0,12.0,12.0],6.799818e-06],
[[82.0,22.0,22.0],1.120548e-05],
[[82.0,32.0,32.0],2.418239e-05],
[[82.0,62.0,62.0],3.753836e-05],
[[82.0,72.0,72.0],4.829224e-05],
[[83.0,82.0,82.0],7.678911e-05],
[[85.0,82.0,82.0],7.765091e-05],
[[87.0,62.0,62.0],3.774562e-05],
[[87.0,72.0,72.0],5.164886e-05],
[[87.0,82.0,82.0],6.976988e-05],
[[92.0,12.0,12.0],1.644154e-05],
[[92.0,22.0,22.0],1.876727e-05],
[[92.0,32.0,32.0],2.891666e-05],
[[92.0,42.0,42.0],3.592565e-05],
[[92.0,72.0,72.0],4.517833e-05],
[[92.0,82.0,82.0],6.414329e-05],
[[93.0,92.0,92.0],0.0001023257],
[[97.0,72.0,72.0],5.435045e-05],
[[97.0,82.0,82.0],6.34408e-05],
[[97.0,92.0,92.0],9.796255e-05],
[[102.0,22.0,22.0],2.901003e-05],
[[102.0,32.0,32.0],3.729995e-05],
[[102.0,42.0,42.0],6.004784e-05],
[[102.0,52.0,52.0],5.439928e-05],
[[102.0,82.0,82.0],6.4145e-05],
[[102.0,92.0,92.0],8.309097e-05],
[[105.0,102.0,102.0],0.0001188189],
[[107.0,82.0,82.0],6.631829e-05],
[[107.0,92.0,92.0],7.600182e-05],
[[107.0,102.0,102.0],0.0001158229],
[[112.0,32.0,32.0],5.13313e-05],
[[112.0,42.0,42.0],5.645199e-05],
[[112.0,52.0,52.0],6.513626e-05],
[[112.0,62.0,62.0],5.69197e-05],
[[112.0,92.0,92.0],8.981269e-05],
[[112.0,102.0,102.0],0.0001139807],
[[117.0,92.0,92.0],0.0001010383],
[[117.0,102.0,102.0],9.470928e-05],
[[122.0,42.0,42.0],7.563389e-05],
[[122.0,52.0,52.0],8.091364e-05],
[[122.0,62.0,62.0],8.227259e-05],
[[122.0,72.0,72.0],8.37119e-05],
[[122.0,102.0,102.0],0.0001071551],
[[123.0,122.0,122.0],0.0001507387],
[[127.0,102.0,102.0],0.0001120065],
[[127.0,122.0,122.0],0.0001532361],
[[132.0,52.0,52.0],0.000104062],
[[132.0,62.0,62.0],9.835383e-05],
[[132.0,72.0,72.0],9.980054e-05],
[[132.0,82.0,82.0],8.924018e-05],
[[132.0,122.0,122.0],0.0001273279],
[[142.0,62.0,62.0],0.0001458977],
[[142.0,72.0,72.0],0.0001216413],
[[142.0,82.0,82.0],0.0001208611],
[[142.0,92.0,92.0],0.0001123272],
[[142.0,122.0,122.0],0.0001238136],
[[143.0,142.0,142.0],0.0001833886],
[[145.0,142.0,142.0],0.0001870506],
[[147.0,122.0,122.0],0.0001308338],
[[147.0,142.0,142.0],0.0001834543],
[[152.0,72.0,72.0],0.0001391985],
[[152.0,82.0,82.0],0.0001313634],
[[152.0,92.0,92.0],0.0001384371],
[[152.0,102.0,102.0],0.0001189058],
[[152.0,142.0,142.0],0.0001681034],
[[157.0,142.0,142.0],0.0001629635],
[[162.0,82.0,82.0],0.0001533275],
[[162.0,102.0,102.0],0.0001717762],
[[162.0,142.0,142.0],0.0001572431],
[[163.0,162.0,162.0],0.0002239319],
[[165.0,162.0,162.0],0.0002181044],
[[167.0,142.0,142.0],0.0001692896],
[[167.0,162.0,162.0],0.0002270261],
[[172.0,92.0,92.0],0.0001676901],
[[172.0,122.0,122.0],0.0001484458],
[[172.0,162.0,162.0],0.0002188689],
[[177.0,162.0,162.0],0.0002005033],
[[182.0,102.0,102.0],0.0001971969],
[[182.0,162.0,162.0],0.0001984508],
[[183.0,182.0,182.0],0.0002578039],
[[187.0,162.0,162.0],0.0001938188],
[[187.0,182.0,182.0],0.0002333512],
[[192.0,122.0,122.0],0.000208917],
[[192.0,142.0,142.0],0.0001905535],
[[192.0,182.0,182.0],0.0002320629],
[[197.0,182.0,182.0],0.000229103],
[[202.0,122.0,122.0],0.0002576227],
[[202.0,142.0,142.0],0.0001934361],
[[202.0,182.0,182.0],0.0002269706],
[[203.0,202.0,202.0],0.0002738659],
[[207.0,182.0,182.0],0.00021769],
[[207.0,202.0,202.0],0.0002908332],
[[212.0,142.0,142.0],0.0002292508],
[[212.0,162.0,162.0],0.0002342863],
[[212.0,202.0,202.0],0.0002521173],
[[217.0,202.0,202.0],0.0002560352],
[[222.0,142.0,142.0],0.000261688],
[[222.0,162.0,162.0],0.0002347638],
[[222.0,202.0,202.0],0.00025493],
[[223.0,222.0,222.0],0.0003023609],
[[227.0,202.0,202.0],0.0002538927],
[[227.0,222.0,222.0],0.0002976391],
[[232.0,162.0,162.0],0.0002682672],
[[232.0,182.0,182.0],0.0002513829],
[[232.0,222.0,222.0],0.0002968637],
[[237.0,222.0,222.0],0.0002977902],
[[242.0,162.0,162.0],0.0003052378],
[[242.0,182.0,182.0],0.0002608192],
[[242.0,222.0,222.0],0.0002906515],
[[243.0,242.0,242.0],0.0003354676],
[[247.0,222.0,222.0],0.0002624038],
[[247.0,242.0,242.0],0.0003310555],
[[252.0,202.0,202.0],0.0002790072],
[[252.0,242.0,242.0],0.0003170245],
[[257.0,242.0,242.0],0.0003103022],
[[262.0,182.0,182.0],0.0003910591],
[[262.0,202.0,202.0],0.0002870627],
[[262.0,242.0,242.0],0.0002868518],
[[263.0,262.0,262.0],0.0003619112],
[[265.0,262.0,262.0],0.0003605522],
[[267.0,242.0,242.0],0.000290278],
[[267.0,262.0,262.0],0.0003889],
[[272.0,222.0,222.0],0.0002954179],
[[272.0,262.0,262.0],0.0003367829],
[[277.0,262.0,262.0],0.0003466713],
[[282.0,202.0,202.0],0.0003650131],
[[282.0,222.0,222.0],0.0003024779],
[[282.0,262.0,262.0],0.0003392121],
[[283.0,282.0,282.0],0.0003943719],
[[285.0,282.0,282.0],0.0003900879],
[[287.0,262.0,262.0],0.0003011387],
[[287.0,282.0,282.0],0.0003777837],
[[292.0,242.0,242.0],0.0003081326],
[[292.0,282.0,282.0],0.0003615994],
[[297.0,282.0,282.0],0.0003633827],
[[302.0,222.0,222.0],0.0003849337],
[[302.0,242.0,242.0],0.0003585185],
[[302.0,282.0,282.0],0.0003468216],
[[303.0,302.0,302.0],0.0004093449],
[[307.0,282.0,282.0],0.0003469825],
[[307.0,302.0,302.0],0.0004063313],
[[312.0,262.0,262.0],0.000336092],
[[322.0,242.0,242.0],0.0004163708],
[[322.0,262.0,262.0],0.00035236],
[[327.0,302.0,302.0],0.0003776767],
[[332.0,262.0,262.0],0.0003961268],
[[332.0,282.0,282.0],0.0003561289],
[[332.0,322.0,322.0],0.0004017708],
[[342.0,262.0,262.0],0.000431006],
[[342.0,282.0,282.0],0.0003792702],
[[347.0,322.0,322.0],0.0003787066],
[[352.0,282.0,282.0],0.000411292],
[[352.0,302.0,302.0],0.0003890427],
[[352.0,342.0,342.0],0.0004223988],
[[362.0,282.0,282.0],0.0004428301],
[[363.0,362.0,362.0],0.000457128],
[[367.0,342.0,342.0],0.0003881504],
[[367.0,362.0,362.0],0.0004428564],
[[372.0,322.0,322.0],0.0003815818],
[[382.0,302.0,302.0],0.0004493839],
[[383.0,382.0,382.0],0.0004590464],
[[387.0,362.0,362.0],0.0004124027],
[[387.0,382.0,382.0],0.0004867014],
[[392.0,342.0,342.0],0.0004079854],
[[403.0,402.0,402.0],0.0004785834],
[[407.0,402.0,402.0],0.0004762256],
[[412.0,362.0,362.0],0.0004051336],
[[427.0,402.0,402.0],0.0004499439],
[[432.0,362.0,362.0],0.000465041],
[[432.0,382.0,382.0],0.0004442061],
[[442.0,362.0,362.0],0.0004964554],
[[452.0,402.0,402.0],0.0004344288],
[[462.0,382.0,382.0],0.0005099006],
[[482.0,402.0,402.0],0.0005271943],
[[503.0,502.0,502.0],0.0005286036],
[[507.0,502.0,502.0],0.0005274238],
[[527.0,502.0,502.0],0.0005040442],
[[582.0,502.0,502.0],0.0005617018],
[[703.0,702.0,702.0],0.000592041],
