txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],0.0],
[[20.0,1.0,1.0],8.995784e-10],
[[20.0,15.0,15.0],5.771855e-10],
[[20.0,17.0,17.0],0.0],
[[20.0,19.0,19.0],1.280893e-09],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],0.0],
[[30.0,25.0,25.0],0.0],
[[30.0,27.0,27.0],1.547053e-09],
[[30.0,29.0,29.0],2.628352e-09],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],0.0],
[[40.0,30.0,30.0],0.0],
[[40.0,35.0,35.0],1.986713e-08],
[[40.0,37.0,37.0],9.329335e-10],
[[40.0,39.0,39.0],1.119929e-08],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],0.0],
[[50.0,30.0,30.0],0.0],
[[50.0,40.0,40.0],2.435036e-09],
[[50.0,45.0,45.0],4.840078e-09],
[[50.0,47.0,47.0],1.51642e-08],
[[50.0,49.0,49.0],3.640878e-08],
[[60.0,1.0,1.0],1.19667e-09],
[[60.0,20.0,20.0],0.0],
[[60.0,30.0,30.0],1.449972e-09],
[[60.0,40.0,40.0],1.340064e-08],
[[60.0,50.0,50.0],4.565226e-08],
[[60.0,55.0,55.0],4.150082e-08],
[[60.0,57.0,57.0],2.010377e-07],
[[60.0,59.0,59.0],5.609721e-07],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],4.54376e-09],
[[62.0,52.0,52.0],2.250765e-08],
[[63.0,62.0,62.0],1.194777e-07],
[[65.0,62.0,62.0],7.148454e-08],
[[67.0,42.0,42.0],1.144968e-08],
[[67.0,52.0,52.0],2.817121e-08],
[[67.0,62.0,62.0],5.938843e-08],
[[72.0,12.0,12.0],0.0],
[[72.0,22.0,22.0],2.65912e-09],
[[72.0,52.0,52.0],4.021179e-08],
[[72.0,62.0,62.0],5.738557e-08],
[[73.0,72.0,72.0],2.221327e-07],
[[75.0,72.0,72.0],1.659564e-07],
[[77.0,52.0,52.0],4.816632e-08],
[[77.0,62.0,62.0],4.917219e-08],
[[77.0,72.0,72.0],1.261698e-07],
[[82.0,12.0,12.0],6.908716e-10],
[[82.0,22.0,22.0],2.135541e-09],
[[82.0,32.0,32.0],1.583461e-08],
[[82.0,62.0,62.0],4.975323e-08],
[[82.0,72.0,72.0],8.449841e-08],
[[83.0,82.0,82.0],3.64364e-07],
[[85.0,82.0,82.0],2.29127e-07],
[[87.0,62.0,62.0],5.986752e-08],
[[87.0,72.0,72.0],1.113643e-07],
[[87.0,82.0,82.0],1.754799e-07],
[[92.0,12.0,12.0],6.526092e-09],
[[92.0,22.0,22.0],1.585303e-08],
[[92.0,32.0,32.0],1.502825e-08],
[[92.0,42.0,42.0],2.569696e-08],
[[92.0,72.0,72.0],5.908063e-08],
[[92.0,82.0,82.0],1.695003e-07],
[[93.0,92.0,92.0],4.341446e-07],
[[97.0,72.0,72.0],1.208518e-07],
[[97.0,82.0,82.0],1.072929e-07],
[[97.0,92.0,92.0],3.011547e-07],
[[102.0,22.0,22.0],1.757379e-08],
[[102.0,32.0,32.0],2.942074e-08],
[[102.0,42.0,42.0],3.512324e-08],
[[102.0,52.0,52.0],1.201859e-07],
[[102.0,82.0,82.0],9.777007e-08],
[[102.0,92.0,92.0],1.852281e-07],
[[105.0,102.0,102.0],4.647693e-07],
[[107.0,82.0,82.0],1.061952e-07],
[[107.0,92.0,92.0],2.012504e-07],
[[107.0,102.0,102.0],3.841319e-07],
[[112.0,32.0,32.0],4.81927e-08],
[[112.0,42.0,42.0],5.201845e-08],
[[112.0,52.0,52.0],5.793673e-08],
[[112.0,62.0,62.0],6.736282e-08],
[[112.0,92.0,92.0],1.533073e-07],
[[112.0,102.0,102.0],2.877839e-07],
[[117.0,92.0,92.0],1.758291e-07],
[[117.0,102.0,102.0],2.859822e-07],
[[122.0,42.0,42.0],6.493693e-08],
[[122.0,52.0,52.0],8.098452e-08],
[[122.0,62.0,62.0],1.314537e-07],
[[122.0,72.0,72.0],1.018125e-07],
[[122.0,102.0,102.0],3.196886e-07],
[[123.0,122.0,122.0],1.031995e-06],
[[127.0,102.0,102.0],2.327024e-07],
[[127.0,122.0,122.0],7.110651e-07],
[[132.0,52.0,52.0],7.99633e-08],
[[132.0,62.0,62.0],1.136992e-07],
[[132.0,72.0,72.0],3.374566e-07],
[[132.0,82.0,82.0],1.527903e-07],
[[132.0,122.0,122.0],5.746388e-07],
[[142.0,62.0,62.0],1.165995e-07],
[[142.0,72.0,72.0],1.346614e-07],
[[142.0,82.0,82.0],1.46754e-07],
[[142.0,92.0,92.0],1.922976e-07],
[[142.0,122.0,122.0],4.388259e-07],
[[143.0,142.0,142.0],1.584916e-06],
[[145.0,142.0,142.0],1.388806e-06],
[[147.0,122.0,122.0],5.283507e-07],
[[147.0,142.0,142.0],1.214137e-06],
[[152.0,72.0,72.0],1.726368e-07],
[[152.0,82.0,82.0],2.090845e-07],
[[152.0,92.0,92.0],2.415125e-07],
[[152.0,102.0,102.0],2.990439e-07],
[[152.0,142.0,142.0],9.059267e-07],
[[157.0,142.0,142.0],8.414571e-07],
[[162.0,82.0,82.0],3.044762e-07],
[[162.0,102.0,102.0],3.156028e-07],
[[162.0,142.0,142.0],6.891543e-07],
[[163.0,162.0,162.0],2.352609e-06],
[[165.0,162.0,162.0],2.153071e-06],
[[167.0,142.0,142.0],7.667859e-07],
[[167.0,162.0,162.0],1.715056e-06],
[[172.0,92.0,92.0],2.695224e-07],
[[172.0,122.0,122.0],4.756077e-07],
[[172.0,162.0,162.0],1.195434e-06],
[[177.0,162.0,162.0],1.183189e-06],
[[182.0,102.0,102.0],4.155335e-07],
[[182.0,162.0,162.0],9.464071e-07],
[[183.0,182.0,182.0],2.996051e-06],
[[187.0,162.0,162.0],1.171119e-06],
[[187.0,182.0,182.0],2.551792e-06],
[[192.0,122.0,122.0],7.291872e-07],
[[192.0,142.0,142.0],6.925384e-07],
[[192.0,182.0,182.0],1.649246e-06],
[[197.0,182.0,182.0],1.74477e-06],
[[202.0,122.0,122.0],6.635079e-07],
[[202.0,142.0,142.0],7.133158e-07],
[[202.0,182.0,182.0],1.526929e-06],
[[203.0,202.0,202.0],4.144005e-06],
[[207.0,182.0,182.0],1.422781e-06],
[[207.0,202.0,202.0],3.012202e-06],
[[212.0,142.0,142.0],7.191457e-07],
[[212.0,162.0,162.0],8.663085e-07],
[[212.0,202.0,202.0],2.593652e-06],
[[217.0,202.0,202.0],2.203855e-06],
[[222.0,142.0,142.0],8.047331e-07],
[[222.0,162.0,162.0],1.069805e-06],
[[222.0,202.0,202.0],2.146082e-06],
[[223.0,222.0,222.0],5.449742e-06],
[[227.0,202.0,202.0],1.64646e-06],
[[227.0,222.0,222.0],4.711883e-06],
[[232.0,162.0,162.0],1.072739e-06],
[[232.0,182.0,182.0],1.413479e-06],
[[232.0,222.0,222.0],3.125858e-06],
[[237.0,222.0,222.0],3.119913e-06],
[[242.0,162.0,162.0],1.207706e-06],
[[242.0,182.0,182.0],1.567651e-06],
[[242.0,222.0,222.0],2.723142e-06],
[[243.0,242.0,242.0],6.413442e-06],
[[247.0,222.0,222.0],2.600928e-06],
[[247.0,242.0,242.0],5.625813e-06],
[[252.0,202.0,202.0],1.852806e-06],
[[252.0,242.0,242.0],4.233282e-06],
[[257.0,242.0,242.0],3.536429e-06],
[[262.0,182.0,182.0],1.574253e-06],
[[262.0,202.0,202.0],1.92563e-06],
[[262.0,242.0,242.0],3.800785e-06],
[[263.0,262.0,262.0],7.589225e-06],
[[265.0,262.0,262.0],7.151092e-06],
[[267.0,242.0,242.0],4.396334e-06],
[[267.0,262.0,262.0],6.356978e-06],
[[272.0,222.0,222.0],2.268782e-06],
[[272.0,262.0,262.0],4.967434e-06],
[[277.0,262.0,262.0],5.719224e-06],
[[282.0,202.0,202.0],2.149401e-06],
[[282.0,222.0,222.0],2.229978e-06],
[[282.0,262.0,262.0],4.127983e-06],
[[283.0,282.0,282.0],8.777397e-06],
[[285.0,282.0,282.0],9.001111e-06],
[[287.0,262.0,262.0],3.799447e-06],
[[287.0,282.0,282.0],7.501484e-06],
[[292.0,242.0,242.0],3.091713e-06],
[[292.0,282.0,282.0],6.246716e-06],
[[297.0,282.0,282.0],5.133894e-06],
[[302.0,222.0,222.0],2.301367e-06],
[[302.0,242.0,242.0],3.291269e-06],
[[302.0,282.0,282.0],4.805011e-06],
[[303.0,302.0,302.0],1.056863e-05],
[[307.0,282.0,282.0],5.204453e-06],
[[307.0,302.0,302.0],8.787693e-06],
[[312.0,262.0,262.0],3.809989e-06],
[[322.0,242.0,242.0],3.431734e-06],
[[322.0,262.0,262.0],3.552562e-06],
[[327.0,302.0,302.0],6.474285e-06],
[[332.0,262.0,262.0],3.905702e-06],
[[332.0,282.0,282.0],4.245062e-06],
[[332.0,322.0,322.0],8.71408e-06],
[[342.0,262.0,262.0],3.479761e-06],
[[342.0,282.0,282.0],4.474834e-06],
[[347.0,322.0,322.0],7.098648e-06],
[[352.0,282.0,282.0],4.693015e-06],
[[352.0,302.0,302.0],5.187044e-06],
[[352.0,342.0,342.0],1.118139e-05],
[[362.0,282.0,282.0],4.077192e-06],
[[363.0,362.0,362.0],1.481628e-05],
[[367.0,342.0,342.0],7.444478e-06],
[[367.0,362.0,362.0],1.432342e-05],
[[372.0,322.0,322.0],5.67514e-06],
[[382.0,302.0,302.0],4.969309e-06],
[[383.0,382.0,382.0],1.576503e-05],
[[387.0,362.0,362.0],8.282735e-06],
[[387.0,382.0,382.0],1.511652e-05],
[[392.0,342.0,342.0],7.322792e-06],
[[403.0,402.0,402.0],1.753471e-05],
[[407.0,402.0,402.0],1.638189e-05],
[[412.0,362.0,362.0],9.249797e-06],
[[427.0,402.0,402.0],1.342567e-05],
[[432.0,362.0,362.0],8.06215e-06],
[[432.0,382.0,382.0],9.114308e-06],
[[442.0,362.0,362.0],7.113722e-06],
[[452.0,402.0,402.0],9.461232e-06],
[[462.0,382.0,382.0],8.259102e-06],
[[482.0,402.0,402.0],9.34192e-06],
[[503.0,502.0,502.0],2.795609e-05],
