txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],5.18049e-08],
[[20.0,1.0,1.0],4.300349e-08],
[[20.0,15.0,15.0],2.622947e-07],
[[20.0,17.0,17.0],1.751609e-07],
[[20.0,19.0,19.0],4.172381e-07],
[[30.0,1.0,1.0],1.367949e-08],
[[30.0,20.0,20.0],6.792951e-08],
[[30.0,25.0,25.0],1.549121e-07],
[[30.0,27.0,27.0],2.278518e-07],
[[30.0,29.0,29.0],5.814703e-07],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],9.111924e-09],
[[40.0,30.0,30.0],8.962165e-08],
[[40.0,35.0,35.0],4.295944e-07],
[[40.0,37.0,37.0],2.499305e-07],
[[40.0,39.0,39.0],1.219198e-06],
[[50.0,1.0,1.0],1.701464e-08],
[[50.0,20.0,20.0],2.72058e-08],
[[50.0,30.0,30.0],1.711165e-08],
[[50.0,40.0,40.0],5.254392e-07],
[[50.0,45.0,45.0],1.127624e-06],
[[50.0,47.0,47.0],1.685251e-06],
[[50.0,49.0,49.0],3.119016e-06],
[[60.0,1.0,1.0],2.490534e-07],
[[60.0,20.0,20.0],8.128355e-07],
[[60.0,30.0,30.0],8.381304e-08],
[[60.0,40.0,40.0],1.015677e-06],
[[60.0,50.0,50.0],1.8148e-06],
[[60.0,55.0,55.0],5.875796e-06],
[[60.0,57.0,57.0],4.447389e-06],
[[60.0,59.0,59.0],8.75231e-06],
[[62.0,12.0,12.0],1.230283e-08],
[[62.0,42.0,42.0],8.669869e-07],
[[62.0,52.0,52.0],1.917506e-06],
[[63.0,62.0,62.0],5.705543e-06],
[[65.0,62.0,62.0],4.808563e-06],
[[67.0,42.0,42.0],9.849237e-07],
[[67.0,52.0,52.0],2.178997e-06],
[[67.0,62.0,62.0],4.334264e-06],
[[72.0,12.0,12.0],2.546035e-08],
[[72.0,22.0,22.0],3.365485e-07],
[[72.0,52.0,52.0],1.770994e-06],
[[72.0,62.0,62.0],3.255614e-06],
[[73.0,72.0,72.0],8.12921e-06],
[[75.0,72.0,72.0],7.14773e-06],
[[77.0,52.0,52.0],2.058408e-06],
[[77.0,62.0,62.0],3.103685e-06],
[[77.0,72.0,72.0],6.446623e-06],
[[82.0,12.0,12.0],3.828299e-07],
[[82.0,22.0,22.0],1.903172e-06],
[[82.0,32.0,32.0],1.456168e-06],
[[82.0,62.0,62.0],3.350783e-06],
[[82.0,72.0,72.0],5.786181e-06],
[[83.0,82.0,82.0],1.122081e-05],
[[85.0,82.0,82.0],1.060548e-05],
[[87.0,62.0,62.0],3.111747e-06],
[[87.0,72.0,72.0],4.712137e-06],
[[87.0,82.0,82.0],9.31416e-06],
[[92.0,12.0,12.0],7.813579e-07],
[[92.0,22.0,22.0],1.205359e-06],
[[92.0,32.0,32.0],4.409823e-06],
[[92.0,42.0,42.0],1.292403e-05],
[[92.0,72.0,72.0],6.138442e-06],
[[92.0,82.0,82.0],7.605347e-06],
[[93.0,92.0,92.0],1.538952e-05],
[[97.0,72.0,72.0],5.769833e-06],
[[97.0,82.0,82.0],7.415571e-06],
[[97.0,92.0,92.0],1.201537e-05],
[[102.0,22.0,22.0],3.484278e-06],
[[102.0,32.0,32.0],2.663649e-06],
[[102.0,42.0,42.0],2.761963e-06],
[[102.0,52.0,52.0],4.218231e-06],
[[102.0,82.0,82.0],7.097998e-06],
[[102.0,92.0,92.0],1.042579e-05],
[[105.0,102.0,102.0],1.867257e-05],
[[107.0,82.0,82.0],7.713205e-06],
[[107.0,92.0,92.0],9.178031e-06],
[[107.0,102.0,102.0],1.716999e-05],
[[112.0,32.0,32.0],4.30815e-06],
[[112.0,42.0,42.0],4.818399e-06],
[[112.0,52.0,52.0],1.096253e-05],
[[112.0,62.0,62.0],7.456638e-06],
[[112.0,92.0,92.0],9.865643e-06],
[[112.0,102.0,102.0],1.313175e-05],
[[117.0,92.0,92.0],9.144608e-06],
[[117.0,102.0,102.0],1.297814e-05],
[[122.0,42.0,42.0],4.860803e-06],
[[122.0,52.0,52.0],4.762388e-06],
[[122.0,62.0,62.0],6.87356e-06],
[[122.0,72.0,72.0],6.96577e-06],
[[122.0,102.0,102.0],1.338981e-05],
[[123.0,122.0,122.0],2.742756e-05],
[[127.0,102.0,102.0],1.552447e-05],
[[127.0,122.0,122.0],2.425291e-05],
[[132.0,52.0,52.0],7.5742e-06],
[[132.0,62.0,62.0],7.807412e-06],
[[132.0,72.0,72.0],8.988924e-06],
[[132.0,82.0,82.0],1.129355e-05],
[[132.0,122.0,122.0],2.154446e-05],
[[142.0,62.0,62.0],9.910372e-06],
[[142.0,72.0,72.0],1.241895e-05],
[[142.0,82.0,82.0],9.78705e-06],
[[142.0,92.0,92.0],1.389971e-05],
[[142.0,122.0,122.0],1.905495e-05],
[[143.0,142.0,142.0],3.55188e-05],
[[145.0,142.0,142.0],3.790767e-05],
[[147.0,122.0,122.0],2.088209e-05],
[[147.0,142.0,142.0],3.312066e-05],
[[152.0,72.0,72.0],1.748178e-05],
[[152.0,82.0,82.0],1.424854e-05],
[[152.0,92.0,92.0],1.668016e-05],
[[152.0,102.0,102.0],1.682621e-05],
[[152.0,142.0,142.0],2.687276e-05],
[[157.0,142.0,142.0],2.67609e-05],
[[162.0,82.0,82.0],1.64274e-05],
[[162.0,102.0,102.0],2.530342e-05],
[[162.0,142.0,142.0],2.678034e-05],
[[163.0,162.0,162.0],5.234543e-05],
[[165.0,162.0,162.0],4.398035e-05],
[[167.0,142.0,142.0],2.525528e-05],
[[167.0,162.0,162.0],4.868639e-05],
[[172.0,92.0,92.0],1.955116e-05],
[[172.0,122.0,122.0],1.925891e-05],
[[172.0,162.0,162.0],4.192634e-05],
[[177.0,162.0,162.0],3.954014e-05],
[[182.0,102.0,102.0],2.484903e-05],
[[182.0,162.0,162.0],3.746398e-05],
[[183.0,182.0,182.0],6.424076e-05],
[[187.0,162.0,162.0],3.223147e-05],
[[187.0,182.0,182.0],5.274881e-05],
[[192.0,122.0,122.0],3.314203e-05],
[[192.0,142.0,142.0],2.452461e-05],
[[192.0,182.0,182.0],4.530664e-05],
[[197.0,182.0,182.0],5.455362e-05],
[[202.0,122.0,122.0],2.42423e-05],
[[202.0,142.0,142.0],2.87614e-05],
[[202.0,182.0,182.0],4.209189e-05],
[[203.0,202.0,202.0],6.252084e-05],
[[207.0,182.0,182.0],3.941625e-05],
[[207.0,202.0,202.0],6.804829e-05],
[[212.0,142.0,142.0],3.130232e-05],
[[212.0,162.0,162.0],3.103921e-05],
[[212.0,202.0,202.0],5.501584e-05],
[[217.0,202.0,202.0],4.99099e-05],
[[222.0,142.0,142.0],3.746369e-05],
[[222.0,162.0,162.0],4.05711e-05],
[[222.0,202.0,202.0],4.874703e-05],
[[223.0,222.0,222.0],7.929928e-05],
[[227.0,202.0,202.0],5.006502e-05],
[[227.0,222.0,222.0],7.418989e-05],
[[232.0,162.0,162.0],3.291609e-05],
[[232.0,182.0,182.0],3.797947e-05],
[[232.0,222.0,222.0],7.045383e-05],
[[237.0,222.0,222.0],6.741202e-05],
[[242.0,162.0,162.0],4.178706e-05],
[[242.0,182.0,182.0],4.141401e-05],
[[242.0,222.0,222.0],6.020794e-05],
[[243.0,242.0,242.0],8.485299e-05],
[[247.0,222.0,222.0],5.404306e-05],
[[247.0,242.0,242.0],7.694826e-05],
[[252.0,202.0,202.0],5.171489e-05],
[[252.0,242.0,242.0],7.93657e-05],
[[257.0,242.0,242.0],7.700004e-05],
[[262.0,182.0,182.0],5.277454e-05],
[[262.0,202.0,202.0],5.432617e-05],
[[262.0,242.0,242.0],7.053348e-05],
[[263.0,262.0,262.0],8.812677e-05],
[[265.0,262.0,262.0],8.676143e-05],
[[267.0,242.0,242.0],7.068785e-05],
[[267.0,262.0,262.0],0.0001050817],
[[272.0,222.0,222.0],6.457246e-05],
[[272.0,262.0,262.0],8.389424e-05],
[[277.0,262.0,262.0],8.404836e-05],
[[282.0,202.0,202.0],6.309861e-05],
[[282.0,222.0,222.0],5.811674e-05],
[[282.0,262.0,262.0],7.431233e-05],
[[283.0,282.0,282.0],0.0001102374],
[[285.0,282.0,282.0],0.0001036629],
[[287.0,262.0,262.0],8.049725e-05],
[[287.0,282.0,282.0],0.0001020351],
[[292.0,242.0,242.0],6.078194e-05],
[[292.0,282.0,282.0],9.715425e-05],
[[297.0,282.0,282.0],9.004041e-05],
[[302.0,222.0,222.0],6.135907e-05],
[[302.0,242.0,242.0],6.997127e-05],
[[302.0,282.0,282.0],8.004025e-05],
[[303.0,302.0,302.0],0.0001175597],
[[307.0,282.0,282.0],8.231733e-05],
[[307.0,302.0,302.0],0.000115796],
[[312.0,262.0,262.0],6.961816e-05],
[[322.0,242.0,242.0],7.075582e-05],
[[322.0,262.0,262.0],7.353067e-05],
[[327.0,302.0,302.0],8.933242e-05],
[[332.0,262.0,262.0],7.152652e-05],
[[332.0,282.0,282.0],8.030551e-05],
[[332.0,322.0,322.0],0.0001086898],
[[342.0,262.0,262.0],8.563398e-05],
[[342.0,282.0,282.0],7.888321e-05],
[[347.0,322.0,322.0],9.801741e-05],
[[352.0,282.0,282.0],8.521055e-05],
[[352.0,302.0,302.0],8.583914e-05],
[[352.0,342.0,342.0],0.0001170033],
[[362.0,282.0,282.0],8.557616e-05],
[[363.0,362.0,362.0],0.0001347125],
[[367.0,342.0,342.0],0.0001087605],
[[367.0,362.0,362.0],0.0001312098],
[[372.0,322.0,322.0],8.852284e-05],
[[382.0,302.0,302.0],9.722578e-05],
[[383.0,382.0,382.0],0.0001537922],
[[387.0,362.0,362.0],0.0001153858],
[[387.0,382.0,382.0],0.0001538062],
[[392.0,342.0,342.0],9.611753e-05],
[[403.0,402.0,402.0],0.0001486093],
[[407.0,402.0,402.0],0.0001489847],
[[412.0,362.0,362.0],0.0001018097],
[[427.0,402.0,402.0],0.0001337381],
[[432.0,362.0,362.0],0.0001172521],
[[432.0,382.0,382.0],0.000128071],
[[442.0,362.0,362.0],0.000108673],
[[452.0,402.0,402.0],0.0001232154],
[[462.0,382.0,382.0],0.0001219814],
[[482.0,402.0,402.0],0.0001293251],
