txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],4.86596e-06],
[[20.0,1.0,1.0],2.362053e-06],
[[20.0,15.0,15.0],5.486122e-06],
[[20.0,17.0,17.0],1.204502e-05],
[[20.0,19.0,19.0],1.690968e-05],
[[30.0,1.0,1.0],1.343966e-06],
[[30.0,20.0,20.0],1.156311e-05],
[[30.0,25.0,25.0],9.418107e-06],
[[30.0,27.0,27.0],1.268121e-05],
[[30.0,29.0,29.0],1.563396e-05],
[[40.0,1.0,1.0],9.636747e-07],
[[40.0,20.0,20.0],1.69163e-06],
[[40.0,30.0,30.0],6.307947e-06],
[[40.0,35.0,35.0],1.129992e-05],
[[40.0,37.0,37.0],1.179018e-05],
[[40.0,39.0,39.0],1.427005e-05],
[[50.0,1.0,1.0],6.155523e-07],
[[50.0,20.0,20.0],2.16096e-06],
[[50.0,30.0,30.0],3.858789e-06],
[[50.0,40.0,40.0],1.216351e-05],
[[50.0,45.0,45.0],3.834596e-05],
[[50.0,47.0,47.0],4.8195e-05],
[[50.0,49.0,49.0],5.782025e-05],
[[60.0,1.0,1.0],4.935705e-07],
[[60.0,20.0,20.0],1.067863e-06],
[[60.0,30.0,30.0],6.286055e-06],
[[60.0,40.0,40.0],2.252211e-05],
[[60.0,50.0,50.0],4.998195e-05],
[[60.0,55.0,55.0],7.332808e-05],
[[60.0,57.0,57.0],9.482982e-05],
[[60.0,59.0,59.0],0.0001082543],
[[62.0,12.0,12.0],4.350789e-07],
[[62.0,42.0,42.0],2.320225e-05],
[[62.0,52.0,52.0],4.622365e-05],
[[63.0,62.0,62.0],9.69418e-05],
[[65.0,62.0,62.0],9.732717e-05],
[[67.0,42.0,42.0],3.147076e-05],
[[67.0,52.0,52.0],4.885798e-05],
[[67.0,62.0,62.0],8.866993e-05],
[[72.0,12.0,12.0],1.020524e-06],
[[72.0,22.0,22.0],1.454671e-05],
[[72.0,52.0,52.0],4.99603e-05],
[[72.0,62.0,62.0],7.868615e-05],
[[73.0,72.0,72.0],0.0001311288],
[[75.0,72.0,72.0],0.0001328089],
[[77.0,52.0,52.0],5.972914e-05],
[[77.0,62.0,62.0],0.0001033648],
[[77.0,72.0,72.0],0.0001185387],
[[82.0,12.0,12.0],2.476575e-05],
[[82.0,22.0,22.0],3.776283e-05],
[[82.0,32.0,32.0],4.360986e-05],
[[82.0,62.0,62.0],8.477775e-05],
[[82.0,72.0,72.0],0.0001098721],
[[83.0,82.0,82.0],0.0001996242],
[[85.0,82.0,82.0],0.0001672413],
[[87.0,62.0,62.0],8.445437e-05],
[[87.0,72.0,72.0],9.879269e-05],
[[87.0,82.0,82.0],0.0001616409],
[[92.0,12.0,12.0],4.452675e-05],
[[92.0,22.0,22.0],6.273892e-05],
[[92.0,32.0,32.0],6.234969e-05],
[[92.0,42.0,42.0],7.218657e-05],
[[92.0,72.0,72.0],0.0001060568],
[[92.0,82.0,82.0],0.0001485676],
[[93.0,92.0,92.0],0.0002227633],
[[97.0,72.0,72.0],0.0001153695],
[[97.0,82.0,82.0],0.0001381266],
[[97.0,92.0,92.0],0.0002050761],
[[102.0,22.0,22.0],0.0001036828],
[[102.0,32.0,32.0],7.91421e-05],
[[102.0,42.0,42.0],8.122581e-05],
[[102.0,52.0,52.0],0.0001067943],
[[102.0,82.0,82.0],0.0001347024],
[[102.0,92.0,92.0],0.0001984865],
[[105.0,102.0,102.0],0.0002588078],
[[107.0,82.0,82.0],0.0001529496],
[[107.0,92.0,92.0],0.0001670762],
[[107.0,102.0,102.0],0.0002697262],
[[112.0,32.0,32.0],0.0001426463],
[[112.0,42.0,42.0],0.0001137111],
[[112.0,52.0,52.0],0.0001173401],
[[112.0,62.0,62.0],0.0001395124],
[[112.0,92.0,92.0],0.000177938],
[[112.0,102.0,102.0],0.000235378],
[[117.0,92.0,92.0],0.0001755584],
[[117.0,102.0,102.0],0.0002245811],
[[122.0,42.0,42.0],0.0001630186],
[[122.0,52.0,52.0],0.0001827888],
[[122.0,62.0,62.0],0.000175027],
[[122.0,72.0,72.0],0.0001464051],
[[122.0,102.0,102.0],0.0002110483],
[[123.0,122.0,122.0],0.0003735979],
[[127.0,102.0,102.0],0.0002128917],
[[127.0,122.0,122.0],0.0003516283],
[[132.0,52.0,52.0],0.0002014984],
[[132.0,62.0,62.0],0.0002166603],
[[132.0,72.0,72.0],0.0002231372],
[[132.0,82.0,82.0],0.0002214145],
[[132.0,122.0,122.0],0.000287634],
[[142.0,62.0,62.0],0.0002592845],
[[142.0,72.0,72.0],0.0002721262],
[[142.0,82.0,82.0],0.0002420145],
[[142.0,92.0,92.0],0.0002457423],
[[142.0,122.0,122.0],0.0003037808],
[[143.0,142.0,142.0],0.000428289],
[[145.0,142.0,142.0],0.0003870657],
[[147.0,122.0,122.0],0.0002983859],
[[147.0,142.0,142.0],0.0004208161],
[[152.0,72.0,72.0],0.0002764522],
[[152.0,82.0,82.0],0.0003025103],
[[152.0,92.0,92.0],0.0002911052],
[[152.0,102.0,102.0],0.0002825489],
[[152.0,142.0,142.0],0.0003948965],
[[157.0,142.0,142.0],0.0003574375],
[[162.0,82.0,82.0],0.0003117862],
[[162.0,102.0,102.0],0.0003092306],
[[162.0,142.0,142.0],0.0003660817],
[[163.0,162.0,162.0],0.0004896717],
[[165.0,162.0,162.0],0.000511469],
[[167.0,142.0,142.0],0.0003542622],
[[167.0,162.0,162.0],0.0004983481],
[[172.0,92.0,92.0],0.0004010427],
[[172.0,122.0,122.0],0.0003398176],
[[172.0,162.0,162.0],0.0004619944],
[[177.0,162.0,162.0],0.0004502169],
[[182.0,102.0,102.0],0.0003997947],
[[182.0,162.0,162.0],0.000406539],
[[183.0,182.0,182.0],0.0005362363],
[[187.0,162.0,162.0],0.0003886674],
[[187.0,182.0,182.0],0.0005222855],
[[192.0,122.0,122.0],0.0004373465],
[[192.0,142.0,142.0],0.0003943937],
[[192.0,182.0,182.0],0.000489566],
[[197.0,182.0,182.0],0.0005169081],
[[202.0,122.0,122.0],0.0005002874],
[[202.0,142.0,142.0],0.0004643707],
[[202.0,182.0,182.0],0.0004753255],
[[203.0,202.0,202.0],0.0006334149],
[[207.0,182.0,182.0],0.0004940096],
[[207.0,202.0,202.0],0.0006179276],
[[212.0,142.0,142.0],0.0005719792],
[[212.0,162.0,162.0],0.0004748786],
[[212.0,202.0,202.0],0.0005910229],
[[217.0,202.0,202.0],0.0005650265],
[[222.0,142.0,142.0],0.0005749313],
[[222.0,162.0,162.0],0.0005371991],
[[222.0,202.0,202.0],0.0005556983],
[[223.0,222.0,222.0],0.0006634042],
[[227.0,202.0,202.0],0.0005355074],
[[227.0,222.0,222.0],0.0006534898],
[[232.0,162.0,162.0],0.0005582659],
[[232.0,182.0,182.0],0.0005106685],
[[232.0,222.0,222.0],0.0006491667],
[[237.0,222.0,222.0],0.0006128454],
[[242.0,162.0,162.0],0.0006897992],
[[242.0,182.0,182.0],0.0005835203],
[[242.0,222.0,222.0],0.0006198357],
[[243.0,242.0,242.0],0.0007378202],
[[247.0,222.0,222.0],0.0005946513],
[[247.0,242.0,242.0],0.0007756212],
[[252.0,202.0,202.0],0.0005810569],
[[252.0,242.0,242.0],0.000681633],
[[257.0,242.0,242.0],0.000634332],
[[262.0,182.0,182.0],0.0007467356],
[[262.0,202.0,202.0],0.0006884503],
[[262.0,242.0,242.0],0.000671644],
[[263.0,262.0,262.0],0.0007768296],
[[265.0,262.0,262.0],0.0008125175],
[[267.0,242.0,242.0],0.0006339636],
[[267.0,262.0,262.0],0.0007609134],
[[272.0,222.0,222.0],0.0006267883],
[[272.0,262.0,262.0],0.00078842],
[[277.0,262.0,262.0],0.0007817166],
[[282.0,202.0,202.0],0.0008532236],
[[282.0,222.0,222.0],0.0006914878],
[[282.0,262.0,262.0],0.0007402906],
[[283.0,282.0,282.0],0.0008453976],
[[285.0,282.0,282.0],0.0008527289],
[[287.0,262.0,262.0],0.0007053264],
[[287.0,282.0,282.0],0.000837914],
[[292.0,242.0,242.0],0.0006673726],
[[292.0,282.0,282.0],0.0008063473],
[[297.0,282.0,282.0],0.0008114988],
[[302.0,222.0,222.0],0.0008131624],
[[302.0,242.0,242.0],0.0007330059],
[[302.0,282.0,282.0],0.0008056345],
[[303.0,302.0,302.0],0.0008556454],
[[307.0,282.0,282.0],0.0007510257],
[[307.0,302.0,302.0],0.0009243903],
[[312.0,262.0,262.0],0.0007249606],
[[322.0,242.0,242.0],0.0009161997],
[[322.0,262.0,262.0],0.0007362045],
[[327.0,302.0,302.0],0.0008403793],
[[332.0,262.0,262.0],0.0008663001],
[[332.0,282.0,282.0],0.0007562868],
[[332.0,322.0,322.0],0.0008937672],
[[342.0,262.0,262.0],0.0009505386],
[[342.0,282.0,282.0],0.0008242861],
[[347.0,322.0,322.0],0.0008359333],
[[352.0,282.0,282.0],0.0008571287],
[[352.0,302.0,302.0],0.0008029923],
[[352.0,342.0,342.0],0.0009186733],
[[362.0,282.0,282.0],0.001052369],
[[363.0,362.0,362.0],0.0009763636],
[[367.0,342.0,342.0],0.0008842825],
[[367.0,362.0,362.0],0.001045079],
[[372.0,322.0,322.0],0.0008353421],
[[382.0,302.0,302.0],0.0009981719],
[[383.0,382.0,382.0],0.00107486],
[[387.0,362.0,362.0],0.0008943386],
[[387.0,382.0,382.0],0.001076915],
[[392.0,342.0,342.0],0.000888521],
[[403.0,402.0,402.0],0.001032675],
[[407.0,402.0,402.0],0.001027812],
[[412.0,362.0,362.0],0.0009761047],
[[427.0,402.0,402.0],0.001020878],
[[432.0,362.0,362.0],0.001039177],
[[432.0,382.0,382.0],0.0009527665],
[[442.0,362.0,362.0],0.001101962],
[[452.0,402.0,402.0],0.0009800122],
[[462.0,382.0,382.0],0.001142134],
[[482.0,402.0,402.0],0.001170423],
[[503.0,502.0,502.0],0.001231174],
[[507.0,502.0,502.0],0.001160032],
[[527.0,502.0,502.0],0.001081126],
[[582.0,502.0,502.0],0.001266814],
[[703.0,702.0,702.0],0.001279017],
[[707.0,702.0,702.0],0.001336823],
[[727.0,702.0,702.0],0.001272449],
[[782.0,702.0,702.0],0.001308339],
