txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],2.149266e-08],
[[20.0,1.0,1.0],6.666761e-08],
[[20.0,15.0,15.0],1.018078e-07],
[[20.0,17.0,17.0],1.308737e-07],
[[20.0,19.0,19.0],2.381449e-07],
[[30.0,1.0,1.0],4.111151e-08],
[[30.0,20.0,20.0],8.257111e-08],
[[30.0,25.0,25.0],1.697186e-07],
[[30.0,27.0,27.0],2.124553e-07],
[[30.0,29.0,29.0],3.760166e-07],
[[40.0,1.0,1.0],8.285953e-09],
[[40.0,20.0,20.0],1.331143e-08],
[[40.0,30.0,30.0],6.985082e-08],
[[40.0,35.0,35.0],2.332633e-07],
[[40.0,37.0,37.0],3.631437e-07],
[[40.0,39.0,39.0],2.330139e-07],
[[50.0,1.0,1.0],1.263636e-08],
[[50.0,20.0,20.0],7.763221e-09],
[[50.0,30.0,30.0],1.832463e-08],
[[50.0,40.0,40.0],2.706258e-07],
[[50.0,45.0,45.0],6.063886e-07],
[[50.0,47.0,47.0],1.266084e-06],
[[50.0,49.0,49.0],2.205717e-06],
[[60.0,1.0,1.0],1.89794e-09],
[[60.0,20.0,20.0],5.141028e-09],
[[60.0,30.0,30.0],7.357018e-08],
[[60.0,40.0,40.0],6.031155e-07],
[[60.0,50.0,50.0],1.549754e-06],
[[60.0,55.0,55.0],1.964303e-06],
[[60.0,57.0,57.0],4.3369e-06],
[[60.0,59.0,59.0],4.758317e-06],
[[62.0,12.0,12.0],1.264057e-08],
[[62.0,42.0,42.0],5.285984e-07],
[[62.0,52.0,52.0],1.033298e-06],
[[63.0,62.0,62.0],3.821087e-06],
[[65.0,62.0,62.0],3.020957e-06],
[[67.0,42.0,42.0],6.045361e-07],
[[67.0,52.0,52.0],1.242731e-06],
[[67.0,62.0,62.0],2.424156e-06],
[[72.0,12.0,12.0],2.186687e-08],
[[72.0,22.0,22.0],2.018447e-07],
[[72.0,52.0,52.0],1.197693e-06],
[[72.0,62.0,62.0],6.979502e-06],
[[73.0,72.0,72.0],5.456355e-06],
[[75.0,72.0,72.0],4.697819e-06],
[[77.0,52.0,52.0],1.338029e-06],
[[77.0,62.0,62.0],3.016476e-06],
[[77.0,72.0,72.0],4.016866e-06],
[[82.0,12.0,12.0],4.059989e-07],
[[82.0,22.0,22.0],4.56221e-07],
[[82.0,32.0,32.0],7.371756e-07],
[[82.0,62.0,62.0],2.289644e-06],
[[82.0,72.0,72.0],4.00386e-06],
[[83.0,82.0,82.0],8.293582e-06],
[[85.0,82.0,82.0],7.202968e-06],
[[87.0,62.0,62.0],2.391425e-06],
[[87.0,72.0,72.0],3.546474e-06],
[[87.0,82.0,82.0],5.808759e-06],
[[92.0,12.0,12.0],1.154787e-06],
[[92.0,22.0,22.0],1.40113e-06],
[[92.0,32.0,32.0],1.306298e-06],
[[92.0,42.0,42.0],1.77944e-06],
[[92.0,72.0,72.0],2.965973e-06],
[[92.0,82.0,82.0],5.235758e-06],
[[93.0,92.0,92.0],9.478339e-06],
[[97.0,72.0,72.0],3.296594e-06],
[[97.0,82.0,82.0],4.782159e-06],
[[97.0,92.0,92.0],8.091701e-06],
[[102.0,22.0,22.0],1.380894e-06],
[[102.0,32.0,32.0],1.742446e-06],
[[102.0,42.0,42.0],4.944076e-06],
[[102.0,52.0,52.0],2.039643e-06],
[[102.0,82.0,82.0],5.079465e-06],
[[102.0,92.0,92.0],7.951486e-06],
[[105.0,102.0,102.0],1.342366e-05],
[[107.0,82.0,82.0],4.724273e-06],
[[107.0,92.0,92.0],6.947718e-06],
[[107.0,102.0,102.0],1.031347e-05],
[[112.0,32.0,32.0],4.205914e-06],
[[112.0,42.0,42.0],3.854072e-06],
[[112.0,52.0,52.0],2.816512e-06],
[[112.0,62.0,62.0],3.234988e-06],
[[112.0,92.0,92.0],6.711735e-06],
[[112.0,102.0,102.0],8.847448e-06],
[[117.0,92.0,92.0],5.710647e-06],
[[117.0,102.0,102.0],7.803008e-06],
[[122.0,42.0,42.0],4.123752e-06],
[[122.0,52.0,52.0],4.304314e-06],
[[122.0,62.0,62.0],8.927355e-06],
[[122.0,72.0,72.0],4.205985e-06],
[[122.0,102.0,102.0],8.116242e-06],
[[123.0,122.0,122.0],2.138619e-05],
[[127.0,102.0,102.0],8.332478e-06],
[[127.0,122.0,122.0],1.744731e-05],
[[132.0,52.0,52.0],5.900011e-06],
[[132.0,62.0,62.0],5.193026e-06],
[[132.0,72.0,72.0],5.232991e-06],
[[132.0,82.0,82.0],5.557853e-06],
[[132.0,122.0,122.0],1.367471e-05],
[[142.0,62.0,62.0],6.219206e-06],
[[142.0,72.0,72.0],8.350944e-06],
[[142.0,82.0,82.0],7.179645e-06],
[[142.0,92.0,92.0],9.371059e-06],
[[142.0,122.0,122.0],1.316626e-05],
[[143.0,142.0,142.0],2.373759e-05],
[[145.0,142.0,142.0],2.368878e-05],
[[147.0,122.0,122.0],1.266882e-05],
[[147.0,142.0,142.0],2.336774e-05],
[[152.0,72.0,72.0],1.687824e-05],
[[152.0,82.0,82.0],7.489871e-06],
[[152.0,92.0,92.0],7.477301e-06],
[[152.0,102.0,102.0],8.309155e-06],
[[152.0,142.0,142.0],1.951127e-05],
[[157.0,142.0,142.0],1.656894e-05],
[[162.0,82.0,82.0],9.391073e-06],
[[162.0,102.0,102.0],1.237032e-05],
[[162.0,142.0,142.0],1.780608e-05],
[[163.0,162.0,162.0],3.184683e-05],
[[165.0,162.0,162.0],3.225223e-05],
[[167.0,142.0,142.0],1.777254e-05],
[[167.0,162.0,162.0],3.136529e-05],
[[172.0,92.0,92.0],1.355341e-05],
[[172.0,122.0,122.0],1.336733e-05],
[[172.0,162.0,162.0],2.53868e-05],
[[177.0,162.0,162.0],2.456915e-05],
[[182.0,102.0,102.0],1.698747e-05],
[[182.0,162.0,162.0],2.251091e-05],
[[183.0,182.0,182.0],4.254873e-05],
[[187.0,162.0,162.0],2.378197e-05],
[[187.0,182.0,182.0],3.943787e-05],
[[192.0,122.0,122.0],1.685001e-05],
[[192.0,142.0,142.0],1.602e-05],
[[192.0,182.0,182.0],3.264334e-05],
[[197.0,182.0,182.0],2.968827e-05],
[[202.0,122.0,122.0],1.864205e-05],
[[202.0,142.0,142.0],1.822049e-05],
[[202.0,182.0,182.0],2.734145e-05],
[[203.0,202.0,202.0],4.901018e-05],
[[207.0,182.0,182.0],2.736553e-05],
[[207.0,202.0,202.0],4.637822e-05],
[[212.0,142.0,142.0],2.143194e-05],
[[212.0,162.0,162.0],2.157658e-05],
[[212.0,202.0,202.0],4.212528e-05],
[[217.0,202.0,202.0],4.050142e-05],
[[222.0,142.0,142.0],2.371158e-05],
[[222.0,162.0,162.0],2.586952e-05],
[[222.0,202.0,202.0],4.081512e-05],
[[223.0,222.0,222.0],5.494772e-05],
[[227.0,202.0,202.0],3.084578e-05],
[[227.0,222.0,222.0],5.156865e-05],
[[232.0,162.0,162.0],2.261382e-05],
[[232.0,182.0,182.0],3.033805e-05],
[[232.0,222.0,222.0],4.97053e-05],
[[237.0,222.0,222.0],4.319737e-05],
[[242.0,162.0,162.0],3.162714e-05],
[[242.0,182.0,182.0],2.812089e-05],
[[242.0,222.0,222.0],4.213477e-05],
[[243.0,242.0,242.0],6.843012e-05],
[[247.0,222.0,222.0],3.863021e-05],
[[247.0,242.0,242.0],5.669368e-05],
[[252.0,202.0,202.0],3.23799e-05],
[[252.0,242.0,242.0],5.626264e-05],
[[257.0,242.0,242.0],5.033201e-05],
[[262.0,182.0,182.0],4.16199e-05],
[[262.0,202.0,202.0],4.011184e-05],
[[262.0,242.0,242.0],4.736958e-05],
[[263.0,262.0,262.0],7.733574e-05],
[[265.0,262.0,262.0],7.235297e-05],
[[267.0,242.0,242.0],4.718445e-05],
[[267.0,262.0,262.0],6.846598e-05],
[[272.0,222.0,222.0],3.928968e-05],
[[272.0,262.0,262.0],5.791188e-05],
[[277.0,262.0,262.0],5.430553e-05],
[[282.0,202.0,202.0],4.424187e-05],
[[282.0,222.0,222.0],4.147818e-05],
[[282.0,262.0,262.0],5.435014e-05],
[[283.0,282.0,282.0],7.947567e-05],
[[285.0,282.0,282.0],7.944905e-05],
[[287.0,262.0,262.0],5.311667e-05],
[[287.0,282.0,282.0],7.251239e-05],
[[292.0,242.0,242.0],4.370916e-05],
[[292.0,282.0,282.0],7.118296e-05],
[[297.0,282.0,282.0],6.297479e-05],
[[302.0,222.0,222.0],4.543659e-05],
[[302.0,242.0,242.0],4.36376e-05],
[[302.0,282.0,282.0],5.963551e-05],
[[303.0,302.0,302.0],7.513377e-05],
[[307.0,282.0,282.0],6.790893e-05],
[[307.0,302.0,302.0],8.137779e-05],
[[312.0,262.0,262.0],4.814689e-05],
[[322.0,242.0,242.0],5.312627e-05],
[[322.0,262.0,262.0],5.049032e-05],
[[327.0,302.0,302.0],6.947791e-05],
[[332.0,262.0,262.0],5.141672e-05],
[[332.0,282.0,282.0],5.263175e-05],
[[332.0,322.0,322.0],8.274769e-05],
[[342.0,262.0,262.0],5.728798e-05],
[[342.0,282.0,282.0],5.471879e-05],
[[347.0,322.0,322.0],7.252342e-05],
[[352.0,282.0,282.0],5.978184e-05],
[[352.0,302.0,302.0],6.110252e-05],
[[352.0,342.0,342.0],8.663504e-05],
[[362.0,282.0,282.0],5.504327e-05],
[[363.0,362.0,362.0],9.956546e-05],
[[367.0,342.0,342.0],7.440527e-05],
[[367.0,362.0,362.0],0.0001012333],
[[372.0,322.0,322.0],6.547209e-05],
[[382.0,302.0,302.0],6.522293e-05],
[[383.0,382.0,382.0],0.000110842],
[[387.0,362.0,362.0],8.105255e-05],
[[387.0,382.0,382.0],0.0001050946],
[[392.0,342.0,342.0],7.312207e-05],
[[403.0,402.0,402.0],0.0001114263],
[[407.0,402.0,402.0],0.0001080865],
[[412.0,362.0,362.0],8.726788e-05],
[[427.0,402.0,402.0],9.516779e-05],
[[432.0,362.0,362.0],8.395118e-05],
[[432.0,382.0,382.0],8.075846e-05],
[[442.0,362.0,362.0],8.268612e-05],
[[452.0,402.0,402.0],9.530418e-05],
[[462.0,382.0,382.0],8.867834e-05],
