txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],0.0],
[[20.0,1.0,1.0],0.0],
[[20.0,15.0,15.0],1.532666e-09],
[[20.0,17.0,17.0],0.0],
[[20.0,19.0,19.0],0.0],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],0.0],
[[30.0,25.0,25.0],8.769992e-10],
[[30.0,27.0,27.0],2.783288e-09],
[[30.0,29.0,29.0],1.012408e-09],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],0.0],
[[40.0,30.0,30.0],0.0],
[[40.0,35.0,35.0],0.0],
[[40.0,37.0,37.0],6.39191e-09],
[[40.0,39.0,39.0],6.384237e-09],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],0.0],
[[50.0,30.0,30.0],2.446169e-09],
[[50.0,40.0,40.0],3.152041e-09],
[[50.0,45.0,45.0],4.453037e-08],
[[50.0,47.0,47.0],8.670732e-08],
[[50.0,49.0,49.0],5.308622e-08],
[[60.0,1.0,1.0],0.0],
[[60.0,20.0,20.0],0.0],
[[60.0,30.0,30.0],1.954698e-09],
[[60.0,40.0,40.0],1.933838e-08],
[[60.0,50.0,50.0],2.892159e-08],
[[60.0,55.0,55.0],5.520964e-08],
[[60.0,57.0,57.0],1.016553e-07],
[[60.0,59.0,59.0],2.699345e-07],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],1.583094e-08],
[[62.0,52.0,52.0],4.126419e-08],
[[63.0,62.0,62.0],1.308221e-07],
[[65.0,62.0,62.0],1.165156e-07],
[[67.0,42.0,42.0],1.040237e-08],
[[67.0,52.0,52.0],3.035828e-08],
[[67.0,62.0,62.0],1.008985e-07],
[[72.0,12.0,12.0],0.0],
[[72.0,22.0,22.0],5.269266e-09],
[[72.0,52.0,52.0],4.498574e-08],
[[72.0,62.0,62.0],4.656958e-08],
[[73.0,72.0,72.0],2.675594e-07],
[[75.0,72.0,72.0],1.959693e-07],
[[77.0,52.0,52.0],8.707581e-09],
[[77.0,62.0,62.0],7.986563e-08],
[[77.0,72.0,72.0],1.474307e-07],
[[82.0,12.0,12.0],8.932001e-09],
[[82.0,22.0,22.0],2.043875e-09],
[[82.0,32.0,32.0],4.343255e-09],
[[82.0,62.0,62.0],7.906965e-08],
[[82.0,72.0,72.0],1.013588e-07],
[[83.0,82.0,82.0],2.899889e-07],
[[85.0,82.0,82.0],2.838896e-07],
[[87.0,62.0,62.0],6.754161e-08],
[[87.0,72.0,72.0],1.239451e-07],
[[87.0,82.0,82.0],2.228703e-07],
[[92.0,12.0,12.0],1.0361e-08],
[[92.0,22.0,22.0],2.401028e-08],
[[92.0,32.0,32.0],2.411254e-08],
[[92.0,42.0,42.0],3.682527e-08],
[[92.0,72.0,72.0],1.361599e-07],
[[92.0,82.0,82.0],1.298245e-07],
[[93.0,92.0,92.0],5.782838e-07],
[[97.0,72.0,72.0],1.336102e-07],
[[97.0,82.0,82.0],2.354139e-07],
[[97.0,92.0,92.0],1.24894e-06],
[[102.0,22.0,22.0],1.761526e-07],
[[102.0,32.0,32.0],1.113618e-08],
[[102.0,42.0,42.0],5.154169e-08],
[[102.0,52.0,52.0],6.306681e-08],
[[102.0,82.0,82.0],1.855325e-07],
[[102.0,92.0,92.0],3.033963e-07],
[[105.0,102.0,102.0],6.315553e-07],
[[107.0,82.0,82.0],1.545419e-07],
[[107.0,92.0,92.0],1.915215e-07],
[[107.0,102.0,102.0],3.326985e-07],
[[112.0,32.0,32.0],4.75426e-08],
[[112.0,42.0,42.0],5.002915e-08],
[[112.0,52.0,52.0],7.82022e-08],
[[112.0,62.0,62.0],1.092315e-07],
[[112.0,92.0,92.0],2.674854e-07],
[[112.0,102.0,102.0],4.32924e-07],
[[117.0,92.0,92.0],2.36646e-07],
[[117.0,102.0,102.0],3.000724e-07],
[[122.0,42.0,42.0],1.246563e-07],
[[122.0,52.0,52.0],1.081939e-07],
[[122.0,62.0,62.0],9.715562e-08],
[[122.0,72.0,72.0],1.137098e-07],
[[122.0,102.0,102.0],3.738729e-07],
[[123.0,122.0,122.0],1.223933e-06],
[[127.0,102.0,102.0],3.442674e-07],
[[127.0,122.0,122.0],7.494504e-07],
[[132.0,52.0,52.0],1.265649e-07],
[[132.0,62.0,62.0],2.696873e-07],
[[132.0,72.0,72.0],1.939079e-07],
[[132.0,82.0,82.0],1.440692e-07],
[[132.0,122.0,122.0],6.970662e-07],
[[142.0,62.0,62.0],2.442849e-07],
[[142.0,72.0,72.0],1.297117e-07],
[[142.0,82.0,82.0],3.295282e-07],
[[142.0,92.0,92.0],3.119485e-07],
[[142.0,122.0,122.0],5.568678e-07],
[[143.0,142.0,142.0],1.660555e-06],
[[145.0,142.0,142.0],1.582439e-06],
[[147.0,122.0,122.0],6.441313e-07],
[[147.0,142.0,142.0],1.266975e-06],
[[152.0,72.0,72.0],1.907193e-07],
[[152.0,82.0,82.0],2.907612e-07],
[[152.0,92.0,92.0],3.43806e-07],
[[152.0,102.0,102.0],3.739454e-07],
[[152.0,142.0,142.0],1.055917e-06],
[[157.0,142.0,142.0],9.135986e-07],
[[162.0,82.0,82.0],3.063916e-07],
[[162.0,102.0,102.0],4.701477e-07],
[[162.0,142.0,142.0],7.545142e-07],
[[163.0,162.0,162.0],2.205672e-06],
[[165.0,162.0,162.0],2.261635e-06],
[[167.0,142.0,142.0],7.636001e-07],
[[167.0,162.0,162.0],2.078722e-06],
[[172.0,92.0,92.0],4.286507e-07],
[[172.0,122.0,122.0],5.807706e-07],
[[172.0,162.0,162.0],1.292163e-06],
[[177.0,162.0,162.0],1.058948e-06],
[[182.0,102.0,102.0],7.025109e-07],
[[182.0,162.0,162.0],1.416298e-06],
[[183.0,182.0,182.0],3.144483e-06],
[[187.0,162.0,162.0],1.285511e-06],
[[187.0,182.0,182.0],2.279739e-06],
[[192.0,122.0,122.0],6.923206e-07],
[[192.0,142.0,142.0],9.754913e-07],
[[192.0,182.0,182.0],1.585007e-06],
[[197.0,182.0,182.0],1.791975e-06],
[[202.0,122.0,122.0],5.038447e-07],
[[202.0,142.0,142.0],8.895433e-07],
[[202.0,182.0,182.0],1.574991e-06],
[[203.0,202.0,202.0],4.03992e-06],
[[207.0,182.0,182.0],1.445784e-06],
[[207.0,202.0,202.0],3.659058e-06],
[[212.0,142.0,142.0],1.136101e-06],
[[212.0,162.0,162.0],1.208172e-06],
[[212.0,202.0,202.0],2.734139e-06],
[[217.0,202.0,202.0],2.743001e-06],
[[222.0,142.0,142.0],1.161787e-06],
[[222.0,162.0,162.0],1.449947e-06],
[[222.0,202.0,202.0],2.614222e-06],
[[223.0,222.0,222.0],3.946733e-06],
[[227.0,202.0,202.0],2.526365e-06],
[[227.0,222.0,222.0],3.724065e-06],
[[232.0,162.0,162.0],1.324789e-06],
[[232.0,182.0,182.0],1.828189e-06],
[[232.0,222.0,222.0],3.434974e-06],
[[237.0,222.0,222.0],2.876951e-06],
[[242.0,162.0,162.0],1.129419e-06],
[[242.0,182.0,182.0],1.389257e-06],
[[242.0,222.0,222.0],2.810118e-06],
[[243.0,242.0,242.0],5.794356e-06],
[[247.0,222.0,222.0],2.549569e-06],
[[247.0,242.0,242.0],4.965713e-06],
[[252.0,202.0,202.0],2.127419e-06],
[[252.0,242.0,242.0],3.632864e-06],
[[257.0,242.0,242.0],4.101158e-06],
[[262.0,182.0,182.0],1.688473e-06],
[[262.0,202.0,202.0],1.853712e-06],
[[262.0,242.0,242.0],5.098512e-06],
[[263.0,262.0,262.0],6.1363e-06],
[[265.0,262.0,262.0],5.733088e-06],
[[267.0,242.0,242.0],2.742287e-06],
[[267.0,262.0,262.0],5.881311e-06],
[[272.0,222.0,222.0],2.29469e-06],
[[272.0,262.0,262.0],4.716224e-06],
[[277.0,262.0,262.0],4.562678e-06],
[[282.0,202.0,202.0],2.067686e-06],
[[282.0,222.0,222.0],2.560097e-06],
[[282.0,262.0,262.0],4.610041e-06],
[[283.0,282.0,282.0],7.146926e-06],
[[285.0,282.0,282.0],7.029247e-06],
[[287.0,262.0,262.0],3.929371e-06],
[[287.0,282.0,282.0],7.055022e-06],
[[292.0,242.0,242.0],3.707367e-06],
[[292.0,282.0,282.0],5.689258e-06],
[[297.0,282.0,282.0],5.148453e-06],
[[302.0,222.0,222.0],2.506927e-06],
[[302.0,242.0,242.0],3.077902e-06],
[[302.0,282.0,282.0],4.732431e-06],
[[303.0,302.0,302.0],7.228516e-06],
[[307.0,282.0,282.0],4.668424e-06],
[[307.0,302.0,302.0],7.667897e-06],
[[312.0,262.0,262.0],3.468993e-06],
[[322.0,242.0,242.0],3.121749e-06],
[[322.0,262.0,262.0],3.453376e-06],
[[327.0,302.0,302.0],6.358476e-06],
[[332.0,262.0,262.0],3.512656e-06],
[[332.0,282.0,282.0],3.831427e-06],
[[332.0,322.0,322.0],7.527354e-06],
[[342.0,262.0,262.0],3.696338e-06],
[[342.0,282.0,282.0],3.816493e-06],
[[347.0,322.0,322.0],6.289212e-06],
[[352.0,282.0,282.0],4.774948e-06],
[[352.0,302.0,302.0],4.661153e-06],
[[352.0,342.0,342.0],8.736849e-06],
[[362.0,282.0,282.0],3.62774e-06],
[[363.0,362.0,362.0],1.243416e-05],
[[367.0,342.0,342.0],6.899714e-06],
[[367.0,362.0,362.0],1.167916e-05],
[[372.0,322.0,322.0],5.123764e-06],
[[382.0,302.0,302.0],6.066904e-06],
[[383.0,382.0,382.0],1.202618e-05],
[[387.0,362.0,362.0],7.418901e-06],
[[387.0,382.0,382.0],1.250969e-05],
[[392.0,342.0,342.0],6.319867e-06],
[[403.0,402.0,402.0],1.382671e-05],
[[407.0,402.0,402.0],1.279215e-05],
[[412.0,362.0,362.0],7.546311e-06],
[[427.0,402.0,402.0],9.463352e-06],
[[432.0,362.0,362.0],7.481938e-06],
[[432.0,382.0,382.0],7.8527e-06],
[[442.0,362.0,362.0],6.463356e-06],
[[452.0,402.0,402.0],1.062174e-05],
[[462.0,382.0,382.0],7.264852e-06],
[[482.0,402.0,402.0],7.691569e-06],
[[503.0,502.0,502.0],1.820572e-05],
