txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],0.0],
[[20.0,1.0,1.0],2.514764e-09],
[[20.0,15.0,15.0],1.511076e-09],
[[20.0,17.0,17.0],5.996845e-09],
[[20.0,19.0,19.0],8.542924e-09],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],0.0],
[[30.0,25.0,25.0],1.527767e-09],
[[30.0,27.0,27.0],2.221124e-08],
[[30.0,29.0,29.0],3.457999e-08],
[[40.0,1.0,1.0],1.407233e-09],
[[40.0,20.0,20.0],0.0],
[[40.0,30.0,30.0],8.20209e-09],
[[40.0,35.0,35.0],2.623238e-09],
[[40.0,37.0,37.0],1.026657e-08],
[[40.0,39.0,39.0],3.211166e-08],
[[50.0,1.0,1.0],0.0],
[[50.0,20.0,20.0],0.0],
[[50.0,30.0,30.0],0.0],
[[50.0,40.0,40.0],1.565529e-08],
[[50.0,45.0,45.0],9.946452e-08],
[[50.0,47.0,47.0],3.716469e-07],
[[50.0,49.0,49.0],2.386625e-07],
[[60.0,1.0,1.0],0.0],
[[60.0,20.0,20.0],1.516188e-09],
[[60.0,30.0,30.0],3.387779e-09],
[[60.0,40.0,40.0],8.11446e-08],
[[60.0,50.0,50.0],1.564977e-07],
[[60.0,55.0,55.0],2.190708e-07],
[[60.0,57.0,57.0],3.922346e-07],
[[60.0,59.0,59.0],6.615436e-07],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],6.522913e-08],
[[62.0,52.0,52.0],8.801216e-08],
[[63.0,62.0,62.0],4.487124e-07],
[[65.0,62.0,62.0],3.618572e-07],
[[67.0,42.0,42.0],5.747482e-08],
[[67.0,52.0,52.0],1.195727e-07],
[[67.0,62.0,62.0],2.309625e-07],
[[72.0,12.0,12.0],0.0],
[[72.0,22.0,22.0],2.529408e-08],
[[72.0,52.0,52.0],9.612876e-08],
[[72.0,62.0,62.0],1.657784e-07],
[[73.0,72.0,72.0],5.991982e-07],
[[75.0,72.0,72.0],7.129044e-07],
[[77.0,52.0,52.0],1.916804e-07],
[[77.0,62.0,62.0],2.191964e-07],
[[77.0,72.0,72.0],5.328845e-07],
[[82.0,12.0,12.0],2.267421e-08],
[[82.0,22.0,22.0],1.724827e-08],
[[82.0,32.0,32.0],4.207903e-08],
[[82.0,62.0,62.0],2.576979e-07],
[[82.0,72.0,72.0],4.106757e-07],
[[83.0,82.0,82.0],1.158086e-06],
[[85.0,82.0,82.0],7.600986e-07],
[[87.0,62.0,62.0],1.997943e-07],
[[87.0,72.0,72.0],3.48885e-07],
[[87.0,82.0,82.0],1.056444e-06],
[[92.0,12.0,12.0],5.165233e-07],
[[92.0,22.0,22.0],7.934916e-08],
[[92.0,32.0,32.0],6.312678e-08],
[[92.0,42.0,42.0],1.697211e-07],
[[92.0,72.0,72.0],3.181124e-07],
[[92.0,82.0,82.0],5.588563e-07],
[[93.0,92.0,92.0],1.607549e-06],
[[97.0,72.0,72.0],3.772292e-07],
[[97.0,82.0,82.0],5.157713e-07],
[[97.0,92.0,92.0],1.025304e-06],
[[102.0,22.0,22.0],1.072683e-07],
[[102.0,32.0,32.0],8.545514e-08],
[[102.0,42.0,42.0],1.863949e-07],
[[102.0,52.0,52.0],2.032248e-07],
[[102.0,82.0,82.0],5.360566e-07],
[[102.0,92.0,92.0],1.710005e-06],
[[105.0,102.0,102.0],1.807236e-06],
[[107.0,82.0,82.0],5.322108e-07],
[[107.0,92.0,92.0],8.241864e-07],
[[107.0,102.0,102.0],1.512015e-06],
[[112.0,32.0,32.0],1.096423e-07],
[[112.0,42.0,42.0],2.441726e-07],
[[112.0,52.0,52.0],2.394382e-07],
[[112.0,62.0,62.0],2.52127e-07],
[[112.0,92.0,92.0],7.793397e-07],
[[112.0,102.0,102.0],1.059567e-06],
[[117.0,92.0,92.0],9.232169e-07],
[[117.0,102.0,102.0],1.065973e-06],
[[122.0,42.0,42.0],4.120873e-07],
[[122.0,52.0,52.0],2.676935e-07],
[[122.0,62.0,62.0],4.439636e-07],
[[122.0,72.0,72.0],4.319096e-07],
[[122.0,102.0,102.0],1.018572e-06],
[[123.0,122.0,122.0],3.479443e-06],
[[127.0,102.0,102.0],1.089433e-06],
[[127.0,122.0,122.0],2.636655e-06],
[[132.0,52.0,52.0],1.172668e-06],
[[132.0,62.0,62.0],9.306526e-07],
[[132.0,72.0,72.0],5.531535e-07],
[[132.0,82.0,82.0],7.682809e-07],
[[132.0,122.0,122.0],1.919365e-06],
[[142.0,62.0,62.0],5.556153e-07],
[[142.0,72.0,72.0],6.147178e-07],
[[142.0,82.0,82.0],6.385533e-07],
[[142.0,92.0,92.0],6.825499e-07],
[[142.0,122.0,122.0],1.963631e-06],
[[143.0,142.0,142.0],5.565072e-06],
[[145.0,142.0,142.0],4.431266e-06],
[[147.0,122.0,122.0],1.806453e-06],
[[147.0,142.0,142.0],3.928001e-06],
[[152.0,72.0,72.0],1.157842e-06],
[[152.0,82.0,82.0],9.038011e-07],
[[152.0,92.0,92.0],9.324866e-07],
[[152.0,102.0,102.0],1.183577e-06],
[[152.0,142.0,142.0],2.907209e-06],
[[157.0,142.0,142.0],3.173948e-06],
[[162.0,82.0,82.0],1.051141e-06],
[[162.0,102.0,102.0],1.393892e-06],
[[162.0,142.0,142.0],2.38315e-06],
[[163.0,162.0,162.0],6.628271e-06],
[[165.0,162.0,162.0],6.792641e-06],
[[167.0,142.0,142.0],2.373596e-06],
[[167.0,162.0,162.0],5.018359e-06],
[[172.0,92.0,92.0],1.389048e-06],
[[172.0,122.0,122.0],1.626227e-06],
[[172.0,162.0,162.0],5.010024e-06],
[[177.0,162.0,162.0],4.335277e-06],
[[182.0,102.0,102.0],1.525552e-06],
[[182.0,162.0,162.0],3.713668e-06],
[[183.0,182.0,182.0],8.935464e-06],
[[187.0,162.0,162.0],3.788615e-06],
[[187.0,182.0,182.0],8.395514e-06],
[[192.0,122.0,122.0],2.420149e-06],
[[192.0,142.0,142.0],2.717447e-06],
[[192.0,182.0,182.0],5.516154e-06],
[[197.0,182.0,182.0],5.424766e-06],
[[202.0,122.0,122.0],1.80391e-06],
[[202.0,142.0,142.0],2.580343e-06],
[[202.0,182.0,182.0],4.847285e-06],
[[203.0,202.0,202.0],1.122886e-05],
[[207.0,182.0,182.0],4.557758e-06],
[[207.0,202.0,202.0],1.160715e-05],
[[212.0,142.0,142.0],2.623624e-06],
[[212.0,162.0,162.0],3.766525e-06],
[[212.0,202.0,202.0],8.192345e-06],
[[217.0,202.0,202.0],6.995927e-06],
[[222.0,142.0,142.0],2.880409e-06],
[[222.0,162.0,162.0],3.685372e-06],
[[222.0,202.0,202.0],9.167869e-06],
[[223.0,222.0,222.0],1.317814e-05],
[[227.0,202.0,202.0],6.478319e-06],
[[227.0,222.0,222.0],1.277231e-05],
[[232.0,162.0,162.0],3.775567e-06],
[[232.0,182.0,182.0],4.768615e-06],
[[232.0,222.0,222.0],1.00979e-05],
[[237.0,222.0,222.0],8.811336e-06],
[[242.0,162.0,162.0],4.559466e-06],
[[242.0,182.0,182.0],4.917193e-06],
[[242.0,222.0,222.0],8.806158e-06],
[[243.0,242.0,242.0],1.707366e-05],
[[247.0,222.0,222.0],8.157669e-06],
[[247.0,242.0,242.0],1.472656e-05],
[[252.0,202.0,202.0],5.084036e-06],
[[252.0,242.0,242.0],1.222007e-05],
[[257.0,242.0,242.0],1.08443e-05],
[[262.0,182.0,182.0],5.452083e-06],
[[262.0,202.0,202.0],5.993221e-06],
[[262.0,242.0,242.0],1.076171e-05],
[[263.0,262.0,262.0],1.969271e-05],
[[265.0,262.0,262.0],1.904539e-05],
[[267.0,242.0,242.0],1.116831e-05],
[[267.0,262.0,262.0],1.838815e-05],
[[272.0,222.0,222.0],6.445927e-06],
[[272.0,262.0,262.0],1.354407e-05],
[[277.0,262.0,262.0],1.271372e-05],
[[282.0,202.0,202.0],6.312444e-06],
[[282.0,222.0,222.0],7.219269e-06],
[[282.0,262.0,262.0],1.351969e-05],
[[283.0,282.0,282.0],2.217073e-05],
[[285.0,282.0,282.0],2.423181e-05],
[[287.0,262.0,262.0],1.16682e-05],
[[287.0,282.0,282.0],2.37529e-05],
[[292.0,242.0,242.0],8.829192e-06],
[[292.0,282.0,282.0],1.674106e-05],
[[297.0,282.0,282.0],1.569141e-05],
[[302.0,222.0,222.0],7.839301e-06],
[[302.0,242.0,242.0],8.579279e-06],
[[302.0,282.0,282.0],1.465879e-05],
[[303.0,302.0,302.0],2.430199e-05],
[[307.0,282.0,282.0],1.384392e-05],
[[307.0,302.0,302.0],2.365155e-05],
[[312.0,262.0,262.0],1.238035e-05],
[[322.0,242.0,242.0],1.013495e-05],
[[322.0,262.0,262.0],9.973383e-06],
[[327.0,302.0,302.0],1.584574e-05],
[[332.0,262.0,262.0],1.143821e-05],
[[332.0,282.0,282.0],1.30409e-05],
[[332.0,322.0,322.0],2.150043e-05],
[[342.0,262.0,262.0],1.132318e-05],
[[342.0,282.0,282.0],1.139673e-05],
[[347.0,322.0,322.0],2.136534e-05],
[[352.0,282.0,282.0],1.228582e-05],
[[352.0,302.0,302.0],1.49727e-05],
[[352.0,342.0,342.0],2.441209e-05],
[[362.0,282.0,282.0],1.256294e-05],
[[363.0,362.0,362.0],3.795211e-05],
[[367.0,342.0,342.0],2.090322e-05],
[[367.0,362.0,362.0],3.246477e-05],
[[372.0,322.0,322.0],1.573439e-05],
[[382.0,302.0,302.0],1.508701e-05],
[[383.0,382.0,382.0],3.57239e-05],
[[387.0,362.0,362.0],2.028646e-05],
[[387.0,382.0,382.0],3.998355e-05],
[[392.0,342.0,342.0],2.161744e-05],
[[403.0,402.0,402.0],4.257664e-05],
[[407.0,402.0,402.0],3.714635e-05],
[[412.0,362.0,362.0],1.880486e-05],
[[427.0,402.0,402.0],2.958008e-05],
[[432.0,362.0,362.0],1.973831e-05],
[[432.0,382.0,382.0],2.37875e-05],
[[442.0,362.0,362.0],2.047563e-05],
[[452.0,402.0,402.0],2.326494e-05],
[[462.0,382.0,382.0],2.209456e-05],
[[482.0,402.0,402.0],2.480659e-05],
