txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],3.524797e-09],
[[20.0,1.0,1.0],0.0],
[[20.0,15.0,15.0],1.465521e-08],
[[20.0,17.0,17.0],9.413768e-08],
[[20.0,19.0,19.0],2.994636e-08],
[[30.0,1.0,1.0],0.0],
[[30.0,20.0,20.0],0.0],
[[30.0,25.0,25.0],5.44277e-08],
[[30.0,27.0,27.0],2.210269e-07],
[[30.0,29.0,29.0],2.935843e-08],
[[40.0,1.0,1.0],0.0],
[[40.0,20.0,20.0],0.0],
[[40.0,30.0,30.0],0.0],
[[40.0,35.0,35.0],1.841566e-08],
[[40.0,37.0,37.0],3.824867e-08],
[[40.0,39.0,39.0],9.12797e-08],
[[50.0,1.0,1.0],1.301451e-09],
[[50.0,20.0,20.0],0.0],
[[50.0,30.0,30.0],0.0],
[[50.0,40.0,40.0],2.659331e-08],
[[50.0,45.0,45.0],1.740609e-07],
[[50.0,47.0,47.0],2.60257e-07],
[[50.0,49.0,49.0],5.305315e-07],
[[60.0,1.0,1.0],1.510884e-09],
[[60.0,20.0,20.0],0.0],
[[60.0,30.0,30.0],1.446341e-08],
[[60.0,40.0,40.0],1.022508e-07],
[[60.0,50.0,50.0],5.232365e-07],
[[60.0,55.0,55.0],7.523269e-07],
[[60.0,57.0,57.0],5.226866e-07],
[[60.0,59.0,59.0],1.61358e-06],
[[62.0,12.0,12.0],1.738181e-09],
[[62.0,42.0,42.0],1.069234e-07],
[[62.0,52.0,52.0],2.112969e-07],
[[63.0,62.0,62.0],8.421167e-07],
[[65.0,62.0,62.0],7.515199e-07],
[[67.0,42.0,42.0],1.373949e-07],
[[67.0,52.0,52.0],2.19992e-07],
[[67.0,62.0,62.0],5.570099e-07],
[[72.0,12.0,12.0],4.59687e-09],
[[72.0,22.0,22.0],7.243282e-08],
[[72.0,52.0,52.0],3.074674e-07],
[[72.0,62.0,62.0],4.435692e-07],
[[73.0,72.0,72.0],1.388961e-06],
[[75.0,72.0,72.0],1.141139e-06],
[[77.0,52.0,52.0],2.561455e-07],
[[77.0,62.0,62.0],3.848167e-07],
[[77.0,72.0,72.0],1.293042e-06],
[[82.0,12.0,12.0],1.389186e-06],
[[82.0,22.0,22.0],4.707693e-08],
[[82.0,32.0,32.0],1.510224e-07],
[[82.0,62.0,62.0],4.94726e-07],
[[82.0,72.0,72.0],7.30147e-07],
[[83.0,82.0,82.0],1.826287e-06],
[[85.0,82.0,82.0],1.864607e-06],
[[87.0,62.0,62.0],4.088007e-07],
[[87.0,72.0,72.0],7.152536e-07],
[[87.0,82.0,82.0],1.333984e-06],
[[92.0,12.0,12.0],6.835697e-08],
[[92.0,22.0,22.0],2.072705e-07],
[[92.0,32.0,32.0],1.798245e-07],
[[92.0,42.0,42.0],3.152913e-07],
[[92.0,72.0,72.0],7.214625e-07],
[[92.0,82.0,82.0],1.039777e-06],
[[93.0,92.0,92.0],2.540316e-06],
[[97.0,72.0,72.0],7.703271e-07],
[[97.0,82.0,82.0],1.146673e-06],
[[97.0,92.0,92.0],1.943444e-06],
[[102.0,22.0,22.0],1.140307e-06],
[[102.0,32.0,32.0],2.990275e-07],
[[102.0,42.0,42.0],3.658319e-07],
[[102.0,52.0,52.0],4.989321e-07],
[[102.0,82.0,82.0],9.407885e-07],
[[102.0,92.0,92.0],1.959319e-06],
[[105.0,102.0,102.0],3.434956e-06],
[[107.0,82.0,82.0],1.292826e-06],
[[107.0,92.0,92.0],1.737595e-06],
[[107.0,102.0,102.0],2.6875e-06],
[[112.0,32.0,32.0],4.216889e-07],
[[112.0,42.0,42.0],3.66412e-07],
[[112.0,52.0,52.0],8.45164e-07],
[[112.0,62.0,62.0],8.138378e-07],
[[112.0,92.0,92.0],1.498431e-06],
[[112.0,102.0,102.0],2.189829e-06],
[[117.0,92.0,92.0],1.436557e-06],
[[117.0,102.0,102.0],2.073489e-06],
[[122.0,42.0,42.0],7.944948e-07],
[[122.0,52.0,52.0],8.32023e-07],
[[122.0,62.0,62.0],1.156186e-06],
[[122.0,72.0,72.0],9.419519e-07],
[[122.0,102.0,102.0],1.968061e-06],
[[123.0,122.0,122.0],6.062656e-06],
[[127.0,102.0,102.0],2.375315e-06],
[[127.0,122.0,122.0],4.307463e-06],
[[132.0,52.0,52.0],7.020738e-07],
[[132.0,62.0,62.0],9.417223e-07],
[[132.0,72.0,72.0],1.206625e-06],
[[132.0,82.0,82.0],1.428635e-06],
[[132.0,122.0,122.0],3.515872e-06],
[[142.0,62.0,62.0],1.160364e-06],
[[142.0,72.0,72.0],1.118705e-06],
[[142.0,82.0,82.0],1.414651e-06],
[[142.0,92.0,92.0],1.578647e-06],
[[142.0,122.0,122.0],2.718455e-06],
[[143.0,142.0,142.0],8.212204e-06],
[[145.0,142.0,142.0],7.481548e-06],
[[147.0,122.0,122.0],3.362054e-06],
[[147.0,142.0,142.0],6.548412e-06],
[[152.0,72.0,72.0],1.297615e-06],
[[152.0,82.0,82.0],2.461609e-06],
[[152.0,92.0,92.0],2.217397e-06],
[[152.0,102.0,102.0],2.112134e-06],
[[152.0,142.0,142.0],5.21192e-06],
[[157.0,142.0,142.0],4.851118e-06],
[[162.0,82.0,82.0],2.092332e-06],
[[162.0,102.0,102.0],3.587965e-06],
[[162.0,142.0,142.0],4.534929e-06],
[[163.0,162.0,162.0],1.053313e-05],
[[165.0,162.0,162.0],1.005567e-05],
[[167.0,142.0,142.0],4.961747e-06],
[[167.0,162.0,162.0],1.01381e-05],
[[172.0,92.0,92.0],2.460018e-06],
[[172.0,122.0,122.0],3.570625e-06],
[[172.0,162.0,162.0],7.039997e-06],
[[177.0,162.0,162.0],5.982495e-06],
[[182.0,102.0,102.0],4.316196e-06],
[[182.0,162.0,162.0],5.99566e-06],
[[183.0,182.0,182.0],1.265291e-05],
[[187.0,162.0,162.0],6.180264e-06],
[[187.0,182.0,182.0],1.225924e-05],
[[192.0,122.0,122.0],3.637491e-06],
[[192.0,142.0,142.0],4.755725e-06],
[[192.0,182.0,182.0],1.021478e-05],
[[197.0,182.0,182.0],9.374032e-06],
[[202.0,122.0,122.0],4.245066e-06],
[[202.0,142.0,142.0],4.676797e-06],
[[202.0,182.0,182.0],8.130372e-06],
[[203.0,202.0,202.0],1.601775e-05],
[[207.0,182.0,182.0],7.175491e-06],
[[207.0,202.0,202.0],1.487561e-05],
[[212.0,142.0,142.0],5.595664e-06],
[[212.0,162.0,162.0],6.640594e-06],
[[212.0,202.0,202.0],1.177184e-05],
[[217.0,202.0,202.0],1.179032e-05],
[[222.0,142.0,142.0],5.921071e-06],
[[222.0,162.0,162.0],6.463431e-06],
[[222.0,202.0,202.0],1.266015e-05],
[[223.0,222.0,222.0],1.846618e-05],
[[227.0,202.0,202.0],1.033245e-05],
[[227.0,222.0,222.0],1.81181e-05],
[[232.0,162.0,162.0],6.029345e-06],
[[232.0,182.0,182.0],8.127744e-06],
[[232.0,222.0,222.0],1.336726e-05],
[[237.0,222.0,222.0],1.492862e-05],
[[242.0,162.0,162.0],1.411557e-05],
[[242.0,182.0,182.0],9.481921e-06],
[[242.0,222.0,222.0],1.239124e-05],
[[243.0,242.0,242.0],2.180466e-05],
[[247.0,222.0,222.0],1.38941e-05],
[[247.0,242.0,242.0],2.267061e-05],
[[252.0,202.0,202.0],1.233697e-05],
[[252.0,242.0,242.0],1.903451e-05],
[[257.0,242.0,242.0],1.725009e-05],
[[262.0,182.0,182.0],1.151827e-05],
[[262.0,202.0,202.0],9.875555e-06],
[[262.0,242.0,242.0],1.438331e-05],
[[263.0,262.0,262.0],2.457831e-05],
[[265.0,262.0,262.0],2.707011e-05],
[[267.0,242.0,242.0],2.070221e-05],
[[267.0,262.0,262.0],2.529075e-05],
[[272.0,222.0,222.0],1.326239e-05],
[[272.0,262.0,262.0],2.487877e-05],
[[277.0,262.0,262.0],2.108696e-05],
[[282.0,202.0,202.0],1.063313e-05],
[[282.0,222.0,222.0],1.214233e-05],
[[282.0,262.0,262.0],2.286099e-05],
[[283.0,282.0,282.0],2.953286e-05],
[[285.0,282.0,282.0],3.189233e-05],
[[287.0,262.0,262.0],1.97067e-05],
[[287.0,282.0,282.0],2.728987e-05],
[[292.0,242.0,242.0],1.321618e-05],
[[292.0,282.0,282.0],2.36592e-05],
[[297.0,282.0,282.0],2.305764e-05],
[[302.0,222.0,222.0],1.157292e-05],
[[302.0,242.0,242.0],1.416978e-05],
[[302.0,282.0,282.0],2.182e-05],
[[303.0,302.0,302.0],3.002782e-05],
[[307.0,282.0,282.0],2.061792e-05],
[[307.0,302.0,302.0],3.249325e-05],
[[312.0,262.0,262.0],1.969027e-05],
[[322.0,242.0,242.0],1.355048e-05],
[[322.0,262.0,262.0],1.72254e-05],
[[327.0,302.0,302.0],2.35414e-05],
[[332.0,262.0,262.0],1.54061e-05],
[[332.0,282.0,282.0],1.908424e-05],
[[332.0,322.0,322.0],3.036985e-05],
[[342.0,262.0,262.0],1.727584e-05],
[[342.0,282.0,282.0],1.858884e-05],
[[347.0,322.0,322.0],2.595577e-05],
[[352.0,282.0,282.0],1.943142e-05],
[[352.0,302.0,302.0],2.157457e-05],
[[352.0,342.0,342.0],3.316826e-05],
[[362.0,282.0,282.0],1.921057e-05],
[[363.0,362.0,362.0],4.153451e-05],
[[367.0,342.0,342.0],2.822081e-05],
[[367.0,362.0,362.0],4.024076e-05],
[[372.0,322.0,322.0],2.099825e-05],
[[382.0,302.0,302.0],2.290205e-05],
[[383.0,382.0,382.0],4.313154e-05],
[[387.0,362.0,362.0],3.165958e-05],
[[387.0,382.0,382.0],4.639403e-05],
[[392.0,342.0,342.0],2.692696e-05],
[[403.0,402.0,402.0],4.732479e-05],
[[407.0,402.0,402.0],4.646159e-05],
[[412.0,362.0,362.0],3.004657e-05],
[[427.0,402.0,402.0],3.496868e-05],
[[432.0,362.0,362.0],3.041703e-05],
[[432.0,382.0,382.0],3.72789e-05],
[[442.0,362.0,362.0],2.91681e-05],
[[452.0,402.0,402.0],3.531676e-05],
[[462.0,382.0,382.0],3.125748e-05],
[[482.0,402.0,402.0],3.002278e-05],
