txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
intermediateState: None
efficiencyMap: [[[10.0,1.0,1.0],3.422983e-06],
[[20.0,1.0,1.0],2.988727e-06],
[[20.0,15.0,15.0],7.697173e-06],
[[20.0,17.0,17.0],1.192086e-05],
[[20.0,19.0,19.0],1.722883e-05],
[[30.0,1.0,1.0],1.701036e-06],
[[30.0,20.0,20.0],7.36828e-06],
[[30.0,25.0,25.0],1.025454e-05],
[[30.0,27.0,27.0],1.954862e-05],
[[30.0,29.0,29.0],1.804913e-05],
[[40.0,1.0,1.0],2.141322e-06],
[[40.0,20.0,20.0],3.637992e-06],
[[40.0,30.0,30.0],8.200979e-06],
[[40.0,35.0,35.0],1.503344e-05],
[[40.0,37.0,37.0],1.803983e-05],
[[40.0,39.0,39.0],2.184852e-05],
[[50.0,1.0,1.0],1.744103e-06],
[[50.0,20.0,20.0],4.027146e-06],
[[50.0,30.0,30.0],4.271979e-06],
[[50.0,40.0,40.0],1.713367e-05],
[[50.0,45.0,45.0],4.142011e-05],
[[50.0,47.0,47.0],5.387742e-05],
[[50.0,49.0,49.0],5.963765e-05],
[[60.0,1.0,1.0],8.467394e-07],
[[60.0,20.0,20.0],2.448361e-06],
[[60.0,30.0,30.0],8.113272e-06],
[[60.0,40.0,40.0],2.905696e-05],
[[60.0,50.0,50.0],5.565034e-05],
[[60.0,55.0,55.0],8.325597e-05],
[[60.0,57.0,57.0],0.0001010587],
[[60.0,59.0,59.0],0.0001087706],
[[62.0,12.0,12.0],9.576352e-07],
[[62.0,42.0,42.0],3.176633e-05],
[[62.0,52.0,52.0],5.212021e-05],
[[63.0,62.0,62.0],9.74658e-05],
[[65.0,62.0,62.0],0.000101243],
[[67.0,42.0,42.0],3.708395e-05],
[[67.0,52.0,52.0],6.336682e-05],
[[67.0,62.0,62.0],9.312765e-05],
[[72.0,12.0,12.0],8.641701e-06],
[[72.0,22.0,22.0],2.306731e-05],
[[72.0,52.0,52.0],6.528385e-05],
[[72.0,62.0,62.0],8.338474e-05],
[[73.0,72.0,72.0],0.0001388163],
[[75.0,72.0,72.0],0.0001334954],
[[77.0,52.0,52.0],7.081962e-05],
[[77.0,62.0,62.0],8.968029e-05],
[[77.0,72.0,72.0],0.0001337453],
[[82.0,12.0,12.0],1.540658e-05],
[[82.0,22.0,22.0],4.081015e-05],
[[82.0,32.0,32.0],5.393217e-05],
[[82.0,62.0,62.0],9.522672e-05],
[[82.0,72.0,72.0],0.0001100059],
[[83.0,82.0,82.0],0.000172648],
[[85.0,82.0,82.0],0.0001669529],
[[87.0,62.0,62.0],9.444146e-05],
[[87.0,72.0,72.0],0.0001283605],
[[87.0,82.0,82.0],0.0001637036],
[[92.0,12.0,12.0],4.107973e-05],
[[92.0,22.0,22.0],5.711934e-05],
[[92.0,32.0,32.0],7.853024e-05],
[[92.0,42.0,42.0],9.508831e-05],
[[92.0,72.0,72.0],0.0001190546],
[[92.0,82.0,82.0],0.0001406136],
[[93.0,92.0,92.0],0.0001986491],
[[97.0,72.0,72.0],0.0001214261],
[[97.0,82.0,82.0],0.0001493232],
[[97.0,92.0,92.0],0.0001991037],
[[102.0,22.0,22.0],8.537121e-05],
[[102.0,32.0,32.0],0.0001281161],
[[102.0,42.0,42.0],0.0001304962],
[[102.0,52.0,52.0],0.0001274265],
[[102.0,82.0,82.0],0.0001454739],
[[102.0,92.0,92.0],0.0001724023],
[[105.0,102.0,102.0],0.0002434603],
[[107.0,82.0,82.0],0.0001568396],
[[107.0,92.0,92.0],0.0001773253],
[[107.0,102.0,102.0],0.0002305867],
[[112.0,32.0,32.0],0.000153655],
[[112.0,42.0,42.0],0.0001500173],
[[112.0,52.0,52.0],0.0001370875],
[[112.0,62.0,62.0],0.0001623004],
[[112.0,92.0,92.0],0.0001689792],
[[112.0,102.0,102.0],0.0002036182],
[[117.0,92.0,92.0],0.0002050853],
[[117.0,102.0,102.0],0.000205201],
[[122.0,42.0,42.0],0.000173301],
[[122.0,52.0,52.0],0.0002089907],
[[122.0,62.0,62.0],0.0001969752],
[[122.0,72.0,72.0],0.0001756129],
[[122.0,102.0,102.0],0.0002101554],
[[123.0,122.0,122.0],0.0002906893],
[[127.0,102.0,102.0],0.0002244564],
[[127.0,122.0,122.0],0.0003011393],
[[132.0,52.0,52.0],0.0002463218],
[[132.0,62.0,62.0],0.000214955],
[[132.0,72.0,72.0],0.0002080143],
[[132.0,82.0,82.0],0.0002092364],
[[132.0,122.0,122.0],0.0002833985],
[[142.0,62.0,62.0],0.0002816919],
[[142.0,72.0,72.0],0.0002829972],
[[142.0,82.0,82.0],0.0002523709],
[[142.0,92.0,92.0],0.0002301696],
[[142.0,122.0,122.0],0.000253375],
[[143.0,142.0,142.0],0.0003366658],
[[145.0,142.0,142.0],0.0003497258],
[[147.0,122.0,122.0],0.0002514307],
[[147.0,142.0,142.0],0.0003619039],
[[152.0,72.0,72.0],0.0003367716],
[[152.0,82.0,82.0],0.0003094509],
[[152.0,92.0,92.0],0.0003097577],
[[152.0,102.0,102.0],0.0002949886],
[[152.0,142.0,142.0],0.0003110484],
[[157.0,142.0,142.0],0.0003242934],
[[162.0,82.0,82.0],0.0004021405],
[[162.0,102.0,102.0],0.0003276995],
[[162.0,142.0,142.0],0.0003436082],
[[163.0,162.0,162.0],0.0004109671],
[[165.0,162.0,162.0],0.0004413928],
[[167.0,142.0,142.0],0.0003112151],
[[167.0,162.0,162.0],0.0003970106],
[[172.0,92.0,92.0],0.0004701167],
[[172.0,122.0,122.0],0.0003436459],
[[172.0,162.0,162.0],0.0003758874],
[[177.0,162.0,162.0],0.0003904454],
[[182.0,102.0,102.0],0.0004855254],
[[182.0,162.0,162.0],0.0003657587],
[[183.0,182.0,182.0],0.0004390939],
[[187.0,162.0,162.0],0.0003577698],
[[187.0,182.0,182.0],0.0004460651],
[[192.0,122.0,122.0],0.0004444546],
[[192.0,142.0,142.0],0.0003716177],
[[192.0,182.0,182.0],0.0004189409],
[[197.0,182.0,182.0],0.000372202],
[[202.0,122.0,122.0],0.0005529622],
[[202.0,142.0,142.0],0.0004520847],
[[202.0,182.0,182.0],0.0003957802],
[[203.0,202.0,202.0],0.0004978493],
[[207.0,182.0,182.0],0.0004192501],
[[207.0,202.0,202.0],0.0005131991],
[[212.0,142.0,142.0],0.0005349528],
[[212.0,162.0,162.0],0.0004411679],
[[212.0,202.0,202.0],0.0004708106],
[[217.0,202.0,202.0],0.0004780027],
[[222.0,142.0,142.0],0.0006140844],
[[222.0,162.0,162.0],0.0005015111],
[[222.0,202.0,202.0],0.0004758173],
[[223.0,222.0,222.0],0.0005418788],
[[227.0,202.0,202.0],0.0004581296],
[[227.0,222.0,222.0],0.0005073819],
[[232.0,162.0,162.0],0.0005733162],
[[232.0,182.0,182.0],0.0004829119],
[[232.0,222.0,222.0],0.0004807455],
[[237.0,222.0,222.0],0.000506663],
[[242.0,162.0,162.0],0.000690989],
[[242.0,182.0,182.0],0.0005499715],
[[242.0,222.0,222.0],0.0005234957],
[[243.0,242.0,242.0],0.0005685346],
[[247.0,222.0,222.0],0.0005216865],
[[247.0,242.0,242.0],0.0005512318],
[[252.0,202.0,202.0],0.000512987],
[[252.0,242.0,242.0],0.0005804955],
[[257.0,242.0,242.0],0.0005487694],
[[262.0,182.0,182.0],0.0006937051],
[[262.0,202.0,202.0],0.0005823721],
[[262.0,242.0,242.0],0.0005476973],
[[263.0,262.0,262.0],0.0005969333],
[[265.0,262.0,262.0],0.0006154019],
[[267.0,242.0,242.0],0.0005338811],
[[267.0,262.0,262.0],0.000601762],
[[272.0,222.0,222.0],0.000550116],
[[272.0,262.0,262.0],0.0005876518],
[[277.0,262.0,262.0],0.000587366],
[[282.0,202.0,202.0],0.000768614],
[[282.0,222.0,222.0],0.0006618188],
[[282.0,262.0,262.0],0.0005910935],
[[283.0,282.0,282.0],0.000608482],
[[285.0,282.0,282.0],0.0006696545],
[[287.0,262.0,262.0],0.000579543],
[[287.0,282.0,282.0],0.0006142096],
[[292.0,242.0,242.0],0.0005845373],
[[292.0,282.0,282.0],0.0006127403],
[[297.0,282.0,282.0],0.000640852],
[[302.0,222.0,222.0],0.0007823341],
[[302.0,242.0,242.0],0.000675027],
[[302.0,282.0,282.0],0.0005845234],
[[303.0,302.0,302.0],0.0006663463],
[[307.0,282.0,282.0],0.0005959557],
[[307.0,302.0,302.0],0.0006874368],
[[312.0,262.0,262.0],0.0006127355],
[[322.0,242.0,242.0],0.0008218725],
[[322.0,262.0,262.0],0.0006772824],
[[327.0,302.0,302.0],0.0006248015],
[[332.0,262.0,262.0],0.000752773],
[[332.0,282.0,282.0],0.0006504547],
[[332.0,322.0,322.0],0.0006968776],
[[342.0,262.0,262.0],0.0008334707],
[[342.0,282.0,282.0],0.0006905499],
[[347.0,322.0,322.0],0.0006603472],
[[352.0,282.0,282.0],0.00077876],
[[352.0,302.0,302.0],0.0006813868],
[[352.0,342.0,342.0],0.00071956],
[[362.0,282.0,282.0],0.0008889933],
[[363.0,362.0,362.0],0.0007517791],
[[367.0,342.0,342.0],0.0006837267],
[[367.0,362.0,362.0],0.0007549434],
[[372.0,322.0,322.0],0.0006937937],
[[382.0,302.0,302.0],0.0008948784],
[[383.0,382.0,382.0],0.0007381898],
[[387.0,362.0,362.0],0.000684501],
[[387.0,382.0,382.0],0.0007756301],
[[392.0,342.0,342.0],0.0006930926],
[[403.0,402.0,402.0],0.0007685213],
[[407.0,402.0,402.0],0.0007444393],
[[412.0,362.0,362.0],0.0007054294],
[[427.0,402.0,402.0],0.0007056394],
[[432.0,362.0,362.0],0.000871606],
[[432.0,382.0,382.0],0.0007659731],
[[442.0,362.0,362.0],0.0009714484],
[[452.0,402.0,402.0],0.0007468161],
[[462.0,382.0,382.0],0.0009614039],
[[482.0,402.0,402.0],0.0009996569],
[[503.0,502.0,502.0],0.0008276286],
[[507.0,502.0,502.0],0.000816183],
[[527.0,502.0,502.0],0.000771124],
[[582.0,502.0,502.0],0.001042842],
[[703.0,702.0,702.0],0.0009106538],
[[707.0,702.0,702.0],0.0008871838],
[[727.0,702.0,702.0],0.0008452486],
