txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],4.021579e-09],
[[20.0,1.0,1.0],6.992896e-09],
[[20.0,15.0,15.0],2.374681e-08],
[[20.0,17.0,17.0],2.980773e-08],
[[20.0,19.0,19.0],8.085723e-08],
[[30.0,1.0,1.0],5.963799e-09],
[[30.0,20.0,20.0],3.426484e-08],
[[30.0,25.0,25.0],5.026353e-08],
[[30.0,27.0,27.0],2.198904e-08],
[[30.0,29.0,29.0],1.367296e-07],
[[40.0,1.0,1.0],2.175678e-09],
[[40.0,20.0,20.0],1.659265e-09],
[[40.0,30.0,30.0],7.315992e-09],
[[40.0,35.0,35.0],3.068662e-08],
[[40.0,37.0,37.0],6.640413e-08],
[[40.0,39.0,39.0],2.083771e-07],
[[50.0,1.0,1.0],1.465287e-09],
[[50.0,20.0,20.0],0.0],
[[50.0,30.0,30.0],2.217236e-08],
[[50.0,40.0,40.0],6.725913e-08],
[[50.0,45.0,45.0],1.366761e-06],
[[50.0,47.0,47.0],1.409895e-06],
[[50.0,49.0,49.0],8.432988e-07],
[[60.0,1.0,1.0],1.568318e-09],
[[60.0,20.0,20.0],3.266952e-09],
[[60.0,30.0,30.0],5.769177e-08],
[[60.0,40.0,40.0],1.718536e-07],
[[60.0,50.0,50.0],6.102494e-07],
[[60.0,55.0,55.0],1.600007e-06],
[[60.0,57.0,57.0],1.149904e-06],
[[60.0,59.0,59.0],2.439115e-06],
[[62.0,12.0,12.0],2.440265e-09],
[[62.0,42.0,42.0],2.270303e-07],
[[62.0,52.0,52.0],4.367773e-07],
[[63.0,62.0,62.0],1.261332e-06],
[[65.0,62.0,62.0],1.141606e-06],
[[67.0,42.0,42.0],2.591987e-07],
[[67.0,52.0,52.0],3.756431e-07],
[[67.0,62.0,62.0],8.928619e-07],
[[72.0,12.0,12.0],2.026734e-09],
[[72.0,22.0,22.0],3.710853e-08],
[[72.0,52.0,52.0],5.130098e-07],
[[72.0,62.0,62.0],7.825942e-07],
[[73.0,72.0,72.0],2.780521e-06],
[[75.0,72.0,72.0],1.850196e-06],
[[77.0,52.0,52.0],8.283582e-07],
[[77.0,62.0,62.0],8.689049e-07],
[[77.0,72.0,72.0],1.565587e-06],
[[82.0,12.0,12.0],7.368803e-08],
[[82.0,22.0,22.0],1.328565e-07],
[[82.0,32.0,32.0],2.831156e-07],
[[82.0,62.0,62.0],8.397087e-07],
[[82.0,72.0,72.0],1.473125e-06],
[[83.0,82.0,82.0],3.253005e-06],
[[85.0,82.0,82.0],2.777944e-06],
[[87.0,62.0,62.0],1.069471e-06],
[[87.0,72.0,72.0],1.436946e-06],
[[87.0,82.0,82.0],2.722445e-06],
[[92.0,12.0,12.0],6.660022e-07],
[[92.0,22.0,22.0],6.458592e-07],
[[92.0,32.0,32.0],4.271708e-06],
[[92.0,42.0,42.0],5.783052e-07],
[[92.0,72.0,72.0],1.247454e-06],
[[92.0,82.0,82.0],1.919201e-06],
[[93.0,92.0,92.0],6.446548e-06],
[[97.0,72.0,72.0],1.143398e-06],
[[97.0,82.0,82.0],1.935385e-06],
[[97.0,92.0,92.0],3.433852e-06],
[[102.0,22.0,22.0],4.855986e-07],
[[102.0,32.0,32.0],6.875902e-07],
[[102.0,42.0,42.0],3.023897e-06],
[[102.0,52.0,52.0],7.250779e-07],
[[102.0,82.0,82.0],2.081403e-06],
[[102.0,92.0,92.0],2.971638e-06],
[[105.0,102.0,102.0],6.973767e-06],
[[107.0,82.0,82.0],1.747507e-06],
[[107.0,92.0,92.0],2.459939e-06],
[[107.0,102.0,102.0],5.111302e-06],
[[112.0,32.0,32.0],5.515083e-07],
[[112.0,42.0,42.0],1.235772e-06],
[[112.0,52.0,52.0],1.086671e-06],
[[112.0,62.0,62.0],1.393425e-06],
[[112.0,92.0,92.0],2.557247e-06],
[[112.0,102.0,102.0],3.318699e-06],
[[117.0,92.0,92.0],2.969895e-06],
[[117.0,102.0,102.0],3.214522e-06],
[[122.0,42.0,42.0],7.19685e-06],
[[122.0,52.0,52.0],2.084593e-06],
[[122.0,62.0,62.0],1.497767e-06],
[[122.0,72.0,72.0],3.411729e-06],
[[122.0,102.0,102.0],3.065888e-06],
[[123.0,122.0,122.0],8.994224e-06],
[[127.0,102.0,102.0],3.808568e-06],
[[127.0,122.0,122.0],8.029613e-06],
[[132.0,52.0,52.0],2.7856e-06],
[[132.0,62.0,62.0],1.890408e-06],
[[132.0,72.0,72.0],2.174857e-06],
[[132.0,82.0,82.0],2.33783e-06],
[[132.0,122.0,122.0],6.10252e-06],
[[142.0,62.0,62.0],1.970382e-06],
[[142.0,72.0,72.0],1.934332e-06],
[[142.0,82.0,82.0],3.207782e-06],
[[142.0,92.0,92.0],3.068721e-06],
[[142.0,122.0,122.0],4.606973e-06],
[[143.0,142.0,142.0],1.243472e-05],
[[145.0,142.0,142.0],1.30662e-05],
[[147.0,122.0,122.0],6.605861e-06],
[[147.0,142.0,142.0],1.009306e-05],
[[152.0,72.0,72.0],2.532371e-06],
[[152.0,82.0,82.0],3.037957e-06],
[[152.0,92.0,92.0],3.272306e-06],
[[152.0,102.0,102.0],4.117406e-06],
[[152.0,142.0,142.0],8.45223e-06],
[[157.0,142.0,142.0],9.063349e-06],
[[162.0,82.0,82.0],3.908172e-06],
[[162.0,102.0,102.0],4.349522e-06],
[[162.0,142.0,142.0],7.476376e-06],
[[163.0,162.0,162.0],1.774507e-05],
[[165.0,162.0,162.0],1.593212e-05],
[[167.0,142.0,142.0],7.550909e-06],
[[167.0,162.0,162.0],1.402541e-05],
[[172.0,92.0,92.0],8.100726e-06],
[[172.0,122.0,122.0],6.045519e-06],
[[172.0,162.0,162.0],1.505802e-05],
[[177.0,162.0,162.0],1.027863e-05],
[[182.0,102.0,102.0],7.090544e-06],
[[182.0,162.0,162.0],1.016744e-05],
[[183.0,182.0,182.0],1.970493e-05],
[[187.0,162.0,162.0],1.037957e-05],
[[187.0,182.0,182.0],1.812481e-05],
[[192.0,122.0,122.0],6.991842e-06],
[[192.0,142.0,142.0],7.896893e-06],
[[192.0,182.0,182.0],1.347087e-05],
[[197.0,182.0,182.0],1.516345e-05],
[[202.0,122.0,122.0],9.250649e-06],
[[202.0,142.0,142.0],8.02742e-06],
[[202.0,182.0,182.0],1.408127e-05],
[[203.0,202.0,202.0],2.627916e-05],
[[207.0,182.0,182.0],1.310945e-05],
[[207.0,202.0,202.0],2.111641e-05],
[[212.0,142.0,142.0],8.296336e-06],
[[212.0,162.0,162.0],9.438056e-06],
[[212.0,202.0,202.0],2.003616e-05],
[[217.0,202.0,202.0],1.882128e-05],
[[222.0,142.0,142.0],8.356861e-06],
[[222.0,162.0,162.0],1.173369e-05],
[[222.0,202.0,202.0],1.849189e-05],
[[223.0,222.0,222.0],2.890713e-05],
[[227.0,202.0,202.0],1.461071e-05],
[[227.0,222.0,222.0],2.527994e-05],
[[232.0,162.0,162.0],1.290169e-05],
[[232.0,182.0,182.0],1.2048e-05],
[[232.0,222.0,222.0],2.344045e-05],
[[237.0,222.0,222.0],2.154024e-05],
[[242.0,162.0,162.0],1.22798e-05],
[[242.0,182.0,182.0],1.278159e-05],
[[242.0,222.0,222.0],1.886796e-05],
[[243.0,242.0,242.0],3.209459e-05],
[[247.0,222.0,222.0],2.286795e-05],
[[247.0,242.0,242.0],3.218753e-05],
[[252.0,202.0,202.0],1.531261e-05],
[[252.0,242.0,242.0],2.813764e-05],
[[257.0,242.0,242.0],2.754329e-05],
[[262.0,182.0,182.0],1.544506e-05],
[[262.0,202.0,202.0],1.560983e-05],
[[262.0,242.0,242.0],2.188239e-05],
[[263.0,262.0,262.0],3.478696e-05],
[[265.0,262.0,262.0],3.635395e-05],
[[267.0,242.0,242.0],2.212518e-05],
[[267.0,262.0,262.0],3.530064e-05],
[[272.0,222.0,222.0],1.758438e-05],
[[272.0,262.0,262.0],3.1953e-05],
[[277.0,262.0,262.0],2.609606e-05],
[[282.0,202.0,202.0],1.673522e-05],
[[282.0,222.0,222.0],2.191979e-05],
[[282.0,262.0,262.0],2.757404e-05],
[[283.0,282.0,282.0],4.007868e-05],
[[285.0,282.0,282.0],3.907414e-05],
[[287.0,262.0,262.0],2.543959e-05],
[[287.0,282.0,282.0],3.881163e-05],
[[292.0,242.0,242.0],2.038174e-05],
[[292.0,282.0,282.0],3.904591e-05],
[[297.0,282.0,282.0],3.198498e-05],
[[302.0,222.0,222.0],2.044301e-05],
[[302.0,242.0,242.0],2.276168e-05],
[[302.0,282.0,282.0],3.422195e-05],
[[303.0,302.0,302.0],4.538429e-05],
[[307.0,282.0,282.0],3.326013e-05],
[[307.0,302.0,302.0],4.522377e-05],
[[312.0,262.0,262.0],2.613169e-05],
[[322.0,242.0,242.0],2.069133e-05],
[[322.0,262.0,262.0],2.290661e-05],
[[327.0,302.0,302.0],3.340036e-05],
[[332.0,262.0,262.0],2.601098e-05],
[[332.0,282.0,282.0],2.743126e-05],
[[332.0,322.0,322.0],4.107785e-05],
[[342.0,262.0,262.0],2.458149e-05],
[[342.0,282.0,282.0],2.514055e-05],
[[347.0,322.0,322.0],3.981797e-05],
[[352.0,282.0,282.0],2.783772e-05],
[[352.0,302.0,302.0],3.044656e-05],
[[352.0,342.0,342.0],4.999984e-05],
[[362.0,282.0,282.0],2.670651e-05],
[[363.0,362.0,362.0],5.594239e-05],
[[367.0,342.0,342.0],4.041281e-05],
[[367.0,362.0,362.0],5.405841e-05],
[[372.0,322.0,322.0],3.583424e-05],
[[382.0,302.0,302.0],3.015105e-05],
[[383.0,382.0,382.0],5.880396e-05],
[[387.0,362.0,362.0],4.596085e-05],
[[387.0,382.0,382.0],5.664529e-05],
[[392.0,342.0,342.0],3.951769e-05],
[[403.0,402.0,402.0],6.435264e-05],
[[407.0,402.0,402.0],6.918637e-05],
[[412.0,362.0,362.0],4.003277e-05],
[[427.0,402.0,402.0],4.832356e-05],
[[432.0,362.0,362.0],4.187229e-05],
[[432.0,382.0,382.0],4.49513e-05],
[[442.0,362.0,362.0],4.236693e-05],
[[452.0,402.0,402.0],5.058811e-05],
[[462.0,382.0,382.0],4.477273e-05],
