txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],9.283556e-08],
[[20.0,1.0,1.0],1.213748e-07],
[[20.0,15.0,15.0],3.786654e-07],
[[20.0,17.0,17.0],1.18709e-06],
[[20.0,19.0,19.0],2.300193e-06],
[[30.0,1.0,1.0],1.53858e-07],
[[30.0,20.0,20.0],1.611596e-07],
[[30.0,25.0,25.0],5.805256e-07],
[[30.0,27.0,27.0],1.077416e-06],
[[30.0,29.0,29.0],1.524948e-06],
[[40.0,1.0,1.0],5.630581e-08],
[[40.0,20.0,20.0],1.08988e-07],
[[40.0,30.0,30.0],1.167839e-06],
[[40.0,35.0,35.0],5.497795e-07],
[[40.0,37.0,37.0],1.337012e-06],
[[40.0,39.0,39.0],1.232302e-06],
[[50.0,1.0,1.0],2.845405e-08],
[[50.0,20.0,20.0],5.202043e-08],
[[50.0,30.0,30.0],4.06585e-07],
[[50.0,40.0,40.0],7.34757e-07],
[[50.0,45.0,45.0],3.913907e-06],
[[50.0,47.0,47.0],5.42052e-06],
[[50.0,49.0,49.0],6.408065e-06],
[[60.0,1.0,1.0],4.374921e-08],
[[60.0,20.0,20.0],5.699402e-07],
[[60.0,30.0,30.0],4.505607e-07],
[[60.0,40.0,40.0],1.933457e-06],
[[60.0,50.0,50.0],6.058443e-06],
[[60.0,55.0,55.0],8.202055e-06],
[[60.0,57.0,57.0],1.189866e-05],
[[60.0,59.0,59.0],1.622712e-05],
[[62.0,12.0,12.0],1.287305e-08],
[[62.0,42.0,42.0],1.947462e-06],
[[62.0,52.0,52.0],4.146963e-06],
[[63.0,62.0,62.0],1.104463e-05],
[[65.0,62.0,62.0],1.1261e-05],
[[67.0,42.0,42.0],2.809655e-06],
[[67.0,52.0,52.0],4.780919e-06],
[[67.0,62.0,62.0],9.564375e-06],
[[72.0,12.0,12.0],3.562217e-08],
[[72.0,22.0,22.0],1.657663e-06],
[[72.0,52.0,52.0],5.029757e-06],
[[72.0,62.0,62.0],8.099512e-06],
[[73.0,72.0,72.0],1.866844e-05],
[[75.0,72.0,72.0],1.850806e-05],
[[77.0,52.0,52.0],4.693916e-06],
[[77.0,62.0,62.0],6.986678e-06],
[[77.0,72.0,72.0],1.420091e-05],
[[82.0,12.0,12.0],1.181628e-06],
[[82.0,22.0,22.0],1.893033e-06],
[[82.0,32.0,32.0],2.481636e-06],
[[82.0,62.0,62.0],8.284804e-06],
[[82.0,72.0,72.0],1.114249e-05],
[[83.0,82.0,82.0],2.352318e-05],
[[85.0,82.0,82.0],2.434623e-05],
[[87.0,62.0,62.0],8.359644e-06],
[[87.0,72.0,72.0],1.20402e-05],
[[87.0,82.0,82.0],2.087241e-05],
[[92.0,12.0,12.0],2.334817e-06],
[[92.0,22.0,22.0],3.716361e-06],
[[92.0,32.0,32.0],5.267814e-06],
[[92.0,42.0,42.0],6.370659e-06],
[[92.0,72.0,72.0],1.295916e-05],
[[92.0,82.0,82.0],1.578875e-05],
[[93.0,92.0,92.0],2.877089e-05],
[[97.0,72.0,72.0],1.204443e-05],
[[97.0,82.0,82.0],1.558967e-05],
[[97.0,92.0,92.0],3.10473e-05],
[[102.0,22.0,22.0],4.687785e-06],
[[102.0,32.0,32.0],7.674747e-06],
[[102.0,42.0,42.0],1.313837e-05],
[[102.0,52.0,52.0],7.387885e-06],
[[102.0,82.0,82.0],1.428018e-05],
[[102.0,92.0,92.0],2.268246e-05],
[[105.0,102.0,102.0],3.875209e-05],
[[107.0,82.0,82.0],1.719084e-05],
[[107.0,92.0,92.0],2.14686e-05],
[[107.0,102.0,102.0],3.417267e-05],
[[112.0,32.0,32.0],1.030888e-05],
[[112.0,42.0,42.0],1.287433e-05],
[[112.0,52.0,52.0],1.222248e-05],
[[112.0,62.0,62.0],1.234784e-05],
[[112.0,92.0,92.0],2.049216e-05],
[[112.0,102.0,102.0],2.829643e-05],
[[117.0,92.0,92.0],2.09982e-05],
[[117.0,102.0,102.0],2.758039e-05],
[[122.0,42.0,42.0],1.736574e-05],
[[122.0,52.0,52.0],2.113209e-05],
[[122.0,62.0,62.0],1.576651e-05],
[[122.0,72.0,72.0],1.547919e-05],
[[122.0,102.0,102.0],2.518971e-05],
[[123.0,122.0,122.0],5.364678e-05],
[[127.0,102.0,102.0],2.537343e-05],
[[127.0,122.0,122.0],4.927514e-05],
[[132.0,52.0,52.0],2.153422e-05],
[[132.0,62.0,62.0],1.731876e-05],
[[132.0,72.0,72.0],2.436593e-05],
[[132.0,82.0,82.0],1.819141e-05],
[[132.0,122.0,122.0],4.926035e-05],
[[142.0,62.0,62.0],3.485611e-05],
[[142.0,72.0,72.0],1.982965e-05],
[[142.0,82.0,82.0],2.679349e-05],
[[142.0,92.0,92.0],3.173203e-05],
[[142.0,122.0,122.0],3.986294e-05],
[[143.0,142.0,142.0],6.785383e-05],
[[145.0,142.0,142.0],6.719549e-05],
[[147.0,122.0,122.0],4.98353e-05],
[[147.0,142.0,142.0],6.754912e-05],
[[152.0,72.0,72.0],2.415945e-05],
[[152.0,82.0,82.0],2.797213e-05],
[[152.0,92.0,92.0],3.604367e-05],
[[152.0,102.0,102.0],3.379778e-05],
[[152.0,142.0,142.0],5.875321e-05],
[[157.0,142.0,142.0],5.96142e-05],
[[162.0,82.0,82.0],3.172969e-05],
[[162.0,102.0,102.0],3.893537e-05],
[[162.0,142.0,142.0],5.230717e-05],
[[163.0,162.0,162.0],8.239822e-05],
[[165.0,162.0,162.0],9.134659e-05],
[[167.0,142.0,142.0],5.295841e-05],
[[167.0,162.0,162.0],8.58762e-05],
[[172.0,92.0,92.0],3.918409e-05],
[[172.0,122.0,122.0],5.43352e-05],
[[172.0,162.0,162.0],7.49627e-05],
[[177.0,162.0,162.0],8.03209e-05],
[[182.0,102.0,102.0],5.414741e-05],
[[182.0,162.0,162.0],6.599873e-05],
[[183.0,182.0,182.0],0.0001126605],
[[187.0,162.0,162.0],6.96286e-05],
[[187.0,182.0,182.0],0.000102154],
[[192.0,122.0,122.0],6.691081e-05],
[[192.0,142.0,142.0],5.312669e-05],
[[192.0,182.0,182.0],8.860861e-05],
[[197.0,182.0,182.0],8.611451e-05],
[[202.0,122.0,122.0],5.443602e-05],
[[202.0,142.0,142.0],5.711535e-05],
[[202.0,182.0,182.0],8.137644e-05],
[[203.0,202.0,202.0],0.0001307686],
[[207.0,182.0,182.0],7.315844e-05],
[[207.0,202.0,202.0],0.0001278886],
[[212.0,142.0,142.0],6.992584e-05],
[[212.0,162.0,162.0],6.745523e-05],
[[212.0,202.0,202.0],0.0001010981],
[[217.0,202.0,202.0],9.921428e-05],
[[222.0,142.0,142.0],7.775519e-05],
[[222.0,162.0,162.0],7.240693e-05],
[[222.0,202.0,202.0],0.0001103588],
[[223.0,222.0,222.0],0.0001416282],
[[227.0,202.0,202.0],9.746566e-05],
[[227.0,222.0,222.0],0.0001303391],
[[232.0,162.0,162.0],8.126972e-05],
[[232.0,182.0,182.0],7.7332e-05],
[[232.0,222.0,222.0],0.0001302014],
[[237.0,222.0,222.0],0.0001163867],
[[242.0,162.0,162.0],8.097086e-05],
[[242.0,182.0,182.0],9.122001e-05],
[[242.0,222.0,222.0],0.0001119442],
[[243.0,242.0,242.0],0.000147824],
[[247.0,222.0,222.0],0.000106373],
[[247.0,242.0,242.0],0.0001403716],
[[252.0,202.0,202.0],9.941044e-05],
[[252.0,242.0,242.0],0.0001321361],
[[257.0,242.0,242.0],0.0001303328],
[[262.0,182.0,182.0],0.0001061365],
[[262.0,202.0,202.0],9.514792e-05],
[[262.0,242.0,242.0],0.0001237789],
[[263.0,262.0,262.0],0.0001669967],
[[265.0,262.0,262.0],0.0001724658],
[[267.0,242.0,242.0],0.0001163305],
[[267.0,262.0,262.0],0.0001594562],
[[272.0,222.0,222.0],0.0001202109],
[[272.0,262.0,262.0],0.0001637233],
[[277.0,262.0,262.0],0.0001453561],
[[282.0,202.0,202.0],0.0001164091],
[[282.0,222.0,222.0],0.0001176745],
[[282.0,262.0,262.0],0.0001416897],
[[283.0,282.0,282.0],0.0001830902],
[[285.0,282.0,282.0],0.0001896253],
[[287.0,262.0,262.0],0.0001269867],
[[287.0,282.0,282.0],0.0001757532],
[[292.0,242.0,242.0],0.0001155166],
[[292.0,282.0,282.0],0.0001638424],
[[297.0,282.0,282.0],0.0001579286],
[[302.0,222.0,222.0],0.0001318662],
[[302.0,242.0,242.0],0.0001243225],
[[302.0,282.0,282.0],0.000147997],
[[303.0,302.0,302.0],0.000185537],
[[307.0,282.0,282.0],0.0001455918],
[[307.0,302.0,302.0],0.0001755478],
[[312.0,262.0,262.0],0.0001306556],
[[322.0,242.0,242.0],0.0001500733],
[[322.0,262.0,262.0],0.0001413687],
[[327.0,302.0,302.0],0.0001683927],
[[332.0,262.0,262.0],0.0001370459],
[[332.0,282.0,282.0],0.0001505347],
[[332.0,322.0,322.0],0.000194244],
[[342.0,262.0,262.0],0.0001553877],
[[342.0,282.0,282.0],0.0001561494],
[[347.0,322.0,322.0],0.0001765022],
[[352.0,282.0,282.0],0.0001655361],
[[352.0,302.0,302.0],0.0001476197],
[[352.0,342.0,342.0],0.000201352],
[[362.0,282.0,282.0],0.0001654872],
[[363.0,362.0,362.0],0.0002399069],
[[367.0,342.0,342.0],0.0001809196],
[[367.0,362.0,362.0],0.0002377036],
[[372.0,322.0,322.0],0.0001696474],
[[382.0,302.0,302.0],0.000165719],
[[383.0,382.0,382.0],0.0002518493],
[[387.0,362.0,362.0],0.0002085417],
[[387.0,382.0,382.0],0.0002414027],
[[392.0,342.0,342.0],0.0001731349],
[[403.0,402.0,402.0],0.0002474396],
[[407.0,402.0,402.0],0.0002501568],
[[412.0,362.0,362.0],0.0002013002],
[[427.0,402.0,402.0],0.0002244974],
[[432.0,362.0,362.0],0.0001944044],
[[432.0,382.0,382.0],0.0002178287],
[[442.0,362.0,362.0],0.0002004948],
[[452.0,402.0,402.0],0.0002130081],
[[462.0,382.0,382.0],0.0002339323],
[[482.0,402.0,402.0],0.0002300357],
[[503.0,502.0,502.0],0.0003258666],
[[507.0,502.0,502.0],0.0003109364],
