txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],8.136158e-08],
[[20.0,1.0,1.0],1.013294e-07],
[[20.0,15.0,15.0],6.17107e-08],
[[20.0,17.0,17.0],2.424836e-07],
[[20.0,19.0,19.0],5.294856e-07],
[[30.0,1.0,1.0],1.259784e-08],
[[30.0,20.0,20.0],2.797585e-08],
[[30.0,25.0,25.0],2.582406e-07],
[[30.0,27.0,27.0],3.372707e-07],
[[30.0,29.0,29.0],5.019746e-07],
[[40.0,1.0,1.0],8.901508e-09],
[[40.0,20.0,20.0],5.436153e-09],
[[40.0,30.0,30.0],7.708185e-08],
[[40.0,35.0,35.0],9.13996e-08],
[[40.0,37.0,37.0],3.629001e-07],
[[40.0,39.0,39.0],4.97278e-07],
[[50.0,1.0,1.0],5.463308e-09],
[[50.0,20.0,20.0],8.658028e-09],
[[50.0,30.0,30.0],1.774886e-08],
[[50.0,40.0,40.0],1.610675e-07],
[[50.0,45.0,45.0],1.984916e-06],
[[50.0,47.0,47.0],1.90382e-06],
[[50.0,49.0,49.0],2.6122e-06],
[[60.0,1.0,1.0],2.547071e-09],
[[60.0,20.0,20.0],9.515345e-09],
[[60.0,30.0,30.0],2.345469e-07],
[[60.0,40.0,40.0],9.518121e-07],
[[60.0,50.0,50.0],2.385509e-06],
[[60.0,55.0,55.0],3.363618e-06],
[[60.0,57.0,57.0],3.730161e-06],
[[60.0,59.0,59.0],5.448783e-06],
[[62.0,12.0,12.0],0.0],
[[62.0,42.0,42.0],7.684129e-07],
[[62.0,52.0,52.0],1.378589e-06],
[[63.0,62.0,62.0],4.31151e-06],
[[65.0,62.0,62.0],3.811077e-06],
[[67.0,42.0,42.0],1.129781e-06],
[[67.0,52.0,52.0],1.483864e-06],
[[67.0,62.0,62.0],3.366233e-06],
[[72.0,12.0,12.0],4.321841e-09],
[[72.0,22.0,22.0],2.462876e-07],
[[72.0,52.0,52.0],1.498756e-06],
[[72.0,62.0,62.0],2.805375e-06],
[[73.0,72.0,72.0],6.188169e-06],
[[75.0,72.0,72.0],6.101018e-06],
[[77.0,52.0,52.0],1.70369e-06],
[[77.0,62.0,62.0],2.489082e-06],
[[77.0,72.0,72.0],5.127667e-06],
[[82.0,12.0,12.0],1.862333e-07],
[[82.0,22.0,22.0],1.600351e-06],
[[82.0,32.0,32.0],8.872742e-07],
[[82.0,62.0,62.0],2.877556e-06],
[[82.0,72.0,72.0],4.231862e-06],
[[83.0,82.0,82.0],9.497612e-06],
[[85.0,82.0,82.0],8.002836e-06],
[[87.0,62.0,62.0],3.044471e-06],
[[87.0,72.0,72.0],4.24376e-06],
[[87.0,82.0,82.0],7.028229e-06],
[[92.0,12.0,12.0],5.16906e-07],
[[92.0,22.0,22.0],1.848359e-06],
[[92.0,32.0,32.0],1.272706e-06],
[[92.0,42.0,42.0],3.279556e-06],
[[92.0,72.0,72.0],3.659817e-06],
[[92.0,82.0,82.0],5.665689e-06],
[[93.0,92.0,92.0],1.081681e-05],
[[97.0,72.0,72.0],4.476204e-06],
[[97.0,82.0,82.0],6.557764e-06],
[[97.0,92.0,92.0],9.779474e-06],
[[102.0,22.0,22.0],2.965594e-06],
[[102.0,32.0,32.0],1.716614e-06],
[[102.0,42.0,42.0],4.070618e-06],
[[102.0,52.0,52.0],3.669296e-06],
[[102.0,82.0,82.0],5.924626e-06],
[[102.0,92.0,92.0],9.33843e-06],
[[105.0,102.0,102.0],1.503187e-05],
[[107.0,82.0,82.0],6.00586e-06],
[[107.0,92.0,92.0],7.340224e-06],
[[107.0,102.0,102.0],1.233005e-05],
[[112.0,32.0,32.0],1.851944e-06],
[[112.0,42.0,42.0],3.676051e-06],
[[112.0,52.0,52.0],3.702877e-06],
[[112.0,62.0,62.0],4.702557e-06],
[[112.0,92.0,92.0],7.356002e-06],
[[112.0,102.0,102.0],9.732603e-06],
[[117.0,92.0,92.0],7.518209e-06],
[[117.0,102.0,102.0],9.862148e-06],
[[122.0,42.0,42.0],4.329923e-06],
[[122.0,52.0,52.0],5.311554e-06],
[[122.0,62.0,62.0],4.837484e-06],
[[122.0,72.0,72.0],4.557513e-06],
[[122.0,102.0,102.0],1.063789e-05],
[[123.0,122.0,122.0],2.142777e-05],
[[127.0,102.0,102.0],9.858115e-06],
[[127.0,122.0,122.0],1.808855e-05],
[[132.0,52.0,52.0],5.647271e-06],
[[132.0,62.0,62.0],8.923148e-06],
[[132.0,72.0,72.0],6.403224e-06],
[[132.0,82.0,82.0],7.884936e-06],
[[132.0,122.0,122.0],1.623092e-05],
[[142.0,62.0,62.0],6.454444e-06],
[[142.0,72.0,72.0],7.840037e-06],
[[142.0,82.0,82.0],8.461606e-06],
[[142.0,92.0,92.0],8.927154e-06],
[[142.0,122.0,122.0],1.363919e-05],
[[143.0,142.0,142.0],2.881609e-05],
[[145.0,142.0,142.0],2.836583e-05],
[[147.0,122.0,122.0],1.405055e-05],
[[147.0,142.0,142.0],2.671581e-05],
[[152.0,72.0,72.0],9.89224e-06],
[[152.0,82.0,82.0],1.006959e-05],
[[152.0,92.0,92.0],1.1946e-05],
[[152.0,102.0,102.0],1.072457e-05],
[[152.0,142.0,142.0],2.205011e-05],
[[157.0,142.0,142.0],2.042578e-05],
[[162.0,82.0,82.0],1.458588e-05],
[[162.0,102.0,102.0],1.38759e-05],
[[162.0,142.0,142.0],2.024744e-05],
[[163.0,162.0,162.0],3.401674e-05],
[[165.0,162.0,162.0],3.659073e-05],
[[167.0,142.0,142.0],2.094751e-05],
[[167.0,162.0,162.0],3.617631e-05],
[[172.0,92.0,92.0],1.550441e-05],
[[172.0,122.0,122.0],1.641048e-05],
[[172.0,162.0,162.0],3.135084e-05],
[[177.0,162.0,162.0],2.615586e-05],
[[182.0,102.0,102.0],1.644435e-05],
[[182.0,162.0,162.0],2.578656e-05],
[[183.0,182.0,182.0],4.214466e-05],
[[187.0,162.0,162.0],2.676456e-05],
[[187.0,182.0,182.0],3.942733e-05],
[[192.0,122.0,122.0],1.752195e-05],
[[192.0,142.0,142.0],2.074587e-05],
[[192.0,182.0,182.0],3.687039e-05],
[[197.0,182.0,182.0],3.798855e-05],
[[202.0,122.0,122.0],2.466038e-05],
[[202.0,142.0,142.0],2.417293e-05],
[[202.0,182.0,182.0],3.301366e-05],
[[203.0,202.0,202.0],5.358597e-05],
[[207.0,182.0,182.0],3.420715e-05],
[[207.0,202.0,202.0],4.962891e-05],
[[212.0,142.0,142.0],2.635977e-05],
[[212.0,162.0,162.0],2.499815e-05],
[[212.0,202.0,202.0],4.106448e-05],
[[217.0,202.0,202.0],3.862751e-05],
[[222.0,142.0,142.0],2.399497e-05],
[[222.0,162.0,162.0],2.776738e-05],
[[222.0,202.0,202.0],4.031128e-05],
[[223.0,222.0,222.0],5.89519e-05],
[[227.0,202.0,202.0],4.110495e-05],
[[227.0,222.0,222.0],5.615874e-05],
[[232.0,162.0,162.0],3.004681e-05],
[[232.0,182.0,182.0],3.649396e-05],
[[232.0,222.0,222.0],5.138739e-05],
[[237.0,222.0,222.0],4.703662e-05],
[[242.0,162.0,162.0],3.377437e-05],
[[242.0,182.0,182.0],3.285295e-05],
[[242.0,222.0,222.0],5.37234e-05],
[[243.0,242.0,242.0],6.659191e-05],
[[247.0,222.0,222.0],4.610959e-05],
[[247.0,242.0,242.0],6.773783e-05],
[[252.0,202.0,202.0],3.735357e-05],
[[252.0,242.0,242.0],5.752074e-05],
[[257.0,242.0,242.0],5.451864e-05],
[[262.0,182.0,182.0],3.525909e-05],
[[262.0,202.0,202.0],3.473961e-05],
[[262.0,242.0,242.0],5.037656e-05],
[[263.0,262.0,262.0],7.297983e-05],
[[265.0,262.0,262.0],7.250741e-05],
[[267.0,242.0,242.0],4.794689e-05],
[[267.0,262.0,262.0],6.799961e-05],
[[272.0,222.0,222.0],4.288067e-05],
[[272.0,262.0,262.0],6.845438e-05],
[[277.0,262.0,262.0],6.150711e-05],
[[282.0,202.0,202.0],4.272134e-05],
[[282.0,222.0,222.0],4.489607e-05],
[[282.0,262.0,262.0],6.800334e-05],
[[283.0,282.0,282.0],8.023621e-05],
[[285.0,282.0,282.0],7.518169e-05],
[[287.0,262.0,262.0],6.137662e-05],
[[287.0,282.0,282.0],8.7595e-05],
[[292.0,242.0,242.0],4.994427e-05],
[[292.0,282.0,282.0],7.183754e-05],
[[297.0,282.0,282.0],7.30638e-05],
[[302.0,222.0,222.0],5.424786e-05],
[[302.0,242.0,242.0],5.167026e-05],
[[302.0,282.0,282.0],6.960351e-05],
[[303.0,302.0,302.0],8.895561e-05],
[[307.0,282.0,282.0],7.193285e-05],
[[307.0,302.0,302.0],7.972543e-05],
[[312.0,262.0,262.0],5.79773e-05],
[[322.0,242.0,242.0],5.667467e-05],
[[322.0,262.0,262.0],5.915028e-05],
[[327.0,302.0,302.0],7.622203e-05],
[[332.0,262.0,262.0],5.727605e-05],
[[332.0,282.0,282.0],5.962097e-05],
[[332.0,322.0,322.0],9.002059e-05],
[[342.0,262.0,262.0],5.654833e-05],
[[342.0,282.0,282.0],5.856347e-05],
[[347.0,322.0,322.0],8.051897e-05],
[[352.0,282.0,282.0],6.230986e-05],
[[352.0,302.0,302.0],6.397432e-05],
[[352.0,342.0,342.0],0.000102635],
[[362.0,282.0,282.0],6.915583e-05],
[[363.0,362.0,362.0],0.0001114247],
[[367.0,342.0,342.0],7.919239e-05],
[[367.0,362.0,362.0],0.0001076563],
[[372.0,322.0,322.0],7.160062e-05],
[[382.0,302.0,302.0],6.977618e-05],
[[383.0,382.0,382.0],0.0001147609],
[[387.0,362.0,362.0],9.286509e-05],
[[387.0,382.0,382.0],0.0001125483],
[[392.0,342.0,342.0],7.23085e-05],
[[403.0,402.0,402.0],0.0001169678],
[[407.0,402.0,402.0],0.0001177014],
[[412.0,362.0,362.0],8.748274e-05],
[[427.0,402.0,402.0],0.0001067635],
[[432.0,362.0,362.0],8.438516e-05],
[[432.0,382.0,382.0],9.072226e-05],
[[442.0,362.0,362.0],8.834778e-05],
[[452.0,402.0,402.0],9.551077e-05],
[[462.0,382.0,382.0],9.169051e-05],
