txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
condition: None
conditionDescription: None
figureUrl: None
source: Recast by MA5
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (2, 'mass', GeV), 2: (3, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[10.0,1.0,1.0],2.48996e-07],
[[20.0,1.0,1.0],2.287545e-07],
[[20.0,15.0,15.0],8.464497e-07],
[[20.0,17.0,17.0],9.982653e-07],
[[20.0,19.0,19.0],1.463662e-06],
[[30.0,1.0,1.0],1.581788e-07],
[[30.0,20.0,20.0],3.341012e-07],
[[30.0,25.0,25.0],7.240289e-07],
[[30.0,27.0,27.0],3.234397e-06],
[[30.0,29.0,29.0],1.984448e-06],
[[40.0,1.0,1.0],1.790924e-07],
[[40.0,20.0,20.0],2.764619e-07],
[[40.0,30.0,30.0],6.932898e-07],
[[40.0,35.0,35.0],7.793244e-07],
[[40.0,37.0,37.0],2.565927e-06],
[[40.0,39.0,39.0],2.193943e-06],
[[50.0,1.0,1.0],2.517647e-08],
[[50.0,20.0,20.0],1.518197e-07],
[[50.0,30.0,30.0],2.435815e-07],
[[50.0,40.0,40.0],1.182056e-06],
[[50.0,45.0,45.0],5.280882e-06],
[[50.0,47.0,47.0],6.778157e-06],
[[50.0,49.0,49.0],9.08488e-06],
[[60.0,1.0,1.0],1.936164e-08],
[[60.0,20.0,20.0],1.88014e-07],
[[60.0,30.0,30.0],1.166732e-06],
[[60.0,40.0,40.0],2.700152e-06],
[[60.0,50.0,50.0],8.454952e-06],
[[60.0,55.0,55.0],1.103069e-05],
[[60.0,57.0,57.0],1.467482e-05],
[[60.0,59.0,59.0],1.614343e-05],
[[62.0,12.0,12.0],6.132212e-08],
[[62.0,42.0,42.0],3.051169e-06],
[[62.0,52.0,52.0],5.882898e-06],
[[63.0,62.0,62.0],1.452111e-05],
[[65.0,62.0,62.0],1.445514e-05],
[[67.0,42.0,42.0],5.08459e-06],
[[67.0,52.0,52.0],6.444636e-06],
[[67.0,62.0,62.0],1.22335e-05],
[[72.0,12.0,12.0],1.660688e-07],
[[72.0,22.0,22.0],2.198947e-06],
[[72.0,52.0,52.0],6.685205e-06],
[[72.0,62.0,62.0],1.036334e-05],
[[73.0,72.0,72.0],2.22527e-05],
[[75.0,72.0,72.0],2.093403e-05],
[[77.0,52.0,52.0],7.321275e-06],
[[77.0,62.0,62.0],1.233693e-05],
[[77.0,72.0,72.0],1.87571e-05],
[[82.0,12.0,12.0],2.518414e-06],
[[82.0,22.0,22.0],5.43877e-06],
[[82.0,32.0,32.0],4.576509e-06],
[[82.0,62.0,62.0],1.192425e-05],
[[82.0,72.0,72.0],1.470861e-05],
[[83.0,82.0,82.0],3.03848e-05],
[[85.0,82.0,82.0],2.625175e-05],
[[87.0,62.0,62.0],1.364009e-05],
[[87.0,72.0,72.0],1.727122e-05],
[[87.0,82.0,82.0],2.814577e-05],
[[92.0,12.0,12.0],4.257997e-06],
[[92.0,22.0,22.0],5.105252e-06],
[[92.0,32.0,32.0],6.323527e-06],
[[92.0,42.0,42.0],8.078505e-06],
[[92.0,72.0,72.0],1.658621e-05],
[[92.0,82.0,82.0],2.883553e-05],
[[93.0,92.0,92.0],3.622258e-05],
[[97.0,72.0,72.0],1.644125e-05],
[[97.0,82.0,82.0],2.278977e-05],
[[97.0,92.0,92.0],3.368513e-05],
[[102.0,22.0,22.0],8.47332e-06],
[[102.0,32.0,32.0],1.050193e-05],
[[102.0,42.0,42.0],1.169131e-05],
[[102.0,52.0,52.0],1.688299e-05],
[[102.0,82.0,82.0],2.179559e-05],
[[102.0,92.0,92.0],3.121306e-05],
[[105.0,102.0,102.0],4.21975e-05],
[[107.0,82.0,82.0],2.226047e-05],
[[107.0,92.0,92.0],2.632367e-05],
[[107.0,102.0,102.0],4.330566e-05],
[[112.0,32.0,32.0],1.356688e-05],
[[112.0,42.0,42.0],1.67665e-05],
[[112.0,52.0,52.0],2.570929e-05],
[[112.0,62.0,62.0],1.579198e-05],
[[112.0,92.0,92.0],2.786248e-05],
[[112.0,102.0,102.0],3.559562e-05],
[[117.0,92.0,92.0],2.555428e-05],
[[117.0,102.0,102.0],3.176379e-05],
[[122.0,42.0,42.0],2.174952e-05],
[[122.0,52.0,52.0],2.9395e-05],
[[122.0,62.0,62.0],2.215566e-05],
[[122.0,72.0,72.0],2.635252e-05],
[[122.0,102.0,102.0],3.469443e-05],
[[123.0,122.0,122.0],7.301762e-05],
[[127.0,102.0,102.0],3.760057e-05],
[[127.0,122.0,122.0],6.078584e-05],
[[132.0,52.0,52.0],3.341974e-05],
[[132.0,62.0,62.0],3.120271e-05],
[[132.0,72.0,72.0],2.559559e-05],
[[132.0,82.0,82.0],2.844842e-05],
[[132.0,122.0,122.0],5.763453e-05],
[[142.0,62.0,62.0],2.938426e-05],
[[142.0,72.0,72.0],4.345166e-05],
[[142.0,82.0,82.0],3.653705e-05],
[[142.0,92.0,92.0],3.625404e-05],
[[142.0,122.0,122.0],4.640829e-05],
[[143.0,142.0,142.0],7.916077e-05],
[[145.0,142.0,142.0],7.855356e-05],
[[147.0,122.0,122.0],4.641677e-05],
[[147.0,142.0,142.0],7.758526e-05],
[[152.0,72.0,72.0],4.247812e-05],
[[152.0,82.0,82.0],4.24945e-05],
[[152.0,92.0,92.0],4.398832e-05],
[[152.0,102.0,102.0],3.96153e-05],
[[152.0,142.0,142.0],6.917026e-05],
[[157.0,142.0,142.0],6.475996e-05],
[[162.0,82.0,82.0],4.646162e-05],
[[162.0,102.0,102.0],5.197428e-05],
[[162.0,142.0,142.0],6.350481e-05],
[[163.0,162.0,162.0],9.892241e-05],
[[165.0,162.0,162.0],9.789801e-05],
[[167.0,142.0,142.0],6.744044e-05],
[[167.0,162.0,162.0],9.705565e-05],
[[172.0,92.0,92.0],5.742218e-05],
[[172.0,122.0,122.0],6.257801e-05],
[[172.0,162.0,162.0],8.52354e-05],
[[177.0,162.0,162.0],7.868036e-05],
[[182.0,102.0,102.0],5.965494e-05],
[[182.0,162.0,162.0],7.442023e-05],
[[183.0,182.0,182.0],0.0001152491],
[[187.0,162.0,162.0],7.00047e-05],
[[187.0,182.0,182.0],0.0001190956],
[[192.0,122.0,122.0],6.607418e-05],
[[192.0,142.0,142.0],7.61729e-05],
[[192.0,182.0,182.0],9.997048e-05],
[[197.0,182.0,182.0],0.0001044488],
[[202.0,122.0,122.0],8.888922e-05],
[[202.0,142.0,142.0],8.457921e-05],
[[202.0,182.0,182.0],9.343939e-05],
[[203.0,202.0,202.0],0.0001264011],
[[207.0,182.0,182.0],8.386011e-05],
[[207.0,202.0,202.0],0.0001191766],
[[212.0,142.0,142.0],8.03092e-05],
[[212.0,162.0,162.0],7.816858e-05],
[[212.0,202.0,202.0],0.0001200626],
[[217.0,202.0,202.0],0.0001132949],
[[222.0,142.0,142.0],9.567026e-05],
[[222.0,162.0,162.0],8.060263e-05],
[[222.0,202.0,202.0],0.0001092043],
[[223.0,222.0,222.0],0.0001370562],
[[227.0,202.0,202.0],0.0001128546],
[[227.0,222.0,222.0],0.0001418246],
[[232.0,162.0,162.0],0.0001031472],
[[232.0,182.0,182.0],0.0001008948],
[[232.0,222.0,222.0],0.0001338366],
[[237.0,222.0,222.0],0.0001213872],
[[242.0,162.0,162.0],0.0001124319],
[[242.0,182.0,182.0],8.92986e-05],
[[242.0,222.0,222.0],0.0001218123],
[[243.0,242.0,242.0],0.0001579576],
[[247.0,222.0,222.0],0.0001205909],
[[247.0,242.0,242.0],0.0001472956],
[[252.0,202.0,202.0],0.0001044474],
[[252.0,242.0,242.0],0.0001435372],
[[257.0,242.0,242.0],0.0001354478],
[[262.0,182.0,182.0],0.0001210844],
[[262.0,202.0,202.0],0.000116956],
[[262.0,242.0,242.0],0.0001300142],
[[263.0,262.0,262.0],0.0001775949],
[[265.0,262.0,262.0],0.0001561648],
[[267.0,242.0,242.0],0.0001296656],
[[267.0,262.0,262.0],0.0001877827],
[[272.0,222.0,222.0],0.0001210165],
[[272.0,262.0,262.0],0.0001586256],
[[277.0,262.0,262.0],0.000148753],
[[282.0,202.0,202.0],0.0001484919],
[[282.0,222.0,222.0],0.0001266215],
[[282.0,262.0,262.0],0.0001423551],
[[283.0,282.0,282.0],0.00017514],
[[285.0,282.0,282.0],0.0001735819],
[[287.0,262.0,262.0],0.000142571],
[[287.0,282.0,282.0],0.0001741729],
[[292.0,242.0,242.0],0.000145101],
[[292.0,282.0,282.0],0.0001881451],
[[297.0,282.0,282.0],0.0001680081],
[[302.0,222.0,222.0],0.0001462016],
[[302.0,242.0,242.0],0.000140281],
[[302.0,282.0,282.0],0.0001640362],
[[303.0,302.0,302.0],0.0001912944],
[[307.0,282.0,282.0],0.0001600142],
[[307.0,302.0,302.0],0.000188523],
[[312.0,262.0,262.0],0.0001453545],
[[322.0,242.0,242.0],0.0001665667],
[[322.0,262.0,262.0],0.0001607262],
[[327.0,302.0,302.0],0.0001814491],
[[332.0,262.0,262.0],0.0001549667],
[[332.0,282.0,282.0],0.0001539703],
[[332.0,322.0,322.0],0.0001982726],
[[342.0,262.0,262.0],0.0001865088],
[[342.0,282.0,282.0],0.0001605212],
[[347.0,322.0,322.0],0.0001860886],
[[352.0,282.0,282.0],0.0001737018],
[[352.0,302.0,302.0],0.000166104],
[[352.0,342.0,342.0],0.0002167321],
[[362.0,282.0,282.0],0.0001856119],
[[363.0,362.0,362.0],0.0002166507],
[[367.0,342.0,342.0],0.000202259],
[[367.0,362.0,362.0],0.0002398938],
[[372.0,322.0,322.0],0.0001840574],
[[382.0,302.0,302.0],0.0002101207],
[[383.0,382.0,382.0],0.00023244],
[[387.0,362.0,362.0],0.0001901066],
[[387.0,382.0,382.0],0.0002345059],
[[392.0,342.0,342.0],0.0001972818],
[[403.0,402.0,402.0],0.0002335174],
[[407.0,402.0,402.0],0.0002594291],
[[412.0,362.0,362.0],0.0001826609],
[[427.0,402.0,402.0],0.0002200657],
[[432.0,362.0,362.0],0.0002186017],
[[432.0,382.0,382.0],0.0002161535],
[[442.0,362.0,362.0],0.0002304496],
[[452.0,402.0,402.0],0.0002207672],
[[462.0,382.0,382.0],0.0002230476],
[[482.0,402.0,402.0],0.0002490852],
[[503.0,502.0,502.0],0.0002890701],
[[507.0,502.0,502.0],0.0002878559],
[[527.0,502.0,502.0],0.0002779189],
